file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
696848.exe,34616742,452051528,243269367,2728585,247120866,2797770,19307763,62090549,907048017,2396470,484931100,8735,45328,65274,1425607272
7298136.exe,15310473,339301437,229604806,892215,221855430,943246,13879400,37474470,1258656814,1015777,341207775,9352,269884,283378,1151050749
7326811.exe,8565472,344406398,167058010,2764879,166854412,2859575,4876654,17302109,593831408,90440,330759163,6582,14948,11186,1169971923
7370979.exe,6294662,704583510,431785326,3947838,432898616,3937846,3072284,16511024,1425255703,266246,722854880,4615,214105,33997,2235657509
7372279.exe,7932806,238884184,143405135,2430764,144450576,2432754,5277473,17488603,484611247,50732,260456984,6777,7084,6705,892774010
7372799.exe,5868807,395095815,179982786,3490356,180152996,3495083,3509236,16479869,707643038,69603,397576386,4235,21393,29320,1261519136
7525849.exe,7968594,291051989,149371597,2966101,150344832,3108718,4104880,16415088,565401259,55682,289234218,4231,5757,5830,1126614410
7629352.exe,11875153,423595515,185742229,2882705,185754162,2881433,8268736,25884429,827479445,127857,433491661,11072,20021,34329,1364992493
7629905.exe,6080592,241368835,137401371,2550211,142464219,2651625,4049654,14588614,466361981,61116,251745563,5139,10824,13753,846782478
7632778.exe,7841864,735249017,451724567,4029000,452683858,4046191,6458191,23284954,1480089898,427239,762034972,4038,216632,35081,2344017743
8038851.exe,6390352,774050044,449092293,3766518,445947839,3754559,5836704,19905025,1484189796,299128,746563640,6768,231148,46189,2382747959
8041232.exe,15047804,473323620,250584013,8257670,250775517,8258703,13121579,41984703,1115706670,877049,472585292,4045,22339,42287,1668291097
8173661.exe,7366552,778995453,448565891,4464721,448727302,4479647,3974859,19775421,1625995528,284643,791447838,4616,247774,54504,2470303110
8183565.exe,18956348,782554423,467773186,5950511,462887074,5953059,6995144,32813182,1612344827,386211,784921799,4618,632859,556267,2417854711
8335978.exe,7930858,743799385,436909040,3933541,430694348,3884358,5481201,21454114,1471501358,281499,717316685,6771,643286,729095,2280954573
8402460.exe,12867173,840748327,490864018,4298458,490979296,4303604,12977183,35790496,1773954576,780626,839479895,7941,505794,278365,2501295172
8425134.exe,7227333,389462571,183607228,630918,183539855,630258,3154348,16227420,664566750,192987,415968116,3652,10131,7062,1359042801
8493654.exe,6274411,715102027,431752825,3867861,435343122,3915186,3421380,17174666,1418035380,269950,733944058,4614,215723,36519,2224389033
897413.exe,5628262,259276023,137223343,428940,136958136,432791,4252135,15516082,457020961,44155,256819347,4428,5836,6859,1057187593
904018.exe,7861191,244821213,143360920,2354254,143399259,2352000,4998007,17188558,492847695,57421,258608077,6585,7495,8257,894061363
