file,L1-dcache-load-misses,L1-dcache-loads,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,page-faults,iTLB-load-misses,iTLB-loads,instructions
7570226.exe,4052640,237520012,179031534,3957858,178908201,3960606,911699,8809416,477131500,71199,255736420,2575,26916,12454,917059903
7650173.exe,12050188,407218455,229221807,7180723,237780028,7268890,3221004,24784839,778732550,394926,421021220,3651,11951,6916,1403954476
7666283.exe,5438644,732405051,469618955,4810109,469270396,4807945,1628796,13306479,1220607245,222150,759436590,2568,317198,442044,2343317487
7863059.exe,5064272,27558095,55642941,2697421,49133579,3073380,1109489,8684087,181827640,22500,30266167,1822,2163,520,191783983
7919595.exe,14364317,790008515,487056453,5522591,489918025,5561840,4438895,28168872,1411766611,725725,814841396,3983,312675,369886,2609343007
8029926.exe,4835023,769372626,436222959,4863914,449420905,4904806,1898709,12714690,1232069541,196258,771360200,3646,319830,351344,2377032783
8073980.exe,5846043,228470955,155030553,4015538,154940018,4012517,937149,11795634,615348614,152000,228022888,1699,304504,242837,769036735
8074507.exe,6977134,295906287,172222973,3611157,162377370,3536525,3308169,14939560,530176649,143764,274812632,5997,9910,9102,1007457219
8165818.exe,4503326,257975573,174550458,3792137,174953430,3811051,1577961,10207426,703236836,189821,268368921,4042,312238,231581,931721885
8207584.exe,8806816,245130063,184367323,5074396,184461725,5076757,732863,14883736,503489524,34158,249028456,2278,7089,27856,968543106
8261100.exe,10610847,253742697,159139862,2224253,158997439,2220822,3193481,17449991,506813009,352393,261854383,7822,9724,7400,945262206
8341326.exe,14376254,216942167,208488186,2549499,203049236,2615076,4545600,24916598,576355623,1352352,218955148,3403,13647,20664,972132226
8346248.exe,4501866,745982696,429734684,4785113,442650266,4810031,1566991,11505251,1190774785,195768,742242004,3451,311964,390278,2308735968
8414692.exe,4187651,227745370,163605226,3930425,164475567,3928797,1161126,9314001,486908617,74380,250662290,3653,7300,6510,876022241
8470877.exe,10346005,334371762,191099115,3267047,192417554,3369023,5220188,21493961,591982013,497176,345844812,6388,7204,7424,1177998241
8537684.exe,12871733,266818795,176914897,3756464,179863731,3828599,3905436,24359930,565970348,487701,276707309,3404,8472,5399,1009723176
8601923.exe,12335557,266733141,197791354,3413173,198296981,3447391,8007877,27144142,686450236,3546409,262654690,6666,14957,30213,1166322435
8613113.exe,7134122,754480169,512507416,2187103,512884055,2186956,164428,15720437,1223729781,131339,776382152,357,307197,357162,2746429636
8627888.exe,4344307,701287058,449250380,4902898,449041156,4906467,750414,10358348,1208887692,161287,725232881,2568,489008,190141,2229543620
8699117.exe,4917142,274004788,191073512,4008897,191113827,4007539,1642068,10518994,739619603,212997,286333563,2572,315028,327273,1032702434
