file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
2366368.exe,84715231,294918,49212514,86701,48391375,88534,70719,361771,117387962,34470,82643778,48,3837,263555691,519,0.87,0.73,35286815,33757000,1022000,80298458
2591738.exe,31767546,66478,17953480,67893,17038433,67811,31720,197560,38822631,13968,30037795,0,965,102476489,133,0.28,0.22,14487539,13221000,1017000,35539857
2736242.exe,31337061,73678,17584145,68407,16944692,68495,33031,203432,39289828,13306,30745599,0,905,102862977,134,0.29,0.23,14347961,12010000,2001000,32763913
2780834.exe,83670826,282410,50119697,92657,48260765,83271,55801,282550,113434047,20662,82743680,33,3570,262086430,323,0.78,0.63,36683811,34440000,2025000,57131840
2913642.exe,31136583,109515,17946861,67805,17313656,68237,48023,224077,43581378,16512,31100399,0,1024,104849057,328,0.28,0.22,15024390,12616000,2102000,35851104
3236787.exe,82373003,292480,52038823,106602,48245623,88917,56910,297296,116616842,16727,83010471,24,3268,258289995,322,0.78,0.63,37740730,35439000,2025000,60671779
3477485.exe,78499256,114226,45936703,85478,46418954,80512,39690,272056,104249340,13658,78698221,23,3886,227835861,128,0.73,0.59,34461219,33231000,1007000,55774808
3521600.exe,30095369,88385,17314778,70886,17080134,70657,32204,197746,40062114,8514,30977141,145,1273,101002105,134,0.27,0.22,13963453,12722000,1060000,34478392
3892624.exe,79423400,155266,46022149,91321,45537450,88985,74949,339442,112260922,28849,79903113,53,3512,235936550,519,0.76,0.62,35115376,34851000,0,55667235
4121629.exe,79936705,119594,45979754,84727,45584578,80401,54149,286832,108010217,23218,79157948,50,3225,233999495,324,0.74,0.59,35613736,34304000,1008000,58171613
526412.exe,80819838,77211,46121261,84020,45679384,85965,39443,268899,103713455,18358,79525627,175,2289,233373812,131,0.75,0.63,30907120,28628000,1974000,50959497
5415124.exe,81705740,267141,48620038,99685,48378080,85612,60700,300835,114406771,16426,83220744,40,3351,263820227,325,0.77,0.63,36588195,32539000,3828000,57822739
5734036.exe,37485345,172593,23914126,71348,25516650,64097,61617,254295,60280623,23551,39612428,43,2469,129934672,522,0.39,0.31,20116034,17887000,1987000,40719935
5810737.exe,77160162,125440,46148005,81743,46569148,83100,41324,285649,105394695,11075,78991623,34,3160,228077569,127,0.73,0.59,33696628,32427000,1013000,54049284
5811632.exe,90520931,398312,55067351,123926,54759727,114197,69192,410037,132503689,21816,94464937,191,3728,281607647,420,0.92,0.75,41718351,38362000,2950000,62760468
5817743.exe,82649156,158550,48000962,87253,50127270,94880,59034,318064,115576666,18458,84985874,52,3428,252823173,324,0.8,0.67,33523472,30315000,2933000,54591247
6198424.exe,79116502,111423,45387681,96497,45888563,89928,41907,271684,111395544,17550,79513783,104,4723,230973179,130,0.79,0.66,34859377,32505000,2031000,55178051
6841510.exe,28968490,100321,16825417,71408,16786078,71173,37037,205254,42803326,7175,32048919,0,1252,102869077,133,0.31,0.25,13983546,12547000,1045000,34566622
7449568.exe,77270112,143964,46154279,92596,46571170,86208,55665,317152,108195373,10775,79139497,35,3360,229136375,128,0.76,0.62,34279167,31891000,1993000,54713264
8327121.exe,77560826,114354,45299681,84541,45872799,79149,36808,275128,106051026,13473,80064777,36,3434,230563849,128,0.72,0.58,34713934,33510000,985000,55196697
