file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1054386.exe,74312217,277691,44756483,94563,39248159,101436,217241,686761,103193123,87679,62135774,81,7349,238763300,2604,0.73,0.6,31028085,24068000,6278000,77618569
2082270.exe,122835093,459426,73295818,130656,70468922,133850,185959,616501,178710020,76035,120528013,62,8962,388397129,1950,1.25,1.03,55617058,48452000,6921000,75677722
2136822.exe,92487812,866943,62632205,112602,59212852,119302,316159,867545,143334041,102114,84727498,73,20379,328763240,3487,1.01,0.83,45427085,40141000,5017000,66199641
2395206.exe,175057507,556096,104927568,631240,104192554,628077,231877,1127999,544099563,2639598,175728589,205,350406,558012640,1949,3.76,3.12,160450160,109109000,51051000,182196270
2666073.exe,89318075,1364607,63271667,136802,65947257,138310,308101,819477,177571761,117365,92813610,52,31986,323190693,4291,1.22,1.0,55824056,43342000,12095000,76777576
301392.exe,48751637,559717,28704154,89907,26562386,92132,151163,392036,75199345,64548,46312330,108,10820,163762950,1957,0.49,0.39,24896295,21518000,3074000,46370635
3960987.exe,75462652,309354,45316052,96780,38724662,105795,255997,744641,109797068,96950,63908049,275,10007,254415867,2604,0.77,0.64,31460118,21086000,10041000,50536565
3989839.exe,68654870,254468,45118649,91318,43300564,87762,183153,681729,107674569,86004,64035930,86,14335,232906031,1956,0.72,0.58,34486647,26346000,7806000,55773611
4443808.exe,143592924,1189240,93950095,149637,93391793,145254,302434,913624,227379124,116819,136234853,182,19707,478188155,3483,1.61,1.33,70966581,64669000,5969000,93415644
4870928.exe,239882347,9445562,182038153,392511,179024690,392479,4554562,9146007,738996933,1612728,234020004,621,261906,927621803,60908,5.18,4.25,218978155,118323000,100274000,239242636
5060739.exe,123258684,611188,72447313,128415,69442751,127073,225831,739016,180318926,68572,121897492,178,8749,390083335,2599,1.26,1.03,57455245,50200000,7028000,78353844
5237654.exe,155202070,14756151,112508171,1154865,112085210,1177501,818361,2147081,453347132,1675736,154966592,29347,44212,517420805,7261,3.01,2.46,135833636,122440000,13046000,156115011
5454536.exe,98604936,1579548,68108602,130585,69289434,128832,381083,999555,173224445,164295,92253887,40,38415,338074769,5852,1.24,1.01,54627814,40259000,14090000,75140664
5962406.exe,91726114,757693,61129493,114344,59640611,115166,360786,993924,150022158,118910,85206640,296,23232,325897051,4137,1.06,0.86,47366516,31029000,16014000,68673530
6021928.exe,123587700,530342,73518630,127175,70411858,129762,225923,721399,178536193,72666,121379325,262,8313,391080773,1964,1.25,1.02,56774707,53443000,3025000,77621386
670905.exe,68463371,518653,44705879,90430,43469041,88232,190744,648534,105721986,78926,61386701,111,15438,222088356,2605,0.73,0.59,34713528,25290000,9104000,55482737
704949.exe,75419909,336978,42846759,91583,38895739,96513,221716,608842,102778579,73053,68514941,201,6125,250352598,2054,0.72,0.6,29871621,25636000,3944000,50724017
718631.exe,125797576,554161,73653285,129896,70741410,132424,238572,787441,191623640,86097,124504119,244,12042,396101348,2598,1.33,1.1,58799863,50652000,7792000,79885727
7209909.exe,124765675,541550,74821272,128229,72041955,132299,227094,819575,179594628,79655,120843589,38,9877,392742060,1951,1.25,1.03,56666903,51284000,5027000,78502518
820436.exe,92218134,604411,63975163,112672,62125720,110005,298059,910010,153523004,121507,89862169,99,26280,330128045,3685,1.09,0.89,48551753,42243000,6034000,71513063
