file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1184356.exe,654773661,20484786,344147273,9151499,342815140,8927836,2455910,7473144,1412194772,1991262,651181582,123,123173,2799847096,24688,9.87,8.24,414665867,374897000,39093000,460908220
1247728.exe,127775963,4911885,49541522,230778,51548331,231582,1266748,2172344,446811061,612730,131015973,13,92588,540685486,20539,2.97,2.43,132479981,88117000,44058000,153232956
1464477.exe,184540540,6646822,66885597,1007176,66614434,1021926,1351392,2345419,415759954,509735,185026597,1,97731,550738101,20591,2.83,2.31,126704777,91258000,35099000,148100004
1637061.exe,128544043,4834142,76155227,1062429,76227056,1059040,1222253,2141497,426694786,624792,125518594,40,111509,530747120,20535,2.92,2.39,127834450,78266000,49167000,149099732
1758935.exe,215855689,11708391,150197360,399088,150680528,399197,2655105,6133243,763986747,1289860,208644691,149,161312,1049573556,40944,5.47,4.49,226494232,135049000,91033000,247850586
2070371.exe,628093207,16542632,371332297,15344461,372969876,15267844,3179350,6934337,1577607459,1266608,622941850,226,192556,2443036607,49124,11.23,9.33,466735481,393308000,73057000,487658092
2075190.exe,937306186,32249412,379277524,8912445,379890588,8802173,3974310,11495771,1637402691,2581490,938012062,261,252605,2845578980,41094,11.76,9.8,482402668,417954000,63993000,503336088
2185872.exe,233584023,9087115,148661377,1150710,148540805,1181801,2543185,4149610,628762859,1281808,234827717,29,209607,839703534,40941,4.43,3.66,183180071,94443000,88414000,204105468
2954072.exe,163345331,6681236,87883856,1040417,87620059,1040524,1364034,2391134,420820118,507487,163918782,359,147391,593028287,20657,2.85,2.33,126124064,88151000,37637000,147256119
3408192.exe,135046669,4179411,65336371,1085523,67790507,1075134,1338811,2372723,484373988,668461,138690569,160,102147,585886796,23387,3.18,2.6,145477526,105083000,40031000,166288062
4853971.exe,151311617,6241835,96373408,4405787,95803385,4373157,1428096,3525269,562447161,564376,151193039,311,184381,560118589,20538,3.91,3.2,168196914,120882000,46954000,189566508
4886910.exe,270452732,6501891,108024262,235774,106101811,233227,1357368,2408515,457032458,584609,270689771,121,123908,917453976,20591,3.21,2.64,138021943,94746000,42885000,159218406
5939101.exe,174500962,9353291,105203072,1174422,103332802,1174330,2789531,4516224,550662396,1126588,174389982,44,195147,724683953,40941,3.9,3.2,165526726,71104000,94138000,186540298
6244325.exe,197228695,12383679,130777771,1129750,131093022,1163063,2597410,4447020,576928010,1140926,195017632,138,241167,751655445,40997,4.08,3.36,169155089,96900000,71925000,190536502
6435330.exe,216917080,12721791,130333595,1109193,131265974,1124756,2642415,4506090,577338230,1056406,218668379,80,186613,771004139,40994,4.02,3.29,172717173,95197000,77160000,193991936
6684177.exe,1004864824,57078564,446240457,15583799,444589230,15628850,6729270,21929711,2331932747,4461357,1003568167,761,212427,3319402374,41240,16.25,13.48,687433584,617098000,70011000,708028038
7041402.exe,139712850,7047216,66402819,1046972,64825693,1079853,1331739,2309910,424110070,590386,143304771,243,109845,520431861,20589,2.91,2.39,122885451,83658000,38841000,143884917
7490618.exe,84537033,2970050,44820877,957624,44932756,957784,61850,456149,253374068,17396,84935553,165,4627,369968457,142,1.63,1.33,77453731,76086000,1001000,98434309
8016630.exe,228419315,6724603,107910149,1044847,108177496,1041742,1405793,2501232,435353279,549897,229093112,190,110926,672259904,20587,3.0,2.46,130740965,96553000,33843000,151233833
8619941.exe,213153697,12078749,170060875,1230102,171537239,1229762,2807050,6254464,779525160,1131929,212221568,255,216622,1043293112,40939,5.53,4.54,229358355,133004000,96002000,250380776
