file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
2307838.exe,207544007,12987115,204120266,211551,202636116,212747,2463912,7030320,583091227,309361,207445190,0,11059,1248690566,2084,4.09,3.28,168380569,162793000,4993000,217086314
2409014.exe,317787139,554954,514510477,1440406,507868363,1424257,335217,1279772,652010362,133230,314599390,1,20397,1767975732,2520,4.24,3.48,194419786,190185000,4003000,214544500
2451062.exe,326740790,1661463,324123473,1870494,323232105,1990432,519751,3478339,959135811,301204,324169002,23725,85703,1727564437,3606,5.71,4.73,249697653,244517000,5010000,270197447
2516802.exe,311930718,953816,212393435,1318109,212379571,1317746,361630,1616903,850070149,169544,312752963,0,42903,1261715890,4041,5.46,4.46,254142216,242743000,10988000,275276005
2538223.exe,306700743,514758,506021297,1375491,502976673,1376262,277642,1624432,1100503640,72963,306082405,222,15855,2348943922,1110,7.03,5.75,326375028,322879000,2998000,347245470
2838507.exe,210675424,584432,210654421,1197736,209572961,1176397,240263,882079,431119114,115786,204513157,183,26484,1045295745,2080,2.85,2.34,130677383,123368000,6964000,151784476
3425234.exe,309059896,464457,207351426,1299581,206666500,1290393,329753,1389502,826990660,103355,305995849,125,15622,1449895845,2080,5.39,4.41,241584921,235241000,5980000,263347732
3760856.exe,308546836,489316,410759838,1305688,408592729,1300090,312232,1465674,863617608,120933,305060380,425,27074,1742145019,2082,5.67,4.66,257307571,252938000,3999000,278745154
3881005.exe,314380767,738250,210138710,1402099,207897539,1300981,242563,1300179,840007657,110873,311728433,5291,34610,1364234783,1278,5.49,4.52,245336739,242085000,3001000,266798232
421866.exe,308529671,745178,309581312,1313998,308219759,1299263,321308,1543784,845895532,151787,307142424,343,26447,1552997950,2085,5.53,4.55,247243663,238958000,7965000,268057435
4782128.exe,308521306,508311,208338574,1296220,208132222,1289558,318253,1361909,826891819,118132,305552766,330,18551,1245066250,2088,5.34,4.37,245602409,240228000,5004000,266596444
5172847.exe,308240132,509084,309632623,1293762,308671626,1285418,299415,1363108,825595150,135779,305309741,104,23489,1444740917,2093,5.42,4.43,245191009,239887000,4997000,266115710
5945339.exe,315851337,387821,309997980,1424841,308115796,1420494,277713,1210607,701296236,98794,312299735,112,16275,1563764180,1538,4.64,3.81,209295870,202897000,5996000,230319432
6012416.exe,348849365,15519568,403874682,663928,402647728,639076,5715979,9195131,999114439,2352996,347556849,301,332785,1912646495,98761,7.13,5.84,297375917,153020000,144018000,318708383
6086206.exe,1215163763,972830,709969076,1733194,710433307,1726884,448988,2500038,1751815665,184672,1207422821,321,44784,4155408347,2805,12.64,10.57,518829006,513536000,5005000,539399774
6111112.exe,309410004,293105,305702612,2890844,301444307,2870090,175312,797399,460342665,56099,306351776,123,7201,1168226262,1105,3.24,2.69,138520804,134120000,4003000,159440859
6114886.exe,307416061,350561,205668610,1273338,205827497,1271128,228060,1228134,817600077,86244,304950333,218,14013,1541585174,1110,5.33,4.37,243418613,240127000,3001000,264596226
6677723.exe,308741910,486485,207578868,1309417,206844737,1300493,324952,1430895,858741269,120733,305275329,260,23463,1343564663,2082,5.52,4.52,255081746,253877000,1003000,275983612
7474778.exe,1215046500,720003,708604176,1682354,706243607,1684282,417834,2256298,1564351487,143936,1210537775,280,28367,4663167704,1829,11.27,9.45,461736648,456314000,5003000,482717901
8445631.exe,311476729,327911,408756586,1390080,404959219,1372951,182472,884706,492402635,61355,305286344,152,8566,1665579257,1109,3.31,2.72,148244492,145895000,1998000,168832556
