file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1357465.exe,139533812,219933,75841434,114822,75948884,112914,85806,489473,185316938,19430,139824261,37,6698,369112571,378,1.26,1.02,62035171,59594000,1986000,108370511
1803796.exe,58614210,579863,30104139,93117,27642568,88077,204358,467812,72853150,70771,54434990,46,13309,159350006,2141,0.5,0.39,24984899,19430000,5113000,45397768
2006045.exe,43662953,161726,23107474,67207,23641240,73017,49488,246970,54096483,25227,45823956,22,2724,125072167,624,0.36,0.28,17634335,14304000,2860000,38404338
2358896.exe,824250,124596,2894941,50764,5819045,46106,39886,157978,17488716,16797,7543881,149,5795,12612754,402,0.11,0.09,4709239,2198000,2198000,25848254
321299.exe,44380823,124105,21467301,65795,22138923,67853,48414,238081,50941305,20948,41653082,53,3840,117670094,380,0.35,0.27,18550559,16147000,2018000,39779501
3644759.exe,5748467,82293,1806967,63886,3992285,54701,46051,174046,16446607,23044,7464370,258,9229,32772514,453,0.11,0.09,5543564,3101000,2067000,26807507
3648700.exe,143941317,145591,76905252,114073,75758191,115516,71414,425472,184022568,29712,141253173,1,4911,368541877,371,1.3,1.07,57665304,55396000,2014000,78089115
4162787.exe,143856362,211290,77569315,115366,77226804,116403,72556,448672,185594430,34358,146786529,117,5734,379086673,2350,1.29,1.06,57862367,53526000,4039000,78779847
4310645.exe,69089160,232710,36856336,108060,36290042,102747,71007,308090,76512999,27851,68629918,32,6655,188501458,609,0.53,0.42,26037682,22763000,2969000,46470499
4359088.exe,2035507,145688,3448133,43751,5544911,43296,38604,148530,15824974,16777,9543578,193,<not counted>,<not counted>,404,0.12,0.1,4395645,1641000,2462000,23897558
4871001.exe,69595954,523642,36586881,105118,36057061,105072,137118,373168,85154282,25618,75834596,1,12591,193976210,1601,0.6,0.48,28457276,25169000,3020000,48586054
5166283.exe,47725772,313527,23620945,74207,24167935,73030,198359,489272,65406774,61249,46490713,49,14791,130482189,2089,0.45,0.38,19233926,11946000,6968000,40316707
5724538.exe,48705525,109328,22574680,67892,22381279,71485,55169,253878,51610752,23908,48581237,35,1537,125986950,386,0.34,0.27,17209591,14866000,1982000,37544471
6063773.exe,3497149,170097,3046837,65654,5391681,46741,38610,151811,16940170,14543,9012304,35,3517,29631937,378,0.11,0.09,5869943,3679000,1839000,26410934
6637031.exe,63559352,254904,37834664,103418,37470465,102448,70366,331954,81908776,21807,72599928,0,7055,191297433,1587,0.56,0.45,27717576,23306000,4053000,48670113
6996922.exe,66620681,209284,35953492,91012,35587467,89854,59766,278125,75420494,17668,69109101,4,5966,182916093,632,0.5,0.4,25848637,21836000,3797000,45788007
7607475.exe,148201108,163834,78175681,141845,75998919,142356,90685,506222,182669447,38752,141248836,0,4094,376234465,446,1.29,1.06,58423289,54298000,3851000,79694180
7632599.exe,58931621,163691,26672346,77472,23453036,73336,131369,377876,59242305,50793,46983730,67,6884,139666862,1374,0.42,0.33,20381399,17102000,3018000,42174610
7983452.exe,43577346,235564,22157905,66371,23304090,71183,96783,305393,62618976,32140,46519443,18,8004,128783317,1116,0.45,0.37,17868027,13621000,3891000,36532850
8307961.exe,47838011,118154,24049476,64832,24380319,69401,38823,225469,55308693,12641,45283314,50,2182,135285820,179,0.38,0.3,18436128,17119000,1007000,38963347
