file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1315752.exe,1043173,116709,1856514,48235,7816672,39053,16457,103971,13971486,6368,11872678,90,3342,27068479,133,0.11,0.09,4575201,4010000,0,52157420
1571671.exe,15132256,629513,13382575,74763,14771203,81233,141441,485679,54148903,95473,19853285,56,28099,55517743,4142,0.34,0.27,17767299,10992000,6412000,38329398
1992683.exe,336574900,320219,498388878,740041,498979654,746675,131119,1071364,729610575,31998,336723515,79,10715,2353064316,141,4.71,3.85,217844253,217683000,0,238777354
2696383.exe,500757215,368381,661984662,781928,662444373,769429,133224,1131252,816508182,27308,505515591,33,10740,3356121268,141,5.38,4.45,238797833,237432000,1001000,260751575
2706187.exe,8632443,156537,3932953,70010,7733933,47002,18544,116623,18645148,5384,13323422,41,2385,43064277,137,0.14,0.11,6403317,5971000,0,26930226
344718.exe,842305144,857601,1670467200,2720023,1669686520,2741112,361787,3174992,2446531625,84153,841840991,360,33078,7527668056,138,15.81,12.99,719989610,719666000,0,740336536
3594696.exe,752542,144267,4569504,48069,9419080,42140,17948,108122,16203827,5480,16787079,77,8040,9077078,132,0.11,0.09,4622424,3452000,863000,25572194
4301671.exe,344262707,326872,502207181,710023,502307578,695782,111595,873362,661758531,20065,347062601,108,9789,2214886874,138,4.37,3.61,193733417,193542000,0,213062433
4303820.exe,15343498,647716,12700962,75532,14789207,78955,143476,483023,52934308,84722,21309451,77,26137,54406868,4140,0.34,0.27,17834544,9309000,8275000,38366926
4663650.exe,341781207,303310,500358461,738549,500384790,740948,123623,981163,727476603,32303,340841959,101,11501,2361677763,133,4.75,3.89,217848201,216590000,1002000,238548386
5032811.exe,22073718,638034,10807282,98467,11096201,95752,287845,643571,79216878,105064,22629256,13,21152,71712620,4198,0.54,0.43,26995749,18513000,8228000,48195427
5108067.exe,337980717,209014,497367738,684824,497004460,706943,97084,778763,539841484,29971,338529060,211,8187,1358857273,144,3.59,2.96,158745306,157474000,1003000,180025727
5372423.exe,1497342,138329,4797657,40884,7077031,40331,17216,103527,14003386,5880,11668042,67,<not counted>,<not counted>,135,0.09,0.07,4064586,2850000,950000,24189605
5624865.exe,22046217,263570,12944370,78905,12718489,79889,94798,384918,41535409,72265,18197727,0,12094,66304863,2140,0.28,0.23,12229709,4969000,6956000,32852342
5804862.exe,16271194,131578,2926300,74499,7292084,50265,21433,117743,19389371,6885,17333577,45,1831,49912192,136,0.12,0.09,7119396,5630000,1126000,28156031
6470436.exe,9981872,99419,5559577,73257,5273236,73167,31523,209426,43856716,6452,6714936,0,682,29564328,130,0.28,0.21,15202560,13846000,989000,36069750
6627581.exe,8457326,141743,2306413,63114,7086167,44724,19088,114208,16245219,9089,15262289,79,3120,42703074,152,0.13,0.1,5804282,4462000,1115000,26893670
713282.exe,337280272,312518,499120212,771991,498946702,768755,140522,1126872,796239808,38366,338045497,355,12716,2521557385,138,5.33,4.39,235204700,233925000,999000,255756054
835034.exe,337718615,305950,499828446,750617,498744174,734343,124435,1016967,729693971,32300,336590032,195,10775,2354763538,143,4.81,3.95,219433525,217152000,2001000,240263222
907195.exe,57118872,1815641,66579346,200107,71699057,215403,137990,554137,111381791,85924,57972602,88,21663,190805742,3134,0.75,0.6,35795622,30379000,5063000,55898865
