6,21;Joules;power/energy-pkg/;201179705;100,00;;
6,21;Joules;power/energy-pkg/;201176589;100,00;;
0,63;Joules;power/energy-ram/;201174651;100,00;;
197172000;ns;user_time;197172000;100,00;;
4023000;ns;system_time;4023000;100,00;;
