file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1051415.exe ,  2.08,  2.02,  0.12,  0.00,  5.42,  177444286,  169025000,    8048000,  190092534
1384707.exe ,  0.78,  0.76,  0.05,  0.00,  2.04,   65478782,   58533000,    6944000,   77794904
1415787.exe ,  0.75,  0.73,  0.04,  0.00,  1.88,   61219352,   58176000,    3009000,   73435645
1455001.exe ,  0.73,  0.71,  0.04,  0.00,  1.86,   60148493,   55119000,    5010000,   72430594
1459579.exe ,  0.71,  0.70,  0.04,  0.00,  1.82,   59691024,   54626000,    4966000,   72029201
1537646.exe ,  0.76,  0.74,  0.05,  0.00,  1.96,   63104228,   58063000,    5005000,   75315210
1540819.exe ,  0.73,  0.70,  0.04,  0.00,  1.90,   60794527,   57774000,    2988000,   73223022
1559825.exe ,  0.76,  0.74,  0.05,  0.00,  2.03,   65051057,   56953000,    7993000,   77233625
1982367.exe ,  4.41,  4.24,  0.36,  0.00, 12.67,  445423806,  431326000,   13978000,  458162673
2155531.exe ,  0.72,  0.69,  0.04,  0.00,  1.96,   60519044,   57547000,    2976000,   73680240
2186654.exe ,  1.40,  1.35,  0.08,  0.00,  3.66,  122563645,  116504000,    6026000,  136277914
2322404.exe ,  2.15,  2.07,  0.18,  0.00,  6.31,  214152598,  207098000,    7003000,  226628444
2327051.exe ,  0.73,  0.71,  0.05,  0.00,  1.95,   62090958,   56052000,    6005000,   74351397
2434389.exe ,  0.77,  0.75,  0.05,  0.00,  2.04,   65988013,   58964000,    6995000,   78201423
2563628.exe ,  1.55,  1.51,  0.09,  0.00,  4.07,  127339983,  119291000,    8019000,  139618641
2568363.exe ,  0.72,  0.71,  0.04,  0.00,  1.89,   60442425,   54474000,    5942000,   72635762
269896.exe  ,  0.73,  0.71,  0.04,  0.00,  1.89,   62214344,   57175000,    5015000,   74423755
2825005.exe ,  0.75,  0.72,  0.05,  0.00,  1.97,   63487904,   56385000,    7048000,   75769479
2864602.exe ,  0.73,  0.70,  0.04,  0.00,  1.94,   62053305,   58018000,    4001000,   74232713
3048276.exe ,  0.77,  0.75,  0.05,  0.00,  2.07,   66609134,   60622000,    5962000,   78894184
3079156.exe ,  0.73,  0.71,  0.05,  0.00,  1.94,   63152631,   59129000,    4008000,   75483138
3101111.exe ,  1.43,  1.38,  0.07,  0.00,  3.59,  113360845,  112321000,    1002000,  125744045
3183555.exe ,  1.41,  1.37,  0.07,  0.00,  3.67,  112642527,  106588000,    6033000,  126363675
3432335.exe ,  0.79,  0.77,  0.06,  0.00,  2.13,   69639106,   63646000,    5966000,   81979696
3653114.exe ,  0.80,  0.78,  0.06,  0.00,  2.12,   69884668,   62873000,    6985000,   82282834
3896913.exe ,  0.72,  0.70,  0.04,  0.00,  1.92,   61431644,   54469000,    6932000,   73779229
3900160.exe ,  0.83,  0.80,  0.06,  0.00,  2.24,   70940594,   61921000,    8988000,   83245790
3977915.exe ,  1.52,  1.47,  0.08,  0.00,  3.80,  121625681,  117604000,    3986000,  133846234
4033232.exe ,  1.51,  1.46,  0.08,  0.00,  3.90,  127566321,  123523000,    4017000,  140275789
4076739.exe ,  0.73,  0.70,  0.04,  0.00,  1.90,   59992474,   55967000,    3997000,   72322602
4136921.exe ,  1.41,  1.37,  0.07,  0.00,  3.57,  113536119,  110414000,    3011000,  125870275
4188908.exe ,  0.75,  0.72,  0.05,  0.00,  1.94,   63051379,   59015000,    4001000,   75297280
420179.exe  ,  0.70,  0.68,  0.04,  0.00,  1.83,   58491410,   54503000,    3963000,   70845410
4269635.exe ,  1.48,  1.43,  0.08,  0.00,  3.80,  119269634,  108205000,   11020000,  131579671
4327808.exe ,  1.48,  1.43,  0.07,  0.00,  3.80,  117579399,  112526000,    4979000,  129842995
4371782.exe ,  1.50,  1.46,  0.07,  0.00,  3.81,  120196808,  115164000,    5007000,  132516550
4500686.exe ,  0.69,  0.67,  0.04,  0.00,  1.79,   57938028,   52918000,    4992000,   71308871
4521775.exe ,  1.36,  1.32,  0.08,  0.00,  3.68,  125274186,  121281000,    3976000,  139859022
4538105.exe ,  0.79,  0.76,  0.06,  0.00,  2.23,   78789320,   62815000,   15953000,   92184867
4570249.exe ,  1.44,  1.40,  0.07,  0.00,  3.71,  117830894,  114817000,    2995000,  131186825
4618768.exe ,  0.67,  0.66,  0.04,  0.00,  1.79,   56515018,   54431000,    2015000,   70162607
4709658.exe ,  0.65,  0.63,  0.05,  0.00,  1.97,   64700959,   59707000,    4975000,   78236676
4776111.exe ,  0.74,  0.72,  0.05,  0.00,  1.97,   63795452,   58734000,    4977000,   77973780
5448259.exe ,  1.42,  1.38,  0.08,  0.00,  3.68,  119999549,  111854000,    7989000,  132384653
5592117.exe ,  0.73,  0.71,  0.04,  0.00,  2.05,   62026421,   58907000,    2995000,   74406844
5593417.exe ,  1.47,  1.43,  0.07,  0.00,  3.72,  119227456,  113242000,    5960000,  131505769
5622940.exe ,  0.71,  0.70,  0.04,  0.00,  1.89,   60514326,   58473000,    2016000,   72826554
5860218.exe ,  0.68,  0.67,  0.04,  0.00,  1.80,   57508335,   52453000,    4948000,   69761430
6038973.exe ,  0.78,  0.76,  0.06,  0.00,  2.20,   76084000,   61030000,   15007000,   90769895
6169948.exe ,  1.45,  1.40,  0.07,  0.00,  3.69,  116494963,  113390000,    2983000,  128832389
6198446.exe ,  0.76,  0.73,  0.05,  0.00,  2.02,   64526845,   59525000,    4960000,   76789233
6211188.exe ,  1.56,  1.50,  0.09,  0.00,  4.01,  126262418,  123229000,    3005000,  138567435
6223618.exe ,  2.04,  1.97,  0.15,  0.00,  5.65,  179603567,  171580000,    7980000,  191850941
6294589.exe ,  0.73,  0.70,  0.04,  0.00,  1.94,   61727619,   56725000,    4975000,   73996267
6425267.exe ,  0.74,  0.72,  0.05,  0.00,  1.96,   63217364,   56166000,    7020000,   75560447
6462267.exe ,  0.80,  0.77,  0.06,  0.00,  2.24,   69741853,   60779000,    8967000,   83166220
6578480.exe ,  0.68,  0.66,  0.04,  0.00,  1.83,   57351184,   50320000,    6906000,   70514266
6637745.exe ,  1.47,  1.42,  0.07,  0.00,  3.75,  119777512,  112780000,    6986000,  132103311
6658316.exe ,  0.74,  0.71,  0.05,  0.00,  2.06,   62790696,   55783000,    6972000,   75120886
6660710.exe ,  2.06,  1.99,  0.15,  0.00,  5.52,  191050946,  178012000,   13000000,  204471930
7092173.exe ,  1.53,  1.49,  0.08,  0.00,  3.95,  127198682,  121172000,    6008000,  139665948
7097465.exe ,  0.72,  0.70,  0.04,  0.00,  1.97,   61860988,   56944000,    4909000,   74085549
740239.exe  ,  0.89,  0.85,  0.08,  0.00,  2.53,   87716243,   73500000,   14095000,  102413500
7442426.exe ,  1.48,  1.43,  0.08,  0.00,  3.79,  119833591,  114812000,    4991000,  132130133
7526546.exe ,  1.50,  1.46,  0.07,  0.00,  3.94,  120021166,  114998000,    4999000,  132277525
