file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1578979.exe ,  5.32,  5.15,  0.25,  0.00, 14.08,  437385778,  389003000,   48000000,  450750727
2521075.exe ,  1.53,  1.49,  0.08,  0.00,  3.86,  127480537,  121342000,    6016000,  139786942
2653834.exe ,  1.81,  1.75,  0.11,  0.00,  4.50,  151169385,  142129000,    9008000,  163546307
2665250.exe ,  1.34,  1.30,  0.07,  0.00,  3.40,  120347533,  115335000,    5014000,  133441023
2701337.exe ,  1.17,  1.13,  0.07,  0.00,  3.08,   96678884,   86691000,    9964000,  108941310
3456840.exe ,  2.61,  2.52,  0.19,  0.00,  6.93,  229277033,  218257000,   11012000,  244047637
3551847.exe ,  1.78,  1.73,  0.09,  0.00,  4.75,  150066908,  143930000,    5997000,  162337287
3795140.exe ,  2.47,  2.40,  0.13,  0.00,  6.44,  205019324,  197900000,    6996000,  217330041
3930860.exe ,  1.28,  1.24,  0.07,  0.00,  3.43,  116885207,  111879000,    4994000,  130686621
4210829.exe ,  2.36,  2.29,  0.16,  0.00,  5.81,  196109993,  187073000,    9003000,  208441578
4238522.exe ,  2.28,  2.21,  0.13,  0.00,  6.44,  218614111,  179613000,   38916000,  233383524
4371445.exe ,  4.47,  4.34,  0.22,  0.00, 11.62,  369139963,  330011000,   39001000,  381353449
4526562.exe ,  2.01,  1.93,  0.13,  0.00,  5.63,  191976395,   61300000,    3505000,  204253871
5576815.exe ,  1.97,  1.90,  0.11,  0.00,  5.15,  165457159,  155465000,    9965000,  177724749
6603653.exe ,  1.37,  1.33,  0.07,  0.00,  3.41,  115243353,  107193000,    8014000,  127723521
6623394.exe ,  2.11,  2.05,  0.11,  0.00,  5.38,  184129458,  147083000,   37021000,  196362787
6642080.exe ,  1.73,  1.68,  0.09,  0.00,  4.35,  146130028,  144098000,    2001000,  158376452
6658705.exe ,  1.35,  1.31,  0.08,  0.00,  3.63,  121223786,  117181000,    4006000,  133401324
6940163.exe ,  3.77,  3.65,  0.18,  0.00,  9.82,  313364012,  268300000,   45050000,  325514743
7055026.exe ,  1.52,  1.47,  0.08,  0.00,  4.03,  128514075,  121517000,    6972000,  140786864
