file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1578565.exe ,  0.64,  0.62,  0.03,  0.00,  1.60,   53025662,   47912000,    3992000,   65531137
2649544.exe ,  0.64,  0.61,  0.03,  0.00,  1.58,   52251788,   50231000,    2009000,   64374962
2700229.exe ,  1.64,  1.59,  0.07,  0.00,  3.94,  127176186,  126096000,    1000000,  139281535
2882080.exe ,  0.60,  0.58,  0.03,  0.00,  1.50,   47490087,   45392000,    2017000,   59676298
2892760.exe ,  0.59,  0.57,  0.03,  0.00,  1.49,   48919246,   47900000,     997000,   61052451
2952391.exe ,  1.64,  1.59,  0.07,  0.00,  4.00,  126506952,  124487000,    2007000,  138608586
3052100.exe ,  1.62,  1.57,  0.07,  0.00,  3.95,  127424747,  125377000,    2006000,  139636073
3432659.exe ,  0.50,  0.48,  0.03,  0.00,  1.45,   52033035,   49022000,    3001000,   65389087
3513191.exe ,  2.18,  2.11,  0.11,  0.00,  5.34,  180612661,  175559000,    4987000,  192910784
3686555.exe ,  0.57,  0.56,  0.03,  0.00,  1.49,   48571390,   47563000,     990000,   60828846
3754416.exe ,  0.56,  0.55,  0.03,  0.00,  1.47,   49150058,   48132000,    1002000,   61904318
4878682.exe ,  0.62,  0.61,  0.03,  0.00,  1.59,   52338287,   51193000,    1003000,   64600714
5266960.exe ,  1.69,  1.65,  0.07,  0.00,  4.17,  134670152,  131534000,    3012000,  149383045
5400133.exe ,  0.61,  0.59,  0.03,  0.00,  1.59,   52035638,   50026000,    2001000,   64225710
5755609.exe ,  0.63,  0.61,  0.03,  0.00,  1.63,   53343309,   51325000,    2012000,   67029500
5794115.exe ,  0.59,  0.57,  0.03,  0.00,  1.55,   52956048,   50938000,    1997000,   66248419
596008.exe  ,  0.57,  0.55,  0.03,  0.00,  1.47,   46810366,   45770000,    1017000,   58971754
5976780.exe ,  0.61,  0.59,  0.03,  0.00,  1.56,   51568975,   49534000,    2021000,   63954839
6521284.exe ,  0.60,  0.59,  0.03,  0.00,  1.59,   51126580,   48104000,    3006000,   63808745
8519892.exe ,  0.58,  0.57,  0.03,  0.00,  1.51,   50498344,   49457000,    1009000,   64312134
