file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1055487.exe ,  1.34,  1.30,  0.06,  0.00,  3.38,  103926274,   96553000,    6967000,  116589660
1085914.exe ,  1.30,  1.26,  0.06,  0.00,  3.26,  101120779,   94922000,    5995000,  113302451
1102079.exe ,  1.30,  1.26,  0.06,  0.00,  3.19,  101086296,   98051000,    3001000,  113367785
1192664.exe ,  1.31,  1.28,  0.06,  0.00,  3.22,  101323497,   93291000,    7939000,  113684045
1300054.exe ,  0.59,  0.57,  0.03,  0.00,  1.59,   47708875,   42640000,    4958000,   60068162
1307935.exe ,  0.59,  0.57,  0.03,  0.00,  1.52,   47739327,   42716000,    4967000,   60055776
1580081.exe ,  0.65,  0.63,  0.04,  0.00,  1.69,   52753281,   48553000,    4046000,   65061490
1623988.exe ,  0.59,  0.57,  0.04,  0.00,  1.50,   48754925,   45695000,    2980000,   61025719
1701757.exe ,  1.30,  1.26,  0.06,  0.00,  3.36,  101685850,   95656000,    5978000,  113930435
1755402.exe ,  1.38,  1.34,  0.07,  0.00,  3.46,  109556455,  105542000,    3982000,  121860148
1878441.exe ,  0.63,  0.61,  0.04,  0.00,  1.64,   51496438,   47507000,    3958000,   63864747
1969973.exe ,  1.40,  1.34,  0.14,  0.00,  3.92,  132801847,  125828000,    6990000,  145115890
2244564.exe ,  1.39,  1.35,  0.07,  0.00,  3.61,  114322765,  105364000,    8946000,  127822478
2248126.exe ,  0.61,  0.59,  0.04,  0.00,  1.59,   50882828,   47739000,    2983000,   63399175
2307748.exe ,  0.60,  0.58,  0.03,  0.00,  1.55,   48516374,   42524000,    5933000,   60888446
243923.exe  ,  0.62,  0.61,  0.03,  0.00,  1.68,   50988221,   45866000,    4985000,   63346097
2530802.exe ,  0.64,  0.63,  0.04,  0.00,  1.69,   55695769,   46724000,    8947000,   67991243
2545155.exe ,  0.63,  0.60,  0.04,  0.00,  1.64,   52135935,   49109000,    3006000,   64369314
2564649.exe ,  1.28,  1.25,  0.06,  0.00,  3.38,  102147263,   99091000,    3002000,  114402294
2616081.exe ,  1.30,  1.26,  0.06,  0.00,  3.26,  102931250,   96904000,    5994000,  116351702
2710369.exe ,  1.35,  1.32,  0.06,  0.00,  3.39,  105266133,  102234000,    3006000,  117544061
2759299.exe ,  0.56,  0.54,  0.03,  0.00,  1.48,   48470875,   43504000,    4943000,   61974997
2797840.exe ,  0.67,  0.65,  0.05,  0.00,  1.78,   58315839,   46229000,   12059000,   71816007
2937986.exe ,  0.57,  0.55,  0.03,  0.00,  1.48,   47873923,   42776000,    4973000,   61652814
3025210.exe ,  1.31,  1.27,  0.06,  0.00,  3.26,  102821604,   97804000,    4990000,  115082693
3279518.exe ,  1.42,  1.38,  0.07,  0.00,  3.57,  114513909,  109476000,    5021000,  126876145
3307018.exe ,  0.61,  0.59,  0.04,  0.00,  1.59,   52056257,   45015000,    7002000,   64283457
4074166.exe ,  0.62,  0.59,  0.04,  0.00,  1.64,   51641521,   43670000,    7940000,   63892597
4344120.exe ,  0.12,  0.11,  0.01,  0.00,  0.32,    9288284,    5574000,    3716000,   21540776
4364603.exe ,  0.64,  0.61,  0.04,  0.00,  1.70,   52511291,   44562000,    7922000,   64856814
4444001.exe ,  0.68,  0.65,  0.04,  0.00,  1.75,   56225007,   50173000,    6020000,   68837884
4461484.exe ,  0.54,  0.53,  0.04,  0.00,  1.59,   57609778,   53639000,    3973000,   71470861
4526844.exe ,  0.54,  0.53,  0.04,  0.00,  1.57,   55398498,   51371000,    4029000,   70570487
4725509.exe ,  0.59,  0.57,  0.03,  0.00,  1.52,   47618521,   40645000,    6939000,   59929007
4743460.exe ,  0.59,  0.57,  0.03,  0.00,  1.53,   47894367,   41737000,    5962000,   60165364
4813948.exe ,  0.58,  0.56,  0.03,  0.00,  1.60,   48002839,   45971000,    1998000,   60272380
4907394.exe ,  1.30,  1.26,  0.06,  0.00,  3.25,  101984962,   98835000,    2995000,  114282788
4924593.exe ,  0.61,  0.60,  0.03,  0.00,  1.60,   50387464,   49223000,    1004000,   62729724
