file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1017040.exe ,  0.50,  0.49,  0.02,  0.00,  1.28,   39843763,   36541000,    2962000,   52287923
1140402.exe ,  0.49,  0.48,  0.02,  0.00,  1.24,   39271795,   38255000,    1006000,   52482736
1187270.exe ,  0.21,  0.21,  0.01,  0.00,  0.51,   16535701,   13612000,    2917000,   28661192
1228057.exe ,  0.47,  0.46,  0.02,  0.00,  1.19,   39231873,   37210000,    1958000,   51400730
1367032.exe ,  0.49,  0.48,  0.02,  0.00,  1.29,   40162624,   38144000,    2007000,   52348768
1370800.exe ,  0.15,  0.14,  0.01,  0.00,  0.37,   11317408,    8439000,    2813000,   23470207
1671790.exe ,  0.05,  0.04,  0.00,  0.00,  0.12,    3471771,    3470000,          0,   15617406
1845510.exe ,  0.55,  0.53,  0.02,  0.00,  1.45,   44598009,   40606000,    3961000,   56824387
1992685.exe ,  0.47,  0.47,  0.02,  0.00,  1.26,   39632407,   37643000,    1981000,   51859256
2169893.exe ,  0.49,  0.47,  0.02,  0.00,  1.22,   39816159,   38754000,    1019000,   51906778
2312876.exe ,  0.12,  0.12,  0.01,  0.00,  0.33,   12442120,   12447000,          0,   27259095
2395064.exe ,  0.36,  0.35,  0.02,  0.00,  0.96,   31245484,   18125000,   13090000,   43521814
2436754.exe ,  0.21,  0.21,  0.01,  0.00,  0.53,   16942819,   14939000,    1991000,   29082848
2448903.exe ,  0.47,  0.46,  0.02,  0.00,  1.20,   37857991,   36856000,     996000,   50099870
2462469.exe ,  0.05,  0.04,  0.00,  0.00,  0.12,    3408601,    1108000,    2216000,   15490087
2578170.exe ,  0.23,  0.23,  0.01,  0.00,  0.57,   18589422,   15640000,    2932000,   30791790
275342.exe  ,  0.49,  0.48,  0.02,  0.00,  1.28,   41673143,   39589000,    1979000,   53823449
2802363.exe ,  0.48,  0.47,  0.02,  0.00,  1.20,   39450839,   39343000,          0,   53319352
2823661.exe ,  0.17,  0.16,  0.01,  0.00,  0.43,   13257746,    8105000,    5065000,   25404712
293813.exe  ,  1.23,  1.17,  0.10,  0.00,  3.76,  133785191,    3734000,    2489000,  145898098
3040402.exe ,  0.19,  0.18,  0.01,  0.00,  0.47,   14997663,    9982000,    4991000,   27194273
3095970.exe ,  0.18,  0.18,  0.01,  0.00,  0.51,   18173491,   13131000,    5050000,   33156494
