file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1054386.exe ,  0.30,  0.29,  0.02,  0.00,  0.75,   24859202,   18624000,    5881000,   37379446
2082270.exe ,  0.43,  0.41,  0.02,  0.00,  1.20,   43921806,   38917000,    4989000,   57288811
2136822.exe ,  0.41,  0.40,  0.02,  0.00,  1.06,   32592569,   27475000,    5088000,   44740672
2395206.exe ,  1.79,  1.73,  0.09,  0.00,  4.59,  163984319,  104945000,   58969000,  176191914
2666073.exe ,  0.50,  0.48,  0.03,  0.00,  1.26,   40941526,   32930000,    7983000,   53066128
301392.exe  ,  0.20,  0.20,  0.01,  0.00,  0.49,   16823239,   12832000,    3948000,   28946796
3960987.exe ,  0.29,  0.29,  0.01,  0.00,  0.75,   24589193,   17640000,    6860000,   36745458
3989839.exe ,  0.31,  0.29,  0.02,  0.00,  0.76,   23604413,   21423000,    2040000,   35744267
4443808.exe ,  0.64,  0.61,  0.03,  0.00,  1.67,   50679456,   44549000,    6074000,   62974203
4870928.exe ,  1.98,  1.89,  0.15,  0.00,  5.27,  172278515,   88126000,   84120000,  184529325
5060739.exe ,  0.48,  0.48,  0.02,  0.00,  1.24,   40770882,   36765000,    3974000,   52898390
5237654.exe ,  1.08,  1.04,  0.07,  0.00,  2.88,  102043461,   88017000,   14002000,  115500514
5454536.exe ,  0.48,  0.47,  0.03,  0.00,  1.26,   39245631,   29081000,   10027000,   51445859
5962406.exe ,  0.44,  0.42,  0.03,  0.00,  1.10,   34334994,   28229000,    6049000,   46614136
6021928.exe ,  0.48,  0.47,  0.02,  0.00,  1.21,   39884621,   35872000,    3985000,   53515507
670905.exe  ,  0.30,  0.29,  0.02,  0.00,  0.80,   24546108,   20610000,    3925000,   37925033
704949.exe  ,  0.23,  0.22,  0.02,  0.00,  0.69,   26659278,   21710000,    4934000,   40177892
718631.exe  ,  0.52,  0.50,  0.02,  0.00,  1.33,   41479097,   36400000,    5055000,   53682032
7209909.exe ,  0.49,  0.47,  0.02,  0.00,  1.26,   40535445,   37530000,    2962000,   52617748
820436.exe  ,  0.43,  0.41,  0.03,  0.00,  1.08,   34991578,   29975000,    4995000,   48292354
