@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.00,2.41,0.00,0.05,0.00,149911605,122528000,27117000,0
2.91,2.34,0.00,0.05,0.00,144762357,117989000,26770000,0
2.99,2.41,0.00,0.05,0.00,147558831,114427000,33123000,0
3.14,2.56,0.00,0.05,0.00,146766321,111825000,34945000,0
3.01,2.41,0.00,0.05,0.00,152388102,124269000,28060000,0
3.03,2.43,0.00,0.05,0.00,151561372,130636000,20941000,0
0.63,0.48,0.00,0.01,0.00,37197393,35203000,2011000,0
1.60,1.29,0.00,0.03,0.00,82820240,53887000,28939000,0
3.06,2.45,0.00,0.05,0.00,153471768,127418000,26085000,0
3.06,2.45,0.00,0.05,0.00,153720628,127734000,25946000,0
3.05,2.44,0.00,0.05,0.00,152372988,119238000,33066000,0
0.17,0.13,0.00,0.00,0.00,11115812,6077000,5064000,0
0.58,0.44,0.00,0.01,0.00,36124285,34112000,2006000,0
0.66,0.52,0.00,0.01,0.00,32957661,31972000,999000,0
0.60,0.45,0.00,0.01,0.00,37286278,36294000,1008000,0
3.06,2.45,0.00,0.05,0.00,152487888,119542000,32874000,0
0.71,0.54,0.00,0.01,0.00,42028347,40034000,2001000,0
3.09,2.48,0.00,0.05,0.00,152527562,118630000,33894000,0
1.78,1.43,0.00,0.03,0.00,86663889,59390000,27178000,0
3.11,2.50,0.00,0.05,0.00,152090651,126078000,26016000,0
3.05,2.45,0.00,0.05,0.00,149155105,121132000,28030000,0
3.06,2.47,0.00,0.05,0.00,145672285,117729000,27935000,0
3.09,2.49,0.00,0.05,0.00,150606525,119696000,30921000,0
3.08,2.48,0.00,0.05,0.00,148835571,120088000,28781000,0
0.64,0.49,0.00,0.01,0.00,36836739,33795000,3072000,0
3.07,2.48,0.00,0.05,0.00,147798506,124692000,23128000,0
1.83,1.45,0.00,0.03,0.00,95164534,62109000,33058000,0
3.04,2.44,0.00,0.05,0.00,148271719,109212000,39075000,0
3.16,2.56,0.00,0.05,0.00,148914519,116934000,31982000,0
3.04,2.45,0.00,0.05,0.00,149328624,124471000,24894000,0
1.78,1.42,0.00,0.03,0.00,88632122,60761000,27890000,0
0.63,0.49,0.00,0.01,0.00,33027412,32039000,1001000,0
3.08,2.47,0.00,0.05,0.00,153006461,125109000,27802000,0
3.10,2.50,0.00,0.05,0.00,150316902,124361000,25867000,0
0.59,0.44,0.00,0.01,0.00,37893313,34937000,2994000,0
3.12,2.50,0.00,0.05,0.00,154278060,127345000,26862000,0
3.11,2.50,0.00,0.05,0.00,152339222,122293000,30072000,0
0.62,0.48,0.00,0.01,0.00,35745264,33773000,1986000,0
3.12,2.54,0.00,0.05,0.00,143524581,115457000,28111000,0
1.68,1.35,0.00,0.03,0.00,84420915,60576000,23833000,0
0.64,0.50,0.00,0.01,0.00,35357719,33349000,2021000,0
0.63,0.49,0.00,0.01,0.00,35656400,33732000,1984000,0
0.60,0.46,0.00,0.01,0.00,35653829,34657000,990000,0
3.07,2.46,0.00,0.05,0.00,152651410,129727000,22951000,0
3.03,2.45,0.00,0.05,0.00,144854037,120721000,24144000,0
3.17,2.55,0.00,0.05,0.00,154233596,127394000,26872000,0
3.12,2.52,0.00,0.05,0.00,148500761,113563000,34866000,0
3.09,2.49,0.00,0.05,0.00,149085944,116050000,33014000,0
2.92,2.36,0.00,0.05,0.00,140984280,116980000,23996000,0
3.11,2.52,0.00,0.05,0.00,148140588,116261000,31798000,0
0.62,0.48,0.00,0.01,0.00,35472217,34484000,1014000,0
3.19,2.57,0.00,0.05,0.00,153532567,127448000,26091000,0
3.11,2.51,0.00,0.05,0.00,149469119,123402000,26085000,0
1.96,1.57,0.00,0.03,0.00,96597974,94605000,1991000,0
0.62,0.48,0.00,0.01,0.00,35097369,34107000,1003000,0
0.67,0.53,0.00,0.01,0.00,32539083,31503000,1016000,0
3.11,2.50,0.00,0.05,0.00,150397921,122336000,28077000,0
3.09,2.48,0.00,0.05,0.00,149535916,129657000,19947000,0
3.13,2.53,0.00,0.05,0.00,149350757,127459000,21907000,0
