file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1536382.exe ,  3.75,  3.00,  0.00,  0.06,  0.00,  187034566,  173557000,   13041000
1605758.exe ,  4.08,  3.28,  0.00,  0.07,  0.00,  197033047,  177877000,   18986000
1627487.exe ,  9.40,  7.64,  0.00,  0.15,  0.00,  436702920,  421731000,   14990000
1734547.exe ,  9.98,  8.13,  0.00,  0.16,  0.00,  462150140,  420080000,   42008000
2002873.exe ,  9.87,  8.03,  0.00,  0.16,  0.00,  458568564,  427457000,   31033000
2049538.exe ,  4.37,  3.53,  0.00,  0.07,  0.00,  207378923,  197421000,    9970000
2134592.exe ,  3.11,  2.51,  0.00,  0.05,  0.00,  147764637,  139801000,    7988000
2365914.exe ,  3.13,  2.51,  0.00,  0.05,  0.00,  152292335,  146256000,    6010000
2505532.exe ,  8.06,  6.55,  0.00,  0.13,  0.00,  378201681,  349163000,   29013000
2527896.exe ,  3.88,  3.12,  0.00,  0.06,  0.00,  190016952,  181088000,    8954000
2640086.exe ,  3.25,  2.64,  0.00,  0.05,  0.00,  151922238,  141944000,    9996000
3014683.exe ,  3.58,  2.89,  0.00,  0.06,  0.00,  170823449,  163831000,    6992000
3018918.exe ,  6.05,  4.87,  0.00,  0.10,  0.00,  280019015,  270937000,    9031000
3047601.exe ,  3.65,  2.94,  0.00,  0.06,  0.00,  176376766,  169404000,    6975000
3113504.exe ,  5.59,  4.55,  0.00,  0.09,  0.00,  257938776,  246803000,   10991000
3149650.exe ,  3.04,  2.46,  0.00,  0.05,  0.00,  144047078,  140024000,    4000000
3242376.exe ,  3.49,  2.81,  0.00,  0.06,  0.00,  169673834,  161541000,    7977000
3324029.exe ,  2.94,  2.36,  0.00,  0.05,  0.00,  143776862,  138778000,    4992000
3583821.exe ,  4.23,  3.39,  0.00,  0.07,  0.00,  208320573,  180352000,   27899000
3645873.exe ,  4.75,  3.86,  0.00,  0.08,  0.00,  220859656,  211838000,    8993000
3660770.exe ,  2.76,  2.21,  0.00,  0.05,  0.00,  135793460,  131753000,    4023000
3722205.exe , 10.78,  8.74,  0.00,  0.17,  0.00,  494544230,  460482000,   34035000
3806326.exe ,  3.95,  3.19,  0.00,  0.06,  0.00,  186778968,  172708000,   14057000
3843447.exe ,  4.32,  3.51,  0.00,  0.07,  0.00,  203135471,  197074000,    6002000
3950897.exe ,  5.17,  4.19,  0.00,  0.08,  0.00,  242478903,  234400000,    8013000
4006798.exe ,  2.79,  2.23,  0.00,  0.05,  0.00,  139401497,  136343000,    3007000
4176362.exe ,  4.54,  3.66,  0.00,  0.07,  0.00,  217532746,  172617000,   44900000
4239983.exe ,  8.97,  7.29,  0.00,  0.14,  0.00,  415419414,  384376000,   31030000
4267993.exe ,  4.08,  3.30,  0.00,  0.06,  0.00,  190500293,  178550000,   11969000
4558965.exe ,  5.61,  4.55,  0.00,  0.09,  0.00,  261642886,  227679000,   33952000
4561699.exe ,  5.79,  4.66,  0.00,  0.09,  0.00,  270084315,  257068000,   13003000
4577882.exe ,  5.65,  4.57,  0.00,  0.09,  0.00,  266084382,  227070000,   39012000
4619221.exe ,  2.42,  1.95,  0.00,  0.04,  0.00,  117607869,  105565000,   11950000
4649754.exe ,  3.23,  2.60,  0.00,  0.05,  0.00,  154761169,  146780000,    7988000
4698440.exe ,  7.28,  5.94,  0.00,  0.11,  0.00,  333268509,  298231000,   34910000
4776943.exe ,  4.35,  3.52,  0.00,  0.07,  0.00,  207267056,  179222000,   28034000
4811930.exe ,  3.07,  2.48,  0.00,  0.05,  0.00,  146720580,  139723000,    6986000
5053992.exe ,  3.37,  2.72,  0.00,  0.05,  0.00,  161358227,  154313000,    7014000
5071471.exe ,  2.85,  2.30,  0.00,  0.05,  0.00,  135651772,  131688000,    4021000
5180754.exe ,  2.94,  2.37,  0.00,  0.05,  0.00,  140489820,  135472000,    5017000
5235255.exe ,  6.51,  5.20,  0.00,  0.10,  0.00,  304756318,  291745000,   12988000
5259871.exe ,  3.91,  3.16,  0.00,  0.06,  0.00,  183731340,  177722000,    5990000
5341331.exe ,  3.31,  2.66,  0.00,  0.05,  0.00,  160503740,  151420000,    9025000
5395059.exe , 10.67,  8.60,  0.00,  0.17,  0.00,  494571742,  457462000,   37037000
5414988.exe ,  3.15,  2.52,  0.00,  0.05,  0.00,  154380797,  147362000,    7017000
6184270.exe ,  6.48,  5.26,  0.00,  0.10,  0.00,  302009664,  264988000,   36998000
6496522.exe ,  8.04,  6.55,  0.00,  0.12,  0.00,  367323696,  354323000,   12975000
6584489.exe ,  4.10,  3.31,  0.00,  0.07,  0.00,  191787777,  183807000,    7991000
6763356.exe ,  5.32,  4.31,  0.00,  0.08,  0.00,  247734012,  237768000,    9990000
6786405.exe ,  2.87,  2.32,  0.00,  0.05,  0.00,  135827459,  127820000,    7988000
6901034.exe ,  4.63,  3.71,  0.00,  0.08,  0.00,  221726313,  210746000,   10986000
6977008.exe ,  3.62,  2.92,  0.00,  0.06,  0.00,  171375427,  149291000,   22042000
7014682.exe ,  5.73,  4.67,  0.00,  0.09,  0.00,  261496984,  234554000,   26948000
7100074.exe ,  9.95,  8.11,  0.00,  0.15,  0.00,  454474747,  425397000,   29027000
7104787.exe ,  8.10,  6.58,  0.00,  0.13,  0.00,  374904590,  334002000,   40877000
