file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1009412.exe ,  0.59,  0.45,  0.00,  0.01,  0.00,   36636603,   33308000,    3028000
1055671.exe ,  1.44,  1.15,  0.00,  0.02,  0.00,   69661241,   62692000,    6965000
1064013.exe ,  1.17,  0.96,  0.00,  0.02,  0.00,   52613348,   46600000,    5948000
1163493.exe ,  1.16,  0.93,  0.00,  0.02,  0.00,   58731574,   54765000,    3982000
1449114.exe ,  1.41,  1.13,  0.00,  0.02,  0.00,   69568560,   61619000,    7950000
1472098.exe ,  0.91,  0.71,  0.00,  0.02,  0.00,   47399607,   40332000,    7058000
1488692.exe ,  0.59,  0.45,  0.00,  0.01,  0.00,   34156689,   29123000,    5021000
1523561.exe ,  0.63,  0.49,  0.00,  0.01,  0.00,   34999872,   28982000,    5996000
1581847.exe ,  0.65,  0.50,  0.00,  0.01,  0.00,   35936120,   30916000,    4986000
1677942.exe ,  1.05,  0.82,  0.00,  0.02,  0.00,   57306646,   49403000,    7904000
1696369.exe ,  0.92,  0.73,  0.00,  0.02,  0.00,   45216714,   38091000,    7016000
1890375.exe ,  1.59,  1.26,  0.00,  0.03,  0.00,   78781183,   57810000,   20931000
1930790.exe ,  1.07,  0.84,  0.00,  0.02,  0.00,   56437446,   52352000,    4027000
2014155.exe ,  0.95,  0.74,  0.00,  0.02,  0.00,   46352902,   37455000,    8871000
212989.exe  ,  0.61,  0.46,  0.00,  0.01,  0.00,   36046184,   33063000,    3005000
2209249.exe ,  0.61,  0.47,  0.00,  0.01,  0.00,   34096763,   28068000,    6014000
2218845.exe ,  1.08,  0.85,  0.00,  0.02,  0.00,   59244436,   53344000,    5927000
2288631.exe ,  0.90,  0.72,  0.00,  0.02,  0.00,   45585546,   36635000,    8911000
2302763.exe ,  0.58,  0.44,  0.00,  0.01,  0.00,   34216802,   29203000,    5035000
2311858.exe ,  0.59,  0.46,  0.00,  0.01,  0.00,   34158300,   29112000,    5019000
2427666.exe ,  0.92,  0.72,  0.00,  0.02,  0.00,   47096362,   39076000,    8015000
2552501.exe ,  1.11,  0.88,  0.00,  0.02,  0.00,   57726003,   50665000,    7093000
2653264.exe ,  0.63,  0.49,  0.00,  0.01,  0.00,   33730414,   26749000,    6935000
2787179.exe ,  0.64,  0.49,  0.00,  0.01,  0.00,   34394253,   28286000,    6061000
301119.exe  ,  0.59,  0.46,  0.00,  0.01,  0.00,   32074698,   27063000,    5011000
306775.exe  ,  1.15,  0.91,  0.00,  0.02,  0.00,   57546116,   54498000,    3027000
3068084.exe ,  0.74,  0.58,  0.00,  0.01,  0.00,   40225480,   34182000,    6032000
3075283.exe ,  0.74,  0.57,  0.00,  0.01,  0.00,   41752892,   36828000,    4976000
3088906.exe ,  0.89,  0.69,  0.00,  0.02,  0.00,   48269622,   39149000,    9034000
3356312.exe ,  0.95,  0.75,  0.00,  0.02,  0.00,   48804574,   41659000,    7112000
3403339.exe ,  0.62,  0.48,  0.00,  0.01,  0.00,   34958853,   30843000,    4112000
3562054.exe ,  0.84,  0.65,  0.00,  0.02,  0.00,   45358593,   37298000,    8064000
3717985.exe ,  1.70,  1.36,  0.00,  0.03,  0.00,   81759613,   65808000,   15953000
3737250.exe ,  1.05,  0.82,  0.00,  0.02,  0.00,   57157236,   54228000,    2957000
3777153.exe ,  0.62,  0.48,  0.00,  0.01,  0.00,   33973289,   27773000,    6171000
4033327.exe ,  1.16,  0.92,  0.00,  0.02,  0.00,   58326468,   54121000,    4008000
4045462.exe ,  0.61,  0.47,  0.00,  0.01,  0.00,   35114926,   30115000,    5019000
4115161.exe ,  1.35,  1.07,  0.00,  0.02,  0.00,   68181927,   50409000,   17791000
4240010.exe ,  0.92,  0.72,  0.00,  0.02,  0.00,   48552762,   36646000,   11885000
4254596.exe ,  1.39,  1.11,  0.00,  0.02,  0.00,   68158634,   59262000,    8889000
441794.exe  ,  0.90,  0.71,  0.00,  0.02,  0.00,   46735901,   39763000,    6958000
4469483.exe ,  0.64,  0.49,  0.00,  0.01,  0.00,   37503009,   31577000,    5920000
4484848.exe ,  1.10,  0.87,  0.00,  0.02,  0.00,   56601680,   49628000,    6947000
4513979.exe ,  1.08,  0.83,  0.00,  0.02,  0.00,   60768417,   55700000,    4973000
472510.exe  ,  0.60,  0.45,  0.00,  0.01,  0.00,   35976701,   31986000,    3998000
5110838.exe ,  1.52,  1.22,  0.00,  0.02,  0.00,   72763534,   63765000,    8966000
5125995.exe ,  4.45,  3.56,  0.00,  0.07,  0.00,  217007536,  155289000,   61717000
5247219.exe ,  0.57,  0.44,  0.00,  0.01,  0.00,   33013610,   26992000,    5998000
5678075.exe ,  0.62,  0.48,  0.00,  0.01,  0.00,   34338318,   28461000,    5888000
5762976.exe ,  1.10,  0.88,  0.00,  0.02,  0.00,   55593269,   51386000,    4030000
5973235.exe ,  2.07,  1.65,  0.00,  0.04,  0.00,  102378960,   92326000,   10035000
6076028.exe ,  0.59,  0.46,  0.00,  0.01,  0.00,   32968475,   29931000,    3096000
6090789.exe ,  3.64,  2.94,  0.00,  0.06,  0.00,  170319255,  123213000,   47081000
6276355.exe ,  0.92,  0.72,  0.00,  0.02,  0.00,   49068924,   42055000,    7009000
6280386.exe ,  0.91,  0.71,  0.00,  0.02,  0.00,   47995398,   39996000,    7999000
6416193.exe ,  0.62,  0.48,  0.00,  0.01,  0.00,   35731781,   27076000,    8703000
6435957.exe ,  0.57,  0.45,  0.00,  0.01,  0.00,   34998763,   27240000,    7782000
6510576.exe ,  1.13,  0.89,  0.00,  0.02,  0.00,   58156568,   51132000,    7018000
6511331.exe ,  0.90,  0.70,  0.00,  0.02,  0.00,   46991241,   39827000,    7148000
6590346.exe ,  0.58,  0.43,  0.00,  0.01,  0.00,   35791913,   29822000,    5964000
6635269.exe ,  1.09,  0.87,  0.00,  0.02,  0.00,   55839654,   49012000,    6861000
6666782.exe ,  3.25,  2.61,  0.00,  0.05,  0.00,  158028729,  116933000,   40976000
6763878.exe ,  0.65,  0.50,  0.00,  0.01,  0.00,   35932330,   29897000,    5979000
6799176.exe ,  0.87,  0.68,  0.00,  0.02,  0.00,   46497074,   35359000,   11112000
6811483.exe ,  0.91,  0.71,  0.00,  0.02,  0.00,   45526706,   33608000,   11861000
6887307.exe ,  0.59,  0.45,  0.00,  0.01,  0.00,   36379684,   32378000,    4047000
6912142.exe ,  1.09,  0.85,  0.00,  0.02,  0.00,   59663863,   53578000,    5953000
7144746.exe ,  1.41,  1.11,  0.00,  0.02,  0.00,   72948104,   65918000,    6887000
7517992.exe ,  0.59,  0.46,  0.00,  0.01,  0.00,   34036298,   27897000,    5977000
7697958.exe ,  1.07,  0.83,  0.00,  0.02,  0.00,   59349816,   53182000,    6020000
7753882.exe ,  1.09,  0.85,  0.00,  0.02,  0.00,   58229492,   52027000,    6003000
7808721.exe ,  0.59,  0.45,  0.00,  0.01,  0.00,   33290894,   28382000,    4893000
7824869.exe ,  1.40,  1.12,  0.00,  0.02,  0.00,   69124220,   62077000,    7008000
7960822.exe ,  0.61,  0.47,  0.00,  0.01,  0.00,   35054797,   31035000,    4004000
