file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1267787.exe ,  2.86,  2.31,  0.00,  0.05,  0.00,  140901715,  134593000,    5981000
1327269.exe ,  3.74,  2.96,  0.00,  0.07,  0.00,  193767315,  181757000,   11983000
1343486.exe ,  2.79,  2.25,  0.00,  0.05,  0.00,  134759023,  131610000,    3013000
1414577.exe ,  0.84,  0.65,  0.00,  0.02,  0.00,   48192379,   41183000,    7031000
1417709.exe ,  5.05,  4.02,  0.00,  0.09,  0.00,  256676343,  246548000,    9981000
1447707.exe ,  0.97,  0.76,  0.00,  0.02,  0.00,   52653952,   48677000,    4056000
1526865.exe ,  5.45,  4.32,  0.00,  0.09,  0.00,  272940080,  250945000,   21995000
1848211.exe ,  2.62,  2.11,  0.00,  0.04,  0.00,  126204997,  124212000,    2003000
2149463.exe ,  2.74,  2.21,  0.00,  0.05,  0.00,  133316413,  128351000,    5013000
2257128.exe ,  1.04,  0.82,  0.00,  0.02,  0.00,   53565903,   46641000,    6946000
230934.exe  ,  2.67,  2.13,  0.00,  0.05,  0.00,  133776031,  127675000,    5984000
2369399.exe ,  1.02,  0.80,  0.00,  0.02,  0.00,   53563353,   45622000,    7934000
2478892.exe ,  2.71,  2.17,  0.00,  0.05,  0.00,  133295349,  132213000,    1001000
2588525.exe ,  2.64,  2.12,  0.00,  0.04,  0.00,  130607454,  127663000,    2992000
2725657.exe ,  0.98,  0.76,  0.00,  0.02,  0.00,   53599428,   47584000,    6074000
2837315.exe ,  2.92,  2.32,  0.00,  0.05,  0.00,  147282344,  138244000,    9015000
2905927.exe ,  4.19,  3.33,  0.00,  0.07,  0.00,  216399469,  209263000,    7008000
2973689.exe ,  4.75,  3.83,  0.00,  0.08,  0.00,  228846891,  215858000,   12991000
3135394.exe ,  2.15,  1.72,  0.00,  0.04,  0.00,  107075644,  101936000,    4996000
3326099.exe ,  2.82,  2.25,  0.00,  0.05,  0.00,  140866355,  130782000,    9983000
3386412.exe ,  2.60,  2.09,  0.00,  0.04,  0.00,  125718727,  122724000,    2993000
