file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1149166.exe ,  0.54,  0.53,  0.03,  0.00,  1.39,   47939739,   45594000,    1982000
1659823.exe ,  0.01,  0.02,  0.00,  0.00,  0.03,    1411887,    1416000,          0
1716934.exe ,  0.01,  0.02,  0.00,  0.00,  0.03,    1409950,    1410000,          0
1793587.exe ,  0.02,  0.01,  0.00,  0.00,  0.06,    1493894,    1507000,          0
1950459.exe ,  0.95,  0.92,  0.04,  0.00,  2.33,   78586888,   76546000,    1988000
1995279.exe ,  0.75,  0.74,  0.03,  0.00,  1.87,   62459055,   61330000,    1005000
2012602.exe ,  1.08,  1.05,  0.05,  0.00,  2.66,   90385413,   88339000,    2007000
2099466.exe ,  0.60,  0.58,  0.03,  0.00,  1.48,   48670851,   46565000,    1981000
2230190.exe ,  2.31,  2.24,  0.11,  0.00,  6.27,  207389040,  206377000,    1001000
232374.exe  ,  0.88,  0.85,  0.04,  0.00,  2.25,   78020176,   76061000,    1975000
2353585.exe ,  0.44,  0.43,  0.02,  0.00,  1.14,   38215317,   35230000,    2935000
2430690.exe ,  0.02,  0.02,  0.00,  0.00,  0.06,    1399305,    1392000,          0
2545079.exe ,  0.82,  0.80,  0.03,  0.00,  2.09,   67661994,   63588000,    3974000
2745668.exe ,  1.09,  1.06,  0.05,  0.00,  2.68,   89923269,   84903000,    4994000
2764661.exe ,  0.91,  0.89,  0.04,  0.00,  2.24,   75340954,   74318000,    1004000
279056.exe  ,  0.54,  0.52,  0.03,  0.00,  1.40,   47612696,   46467000,     988000
2939537.exe ,  0.43,  0.41,  0.02,  0.00,  1.06,   34978973,   31966000,    2996000
3043260.exe ,  0.01,  0.01,  0.00,  0.00,  0.03,    1409128,    1392000,          0
3162106.exe ,  0.95,  0.94,  0.04,  0.00,  2.37,   79741469,   75739000,    3986000
3323395.exe ,  0.93,  0.91,  0.04,  0.00,  2.31,   76032168,   74987000,     999000
3439954.exe ,  0.74,  0.72,  0.03,  0.00,  1.88,   62788388,   59728000,    2986000
3449984.exe ,  0.88,  0.85,  0.04,  0.00,  2.23,   74716136,   68612000,    5966000
346612.exe  ,  1.03,  1.00,  0.04,  0.00,  2.64,   86186596,   84156000,    1980000
3565465.exe ,  0.29,  0.29,  0.01,  0.00,  0.72,   22969653,   20971000,    1997000
3729533.exe ,  0.81,  0.78,  0.04,  0.00,  1.99,   64905586,   61748000,    2987000
3732533.exe ,  0.86,  0.84,  0.04,  0.00,  2.22,   79463518,   75472000,    3972000
3765927.exe ,  0.32,  0.31,  0.01,  0.00,  0.81,   26631098,   23621000,    2952000
3822578.exe ,  0.75,  0.74,  0.03,  0.00,  1.86,   62870716,   60760000,    1992000
3883933.exe ,  0.02,  0.02,  0.00,  0.00,  0.07,    1431743,    1445000,          0
3950735.exe ,  0.92,  0.90,  0.04,  0.00,  2.30,   76998433,   73897000,    2995000
4068144.exe ,  0.02,  0.02,  0.00,  0.00,  0.06,    1399150,    1399000,          0
4072037.exe ,  0.55,  0.53,  0.03,  0.00,  1.42,   47885149,   45777000,    1990000
4104687.exe ,  0.92,  0.89,  0.04,  0.00,  2.27,   75884042,   73815000,    1995000
