0,97;Joules;power/energy-pkg/;32624903;100,00;;
0,97;Joules;power/energy-pkg/;32624503;100,00;;
0,08;Joules;power/energy-ram/;32624776;100,00;;
25484000;ns;user_time;25484000;100,00;;
7281000;ns;system_time;7281000;100,00;;
