file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1175601.exe ,  0.09,  0.07,  0.00,  0.00,  0.00,    4003765,    2522000,    1261000,   24235905
1322787.exe ,  2.91,  2.29,  0.00,  0.05,  0.00,  152720370,    4045000,    5057000,  172536012
1323960.exe ,  0.24,  0.18,  0.00,  0.00,  0.00,   13788889,    9547000,    4243000,   30590782
1326566.exe ,  0.46,  0.35,  0.00,  0.01,  0.00,   27618387,   16775000,   10854000,   44428506
1471884.exe ,  6.09,  4.87,  0.00,  0.10,  0.00,  307306466,  306300000,    1000000,  324309313
1551067.exe ,  0.07,  0.05,  0.00,  0.00,  0.00,    5355760,    2695000,    2695000,   22050501
1554849.exe ,  5.22,  4.15,  0.00,  0.09,  0.00,  269220262,  259228000,   10008000,  287396212
1560344.exe ,  0.90,  0.69,  0.00,  0.02,  0.00,   49494383,   43338000,    6047000,   69124754
1577659.exe ,  0.41,  0.31,  0.00,  0.01,  0.00,   22441937,   13251000,    9173000,   38811448
165572.exe  ,  7.15,  5.71,  0.00,  0.12,  0.00,  358881723,  345900000,   12996000,  379082878
1810441.exe ,  5.18,  4.21,  0.00,  0.08,  0.00,  243280495,  242276000,    1001000,  260266431
1822655.exe ,  0.13,  0.10,  0.00,  0.00,  0.00,    7149524,    6141000,    1023000,   23999209
1824751.exe ,  0.03,  0.02,  0.00,  0.00,  0.00,    2187706,    1107000,    1107000,   22617410
190239.exe  ,  0.12,  0.09,  0.00,  0.00,  0.00,    6703868,    5694000,     949000,   24347364
1946318.exe ,  4.20,  3.36,  0.00,  0.07,  0.00,  212348229,  211379000,    1001000,  231926469
203751.exe  ,  0.56,  0.43,  0.00,  0.01,  0.00,   30866410,   23650000,    7197000,   48014009
2073892.exe ,  4.14,  3.29,  0.00,  0.07,  0.00,  211400212,  210415000,    1001000,  230753386
2154951.exe ,  0.69,  0.52,  0.00,  0.01,  0.00,   38430250,   18727000,   19712000,   58503357
2428707.exe ,  0.08,  0.06,  0.00,  0.00,  0.00,    5245492,    4216000,    1054000,   25493559
2692878.exe ,  3.94,  3.14,  0.00,  0.07,  0.00,  200296970,  199341000,    1001000,  217469488
2703478.exe ,  0.79,  0.60,  0.00,  0.01,  0.00,   43377193,   28528000,   14756000,   60935581
2710549.exe ,  0.11,  0.08,  0.00,  0.00,  0.00,    7694753,    5512000,    2205000,   24185504
2959157.exe ,  0.11,  0.09,  0.00,  0.00,  0.00,    6743707,    5818000,     969000,   23340010
2998907.exe ,  0.08,  0.06,  0.00,  0.00,  0.00,    4975799,    3006000,    2004000,   24845550
301378.exe  ,  0.93,  0.72,  0.00,  0.02,  0.00,   50569177,   43447000,    7072000,   70206711
3244021.exe ,  3.25,  2.59,  0.00,  0.06,  0.00,  164167482,  163191000,    1001000,  183637734
3335438.exe ,  0.35,  0.27,  0.00,  0.01,  0.00,   20584119,   18637000,    1961000,   38019686
3344418.exe ,  0.14,  0.10,  0.00,  0.00,  0.00,    9411683,    9473000,          0,   26039010
3350297.exe ,  0.89,  0.68,  0.00,  0.02,  0.00,   51166188,   46133000,    5014000,   68476517
3355639.exe ,  4.11,  3.28,  0.00,  0.07,  0.00,  208053971,  207102000,    1000000,  225445712
3408564.exe ,  5.07,  4.01,  0.00,  0.09,  0.00,  261935504,  247945000,   13996000,  282666753
3498250.exe ,  0.51,  0.39,  0.00,  0.01,  0.00,   30509548,   17275000,   13210000,   50601366
3756817.exe ,  0.37,  0.28,  0.00,  0.01,  0.00,   20814516,    8916000,   11888000,   37570641
3961545.exe ,  0.19,  0.15,  0.00,  0.00,  0.00,   12784862,    7886000,    4929000,   29678202
3963977.exe ,  4.88,  3.93,  0.00,  0.08,  0.00,  235760576,  234736000,     998000,  255782231
397272.exe  ,  0.37,  0.29,  0.00,  0.01,  0.00,   18659093,   11399000,    7254000,   36305402
4058774.exe ,  0.11,  0.08,  0.00,  0.00,  0.00,    6925707,    5948000,     991000,   24100755
4083750.exe ,  4.18,  3.33,  0.00,  0.07,  0.00,  211382967,  209412000,    1994000,  228215564
4130721.exe ,  0.13,  0.10,  0.00,  0.00,  0.00,    7075641,    6096000,    1016000,   23745247
4147326.exe ,  3.86,  3.08,  0.00,  0.07,  0.00,  194462290,  192498000,    1994000,  213654080
4154752.exe ,  4.96,  3.97,  0.00,  0.08,  0.00,  246666434,  244681000,    2005000,  264390856
4299616.exe ,  3.30,  2.64,  0.00,  0.06,  0.00,  163830347,  162817000,     998000,  184403663
4566022.exe ,  0.17,  0.13,  0.00,  0.00,  0.00,    9848093,    8876000,     986000,   26255955
4922560.exe ,  0.27,  0.20,  0.00,  0.01,  0.00,   16740714,   16768000,          0,   33268170
5087288.exe ,  3.75,  3.02,  0.00,  0.06,  0.00,  182172277,  181049000,    1000000,  198063829
5098190.exe ,  0.55,  0.42,  0.00,  0.01,  0.00,   32108941,   31221000,     975000,   49210256
5098881.exe ,  1.27,  0.99,  0.00,  0.02,  0.00,   65749758,   49839000,   15948000,   83355528
5102697.exe ,  3.13,  2.48,  0.00,  0.05,  0.00,  159335877,  158342000,    1002000,  176998023
513774.exe  ,  0.08,  0.06,  0.00,  0.00,  0.00,    5274418,    4233000,    1058000,   23721799
522186.exe  ,  0.37,  0.27,  0.00,  0.01,  0.00,   23134115,   17077000,    6027000,   44096528
5254715.exe ,  4.68,  3.79,  0.00,  0.08,  0.00,  220608091,  220613000,          0,  239903760
5611547.exe ,  0.25,  0.19,  0.00,  0.01,  0.00,   14815162,   11687000,    3187000,   31278547
563158.exe  ,  5.40,  4.30,  0.00,  0.09,  0.00,  270131526,  268145000,    2001000,  290878735
5794610.exe ,  0.08,  0.06,  0.00,  0.00,  0.00,    5560999,    4456000,    1114000,   23191569
5806046.exe ,  0.03,  0.02,  0.00,  0.00,  0.00,    2484577,     845000,    1691000,   22190215
5861297.exe ,  0.11,  0.08,  0.00,  0.00,  0.00,    7404284,    5555000,    1851000,   27277878
5956650.exe ,  0.45,  0.33,  0.00,  0.01,  0.00,   28132877,   19087000,    9041000,   47477355
6087993.exe ,  0.12,  0.09,  0.00,  0.00,  0.00,    7329315,    5221000,    2088000,   26757341
6113933.exe ,  4.84,  3.96,  0.00,  0.07,  0.00,  219494634,  216483000,    2992000,  236423019
6285403.exe ,  4.29,  3.44,  0.00,  0.07,  0.00,  210631456,  209656000,     998000,  228293419
6390040.exe ,  0.48,  0.36,  0.00,  0.01,  0.00,   28692762,   27669000,    1024000,   47316168
6646143.exe ,  4.25,  3.39,  0.00,  0.07,  0.00,  211887296,  209918000,    1999000,  228341797
7204799.exe ,  0.45,  0.33,  0.00,  0.01,  0.00,   28059621,   18711000,    9355000,   46498199
721024.exe  ,  0.19,  0.15,  0.00,  0.00,  0.00,   10904143,    6502000,    4334000,   28794235
737655.exe  ,  3.91,  3.13,  0.00,  0.07,  0.00,  192172311,  191239000,     996000,  209433675
7457632.exe ,  3.53,  2.86,  0.00,  0.06,  0.00,  164253403,  161235000,    2985000,  182126003
7488467.exe ,  0.35,  0.26,  0.00,  0.01,  0.00,   22650169,   13381000,    9264000,   40680608
7518267.exe ,  0.32,  0.24,  0.00,  0.01,  0.00,   19024377,   12023000,    7013000,   37569070
7528378.exe ,  2.66,  2.15,  0.00,  0.04,  0.00,  123049065,    2019000,    6896000,  140358972
7573254.exe ,  2.10,  1.66,  0.00,  0.03,  0.00,   99104227,   82063000,   17013000,  116228165
821615.exe  ,  0.67,  0.51,  0.00,  0.01,  0.00,   38305199,   25223000,   13116000,   58517281
8248862.exe ,  0.08,  0.06,  0.00,  0.00,  0.00,    4948139,    3682000,    1227000,   23860700
834019.exe  ,  0.08,  0.06,  0.00,  0.00,  0.00,    5387908,    5413000,          0,   21019412
837979.exe  ,  0.08,  0.06,  0.00,  0.00,  0.00,    4924202,    3941000,     985000,   24469545
8399465.exe ,  0.09,  0.07,  0.00,  0.00,  0.00,    6020006,    5069000,    1013000,   25698214
8484786.exe ,  3.15,  2.49,  0.00,  0.06,  0.00,  164313911,  162314000,    1991000,  182379098
8561386.exe ,  3.19,  2.55,  0.00,  0.05,  0.00,  158295212,  156310000,    1991000,  178091777
902968.exe  ,  3.12,  2.48,  0.00,  0.05,  0.00,  156454617,  155465000,    1003000,  175522225
913271.exe  ,  0.33,  0.24,  0.00,  0.01,  0.00,   22299767,    8110000,   14193000,   40638369
917051.exe  ,  0.08,  0.06,  0.00,  0.00,  0.00,    5005415,    3351000,    1675000,   25126618
