file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
120780.exe  ,  6.95,  5.66,  0.00,  0.11,  0.00,  323445669,  321101000,    2000000,  340061003
1231818.exe ,  1.52,  1.20,  0.00,  0.03,  0.00,   79935796,   78968000,    1012000,   95658569
1290864.exe ,  0.90,  0.69,  0.00,  0.02,  0.00,   52955687,   50978000,    1999000,   70115887
1318308.exe ,  1.80,  1.44,  0.00,  0.03,  0.00,   91936827,   88996000,    2966000,  108738680
1340102.exe ,  9.48,  7.75,  0.00,  0.15,  0.00,  433989373,  433024000,    1000000,  451665535
1570142.exe ,  0.82,  0.63,  0.00,  0.02,  0.00,   46786476,   45807000,     995000,   66450026
1751912.exe ,  6.19,  4.91,  0.00,  0.11,  0.00,  319078154,  318095000,    1000000,  337155100
1920040.exe ,  1.86,  1.48,  0.00,  0.03,  0.00,   95972938,   92790000,    3213000,  115698661
2079662.exe ,  5.15,  4.21,  0.00,  0.08,  0.00,  235124578,  234015000,    1000000,  252193237
2087440.exe ,  5.00,  4.02,  0.00,  0.08,  0.00,  244947599,  243944000,     999000,  264497943
2095380.exe ,  2.06,  1.67,  0.00,  0.03,  0.00,   96746583,   95691000,     996000,  113841135
2118492.exe , 10.35,  8.28,  0.00,  0.17,  0.00,  515797756,  513739000,    2002000,  534060981
2133666.exe , 43.96, 35.87,  0.00,  0.68,  0.00, 2014395290, 2014172000,          0, 2034473049
214531.exe  ,  0.97,  0.76,  0.00,  0.02,  0.00,   51943933,   50952000,     999000,   71938595
2148414.exe ,  1.64,  1.30,  0.00,  0.03,  0.00,   86432673,   84418000,    2009000,  103544783
2167825.exe ,  1.67,  1.34,  0.00,  0.03,  0.00,   83681871,   82756000,    1009000,  103802462
2270454.exe ,  0.70,  0.54,  0.00,  0.01,  0.00,   41411653,   39523000,    1976000,   62116649
2279764.exe ,  3.40,  2.75,  0.00,  0.05,  0.00,  161810537,  159865000,    1998000,  180942233
2282083.exe , 26.39, 21.08,  0.00,  0.45,  0.00, 1322945592, 1321958000,     999000, 1341343583
2373932.exe , 44.83, 36.75,  0.00,  0.68,  0.00, 2012899853, 2012525000,          0, 2030444009
247789.exe  ,  0.73,  0.56,  0.00,  0.01,  0.00,   41310412,   40267000,    1006000,   58197040
2513196.exe ,  3.45,  2.77,  0.00,  0.06,  0.00,  168691186,  167703000,    1004000,  187813020
2674105.exe ,  3.26,  2.64,  0.00,  0.05,  0.00,  152647202,  151671000,     997000,  169883177
303419.exe  ,  1.10,  0.86,  0.00,  0.02,  0.00,   57972300,   56974000,    1017000,   74515340
3104536.exe ,  0.85,  0.67,  0.00,  0.02,  0.00,   45099396,   45070000,          0,   62261666
3163004.exe ,  1.67,  1.35,  0.00,  0.03,  0.00,   78454181,   76493000,    1986000,   97505578
3231389.exe , 21.98, 17.91,  0.00,  0.34,  0.00, 1009158798, 1007083000,    1998000, 1026086043
3388688.exe ,  1.98,  1.60,  0.00,  0.03,  0.00,   94527445,   93563000,     995000,  111919382
396083.exe  ,  8.48,  6.96,  0.00,  0.13,  0.00,  377323120,  374298000,    3002000,  397951247
3965275.exe , 43.85, 35.77,  0.00,  0.68,  0.00, 2005933546, 2005931000,          0, 2026186069
4231587.exe ,  1.57,  1.26,  0.00,  0.03,  0.00,   76983541,   76050000,     987000,   94359595
4261319.exe ,  1.85,  1.47,  0.00,  0.03,  0.00,   92962390,   91972000,    1010000,  112036506
4263677.exe , 10.51,  8.39,  0.00,  0.18,  0.00,  525176606,  523221000,    2000000,  542612798
4454123.exe ,  1.50,  1.20,  0.00,  0.02,  0.00,   71735344,   70695000,    1009000,   88464026
4543507.exe ,  0.94,  0.72,  0.00,  0.02,  0.00,   54133143,   53166000,    1003000,   72870835
4815772.exe ,  2.51,  2.03,  0.00,  0.04,  0.00,  120630762,  118663000,    1994000,  137653137
5081047.exe , 25.18, 20.31,  0.00,  0.41,  0.00, 1207549329, 1206498000,    1000000, 1228183177
508772.exe  ,  1.13,  0.90,  0.00,  0.02,  0.00,   58097442,   57075000,    1001000,   75831914
