file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1519241.exe , 15.25, 12.47,  0.00,  0.24,  0.00,  703834812,  701606000,    1998000,  720179831
1520788.exe ,  5.14,  4.21,  0.00,  0.08,  0.00,  234860470,  233898000,     999000,  251829940
1606221.exe ,  6.33,  5.16,  0.00,  0.10,  0.00,  293269853,  292223000,    1000000,  310933673
1648142.exe ,  4.95,  4.01,  0.00,  0.08,  0.00,  236977187,  235907000,    1003000,  256183043
1691152.exe ,  3.60,  2.90,  0.00,  0.06,  0.00,  174235587,  164293000,    9957000,  191612506
1710633.exe ,  2.76,  2.24,  0.00,  0.04,  0.00,  131277856,  131300000,          0,  151402158
1831963.exe ,  4.73,  3.85,  0.00,  0.07,  0.00,  219504474,  218505000,    1002000,  236445360
1939404.exe , 45.51, 37.56,  0.00,  0.67,  0.00, 1982504806, 1919369000,   62979000, 1999647813
2050326.exe ,  6.17,  5.00,  0.00,  0.10,  0.00,  294161861,  293177000,    1000000,  312995923
2084584.exe ,  4.62,  3.75,  0.00,  0.07,  0.00,  219003543,  218081000,    1004000,  238397231
2167115.exe ,  5.05,  4.12,  0.00,  0.08,  0.00,  233155647,  232148000,    1000000,  250284020
2173464.exe ,  4.01,  3.28,  0.00,  0.06,  0.00,  184705193,  182600000,    1995000,  201995865
2266185.exe ,  6.33,  5.14,  0.00,  0.10,  0.00,  298892524,  297849000,     999000,  317175832
2278847.exe ,  2.51,  2.03,  0.00,  0.04,  0.00,  120486440,  111246000,    9019000,  137090243
2436721.exe ,  6.23,  5.04,  0.00,  0.10,  0.00,  296479852,  296445000,          0,  315960306
2512213.exe ,  2.85,  2.18,  0.00,  0.06,  0.00,  164994105,    1136000,    7640000,  184070284
2589378.exe ,  0.50,  0.39,  0.00,  0.01,  0.00,   28243376,   27221000,    1008000,   45959364
2707323.exe ,  6.17,  5.00,  0.00,  0.10,  0.00,  289190499,  288197000,    1000000,  307869045
2765293.exe ,  6.77,  5.49,  0.00,  0.11,  0.00,  319463708,  318477000,    1001000,  337808054
