file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1267787.exe ,  6.10,  4.96,  0.00,  0.10,  0.00,  287918868,  285673000,    1997000,  305053869
1327269.exe , 10.38,  8.45,  0.00,  0.16,  0.00,  483417498,  471215000,   12005000,  500969428
1343486.exe ,  6.34,  5.18,  0.00,  0.10,  0.00,  290524976,  288520000,    2003000,  308843374
1414577.exe ,  9.47,  7.69,  0.00,  0.15,  0.00,  445955430,  441963000,    3999000,  463081554
1417709.exe , 21.58, 17.59,  0.00,  0.34,  0.00,  993860555,  987887000,    5993000, 1014442143
1447707.exe ,  3.74,  3.03,  0.00,  0.06,  0.00,  176431803,  171446000,    4983000,  195866935
1526865.exe , 19.27, 15.71,  0.00,  0.30,  0.00,  878678746,  847671000,   30987000,  898622432
1848211.exe ,  4.88,  3.97,  0.00,  0.08,  0.00,  225473000,  223476000,    2004000,  242296056
2149463.exe ,  6.36,  5.17,  0.00,  0.10,  0.00,  296885908,  291896000,    4998000,  315954238
2257128.exe ,  4.39,  3.57,  0.00,  0.07,  0.00,  205760475,  192764000,   12984000,  225723223
230934.exe  ,  5.23,  4.26,  0.00,  0.08,  0.00,  241887091,  235875000,    6022000,  259070742
2369399.exe ,  4.49,  3.66,  0.00,  0.07,  0.00,  205575432,  198452000,    7016000,  222659959
2478892.exe ,  5.57,  4.55,  0.00,  0.09,  0.00,  251809012,  248631000,    3007000,  267989380
2588525.exe ,  4.90,  3.98,  0.00,  0.08,  0.00,  228437332,  223446000,    4987000,  247658653
2725657.exe ,  4.47,  3.63,  0.00,  0.07,  0.00,  207803705,  199735000,    7989000,  223994600
2837315.exe , 10.28,  8.37,  0.00,  0.16,  0.00,  473888321,  465879000,    7997000,  490704075
2905927.exe , 22.83, 18.61,  0.00,  0.36,  0.00, 1049446441, 1041375000,    7995000, 1069874413
2973689.exe , 11.93,  9.74,  0.00,  0.18,  0.00,  544348651,  536377000,    7990000,  564239768
3135394.exe ,  7.99,  6.51,  0.00,  0.12,  0.00,  367521085,  361413000,    5990000,  384318214
3326099.exe , 10.32,  8.43,  0.00,  0.16,  0.00,  470188503,  456102000,   14003000,  487633295
3386412.exe ,  4.81,  3.91,  0.00,  0.08,  0.00,  225945506,  222925000,    3012000,  246224274
3823732.exe ,  3.38,  2.73,  0.00,  0.06,  0.00,  163019260,  161028000,    2000000,  184058204
3864459.exe ,  3.96,  3.23,  0.00,  0.06,  0.00,  180077729,  176935000,    2998000,  198149622
404520.exe  , 25.15, 20.46,  0.00,  0.40,  0.00, 1166648250, 1162532000,    3998000, 1185150409
4056668.exe ,  4.47,  3.63,  0.00,  0.07,  0.00,  208985200,  205983000,    2999000,  226828015
4413471.exe ,  4.40,  3.57,  0.00,  0.07,  0.00,  207234036,  204242000,    2988000,  226887831
4563103.exe ,  6.29,  5.13,  0.00,  0.10,  0.00,  287515922,  285513000,    2003000,  307243680
4731548.exe ,  2.58,  2.08,  0.00,  0.04,  0.00,  122917707,  120905000,    1998000,  139455972
4773678.exe ,  6.29,  5.13,  0.00,  0.10,  0.00,  287420927,  284454000,    3004000,  305441359
4965248.exe ,  6.34,  5.17,  0.00,  0.10,  0.00,  289226744,  284223000,    5003000,  306509522
4966879.exe ,  1.54,  1.24,  0.00,  0.03,  0.00,   73381671,   71320000,    2009000,   90657289
5091866.exe , 11.85,  9.68,  0.00,  0.18,  0.00,  536779615,  529764000,    6996000,  554006074
5095087.exe , 32.38, 26.43,  0.00,  0.50,  0.00, 1470174000, 1459015000,   11000000, 1490319569
515912.exe  ,  4.41,  3.58,  0.00,  0.07,  0.00,  205426794,  203359000,    2003000,  226157576
5194694.exe ,  6.32,  5.16,  0.00,  0.10,  0.00,  288267417,  285244000,    3002000,  306062261
5208366.exe ,  4.44,  3.61,  0.00,  0.07,  0.00,  207070813,  203094000,    3982000,  227958372
5219347.exe ,  5.77,  4.72,  0.00,  0.09,  0.00,  261066946,  254054000,    7001000,  279758405
5245864.exe , 12.40, 10.12,  0.00,  0.19,  0.00,  563289078,  551240000,   12005000,  580655580
5258624.exe ,  1.52,  1.20,  0.00,  0.03,  0.00,   78771112,   72820000,    5904000,   99498088
5274754.exe ,  6.40,  5.23,  0.00,  0.10,  0.00,  291894819,  285787000,    6016000,  311057711
5422224.exe ,  6.31,  5.15,  0.00,  0.10,  0.00,  288192983,  279226000,    9007000,  305705467
5429242.exe ,  3.76,  3.07,  0.00,  0.06,  0.00,  171233457,  167192000,    4004000,  187788451
5455839.exe , 10.02,  8.15,  0.00,  0.16,  0.00,  459626886,  433651000,   25979000,  476544069
5489768.exe , 10.49,  8.57,  0.00,  0.16,  0.00,  473525441,  464459000,    9008000,  494086317
5505709.exe ,  4.39,  3.59,  0.00,  0.07,  0.00,  198677798,  194640000,    3992000,  215852381
5508609.exe ,  4.50,  3.66,  0.00,  0.07,  0.00,  206715348,  197678000,    9030000,  225908810
5521819.exe ,  6.34,  5.18,  0.00,  0.10,  0.00,  287139456,  282988000,    3999000,  305929626
5555464.exe ,  4.92,  4.02,  0.00,  0.08,  0.00,  223064415,  217961000,    4999000,  238944727
556487.exe  , 71.07, 57.93,  0.00,  1.10,  0.00, 3226493141, 3217150000,    9000000, 3246940128
5568977.exe , 24.28, 19.87,  0.00,  0.37,  0.00, 1082759151, 1053485000,   28985000, 1101518128
5706628.exe ,  8.52,  6.95,  0.00,  0.13,  0.00,  388039973,  382002000,    6000000,  406950179
5712195.exe ,  6.35,  5.19,  0.00,  0.10,  0.00,  288012357,  281055000,    7001000,  305196889
5904572.exe ,  4.26,  3.46,  0.00,  0.07,  0.00,  199481619,  193428000,    6013000,  217357864
5930892.exe ,  2.92,  2.37,  0.00,  0.05,  0.00,  135149494,  132080000,    3001000,  152102266
6129937.exe ,  5.27,  4.30,  0.00,  0.08,  0.00,  240634347,  237656000,    2995000,  257914278
616040.exe  ,  4.61,  3.76,  0.00,  0.07,  0.00,  209526522,  203475000,    6014000,  226375769
6338103.exe ,  9.83,  8.05,  0.00,  0.15,  0.00,  438537770,  426473000,   12013000,  458034939
6477903.exe , 24.84, 20.25,  0.00,  0.39,  0.00, 1132669580, 1118641000,   14008000, 1149742330
6823043.exe ,  4.63,  3.82,  0.00,  0.07,  0.00,  199941847,  192933000,    6997000,  218812345
6920293.exe ,  8.27,  6.77,  0.00,  0.13,  0.00,  370588147,  364555000,    5992000,  387843682
7028817.exe , 13.16, 10.79,  0.00,  0.20,  0.00,  586315302,  584284000,    2000000,  604122936
7095733.exe ,  6.40,  5.22,  0.00,  0.10,  0.00,  294195769,  288124000,    6002000,  312061233
7129159.exe ,  6.76,  5.52,  0.00,  0.10,  0.00,  305488727,  290535000,   14976000,  322607649
7190968.exe ,  4.38,  3.55,  0.00,  0.07,  0.00,  204175448,  199175000,    5004000,  222471405
719979.exe  ,  4.45,  3.62,  0.00,  0.07,  0.00,  204777234,  201806000,    3012000,  225209567
7463189.exe ,  4.54,  3.70,  0.00,  0.07,  0.00,  207141597,  203115000,    4002000,  226396768
7504440.exe ,  3.22,  2.62,  0.00,  0.05,  0.00,  147615409,  144594000,    3012000,  165564282
7558655.exe , 32.50, 26.60,  0.00,  0.50,  0.00, 1459442364, 1447375000,   11994000, 1476609667
7699604.exe , 12.24, 10.02,  0.00,  0.19,  0.00,  547696358,  535611000,   11991000,  567414582
7910691.exe , 10.69,  8.72,  0.00,  0.16,  0.00,  483407583,  473244000,    9984000,  503569997
8138776.exe ,  5.32,  4.32,  0.00,  0.08,  0.00,  247355048,  241339000,    6008000,  266183768
8310216.exe ,  4.67,  3.80,  0.00,  0.07,  0.00,  213225981,  203263000,    9963000,  233384617
837478.exe  , 32.30, 26.45,  0.00,  0.49,  0.00, 1434944434, 1416945000,   17999000, 1455027258
8425859.exe ,  4.67,  3.80,  0.00,  0.07,  0.00,  212927543,  203908000,    9040000,  233348766
8455478.exe ,  6.31,  5.15,  0.00,  0.10,  0.00,  286369464,  279339000,    7008000,  303401508
8565099.exe , 12.53, 10.24,  0.00,  0.19,  0.00,  564087426,  554012000,   10000000,  584297932
8702208.exe ,  4.39,  3.57,  0.00,  0.07,  0.00,  201992979,  193015000,    9000000,  221756986
905672.exe  ,  2.93,  2.37,  0.00,  0.05,  0.00,  138937292,  133946000,    4997000,  158655342
950021.exe  ,  4.38,  3.57,  0.00,  0.07,  0.00,  200795821,  195819000,    4995000,  218570089
955758.exe  ,  6.36,  5.20,  0.00,  0.10,  0.00,  286529039,  278435000,    7983000,  304297727
