file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1168229.exe , 12.56, 10.28,  0.00,  0.20,  0.00,  573033771,  563710000,    8979000,  593700712
1239379.exe ,  9.43,  7.70,  0.00,  0.15,  0.00,  435980465,  426964000,    8999000,  454841161
1253440.exe ,  3.21,  2.61,  0.00,  0.05,  0.00,  149353529,  140421000,    8963000,  166690236
1363825.exe , 20.08, 16.31,  0.00,  0.32,  0.00,  934908492,  919810000,   14996000,  952146561
1373378.exe , 23.17, 18.73,  0.00,  0.37,  0.00, 1098533851, 1081499000,   16992000, 1118696427
1380046.exe , 38.12, 31.05,  0.00,  0.60,  0.00, 1771995138, 1760928000,   10999000, 1789103756
1405031.exe , 14.34, 11.74,  0.00,  0.22,  0.00,  650586215,  642508000,    8006000,  670662426
1484788.exe , 14.26, 11.46,  0.00,  0.23,  0.00,  690019775,  517647000,   15390000,  706751750
1651759.exe , 22.02, 17.99,  0.00,  0.34,  0.00,  999672406,  941616000,   57976000, 1019580532
1757160.exe , 35.70, 29.20,  0.00,  0.55,  0.00, 1623474038, 1616216000,    6996000, 1641580147
1794636.exe , 38.46, 31.36,  0.00,  0.60,  0.00, 1773273754, 1763135000,   10000000, 1793236557
1841293.exe , 13.27, 10.75,  0.00,  0.21,  0.00,  622556215,  605525000,   16986000,  642958711
208193.exe  , 11.75,  9.57,  0.00,  0.18,  0.00,  541939377,  529963000,   11999000,  559801669
208205.exe  ,  7.43,  6.04,  0.00,  0.12,  0.00,  343682964,  336675000,    6993000,  363686578
213413.exe  , 18.37, 14.93,  0.00,  0.29,  0.00,  858579294,  857404000,    1000000,  878248719
2265253.exe , 18.80, 15.34,  0.00,  0.29,  0.00,  860812010,  851665000,    8996000,  878645876
2289173.exe ,  8.19,  6.61,  0.00,  0.13,  0.00,  389049044,  263628000,    6945000,  406496009
2354500.exe , 27.62, 22.53,  0.00,  0.43,  0.00, 1259370039, 1245406000,   14004000, 1278888215
2363790.exe , 13.33, 10.84,  0.00,  0.21,  0.00,  613837685,  599778000,   14018000,  631010462
2364548.exe ,  6.98,  5.68,  0.00,  0.11,  0.00,  323866108,  314923000,    8969000,  344405295
2366881.exe , 20.70, 16.81,  0.00,  0.32,  0.00,  954734351,  932682000,   21992000,  973019679
2369365.exe , 11.48,  9.34,  0.00,  0.18,  0.00,  526507906,  520366000,    6004000,  544002150
2473478.exe ,  3.78,  3.04,  0.00,  0.06,  0.00,  183563912,  178404000,    5011000,  204041909
2487064.exe , 24.54, 19.88,  0.00,  0.39,  0.00, 1145927581, 1120658000,   24992000, 1164501529
2547532.exe , 14.13, 11.50,  0.00,  0.22,  0.00,  653673313,  645707000,    7996000,  673690183
2632607.exe , 15.32, 12.49,  0.00,  0.24,  0.00,  702388982,  694380000,    7992000,  719845643
2981499.exe , 22.14, 17.99,  0.00,  0.35,  0.00, 1021191176,  885488000,   16601000, 1040752897
2983245.exe , 24.05, 19.50,  0.00,  0.38,  0.00, 1117751227, 1098663000,   19011000, 1136931530
2985036.exe , 24.63, 19.97,  0.00,  0.39,  0.00, 1140594063, 1122555000,   17992000, 1161614198
2987448.exe , 24.54, 19.88,  0.00,  0.39,  0.00, 1143083143, 1117940000,   24998000, 1160826949
2993463.exe ,  6.14,  4.98,  0.00,  0.10,  0.00,  285392162,  282364000,    3003000,  305480675
3032867.exe , 20.80, 16.81,  0.00,  0.33,  0.00,  973151952,  944090000,   29002000,  990553040
3035956.exe , 13.06, 10.55,  0.00,  0.21,  0.00,  615066772,  473974000,   21998000,  634405031
3038559.exe , 47.13, 38.65,  0.00,  0.71,  0.00, 2097134522, 2087932000,    8999000, 2114643339
3054390.exe ,  3.13,  2.53,  0.00,  0.05,  0.00,  147448782,  144422000,    3008000,  164634930
3064636.exe , 19.29, 15.76,  0.00,  0.30,  0.00,  872787807,  855645000,   16973000,  890814788
310302.exe  ,  7.91,  6.39,  0.00,  0.13,  0.00,  372868103,  249372000,    4973000,  390689595
3461405.exe , 24.52, 20.00,  0.00,  0.38,  0.00, 1111829272, 1099648000,   11996000, 1130501061
3573059.exe , 11.87,  9.66,  0.00,  0.19,  0.00,  547089076,  543978000,    3005000,  565235478
371353.exe  , 24.03, 19.49,  0.00,  0.38,  0.00, 1110477815, 1090437000,   19989000, 1128055226
3892773.exe ,  5.72,  4.65,  0.00,  0.09,  0.00,  265511872,  260434000,    5008000,  285195917
