file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1033658.exe , 20.84, 16.97,  0.00,  0.33,  0.00,  970229100,  946840000,   22996000,  990967119
1161783.exe ,  8.62,  7.04,  0.00,  0.13,  0.00,  392262105,  386223000,    6003000,  409819742
1200749.exe ,  8.97,  7.30,  0.00,  0.14,  0.00,  414574391,  405570000,    9012000,  434198260
1325505.exe ,  9.16,  7.41,  0.00,  0.15,  0.00,  432735117,  373757000,   58961000,  452683940
1335271.exe ,  7.18,  5.82,  0.00,  0.11,  0.00,  336063051,  325058000,   11001000,  352921062
1505641.exe , 22.39, 18.29,  0.00,  0.35,  0.00, 1020805713, 1009798000,   10997000, 1039186958
1542189.exe , 15.20, 12.39,  0.00,  0.24,  0.00,  694528126,  639475000,   55040000,  712387933
1631151.exe ,  6.81,  5.50,  0.00,  0.11,  0.00,  315574747,  304580000,   10984000,  334456502
1856669.exe , 23.36, 19.06,  0.00,  0.36,  0.00, 1057534763,  920441000,  137065000, 1074439353
1963015.exe , 14.49, 11.87,  0.00,  0.22,  0.00,  650557269,  639479000,   10991000,  670585639
198113.exe  ,  7.83,  6.35,  0.00,  0.12,  0.00,  362052112,  347042000,   15001000,  381796566
1981694.exe , 12.66, 10.34,  0.00,  0.20,  0.00,  574914616,  567871000,    6998000,  594673209
2124644.exe , 13.13, 10.72,  0.00,  0.20,  0.00,  595910289,  526912000,   68988000,  615987992
2145027.exe , 65.09, 53.51,  0.00,  0.98,  0.00, 2880983893, 2870542000,    9998000, 2900255148
2184330.exe , 10.54,  8.58,  0.00,  0.16,  0.00,  482342436,  473273000,    9005000,  499846051
2362734.exe ,  6.72,  5.47,  0.00,  0.10,  0.00,  308494804,  297496000,   10981000,  328378389
2464944.exe , 16.25, 13.23,  0.00,  0.25,  0.00,  742306347,  673257000,   68923000,  760466057
2545383.exe ,  9.84,  7.99,  0.00,  0.15,  0.00,  455251914,  446194000,    9003000,  475175055
257402.exe  , 12.29, 10.02,  0.00,  0.19,  0.00,  560929400,  516750000,   43978000,  577841446
2687380.exe , 10.60,  8.63,  0.00,  0.16,  0.00,  484225203,  406147000,   78028000,  503731612
2712758.exe , 14.57, 11.87,  0.00,  0.23,  0.00,  665814042,  655737000,    9995000,  683300090
2764157.exe ,  9.80,  8.01,  0.00,  0.15,  0.00,  439792491,  430772000,    9016000,  460172999
2986121.exe , 17.77, 14.49,  0.00,  0.28,  0.00,  810269939,  798239000,   12003000,  830780487
3011182.exe , 15.76, 12.89,  0.00,  0.24,  0.00,  707876323,  649749000,   58066000,  724824319
3040305.exe , 13.27, 10.80,  0.00,  0.21,  0.00,  608447328,  599455000,    8991000,  625661262
3205125.exe , 16.55, 13.52,  0.00,  0.25,  0.00,  747976491,  731986000,   15999000,  767987336
3205462.exe , 13.96, 11.36,  0.00,  0.22,  0.00,  637444467,  583477000,   53951000,  657549665
3298554.exe , 12.77, 10.45,  0.00,  0.19,  0.00,  573577786,  517599000,   55956000,  590821355
3364998.exe , 22.01, 18.08,  0.00,  0.33,  0.00,  973000001,  903946000,   68995000,  991734874
3517094.exe ,  4.28,  3.41,  0.00,  0.07,  0.00,  206948271,  194022000,   12934000,  227562180
3560006.exe , 13.74, 11.18,  0.00,  0.21,  0.00,  628081591,  563157000,   64902000,  645514721
3839680.exe ,  6.74,  5.44,  0.00,  0.11,  0.00,  316872738,  300836000,   15991000,  336789636
3851193.exe ,  8.68,  7.07,  0.00,  0.13,  0.00,  392477054,  381459000,   11013000,  411149124
4090087.exe , 15.19, 12.43,  0.00,  0.23,  0.00,  679474466,  667386000,   11988000,  696162379
4243029.exe ,  9.73,  7.90,  0.00,  0.15,  0.00,  449274422,  439212000,    9982000,  469548125
4281961.exe , 15.13, 12.24,  0.00,  0.24,  0.00,  698042591,  684017000,   14000000,  718221879
430409.exe  ,  9.88,  8.04,  0.00,  0.15,  0.00,  451255693,  442017000,    9020000,  471609843
4304680.exe , 12.18,  9.91,  0.00,  0.19,  0.00,  553530589,  537527000,   15985000,  573896469
436565.exe  ,  6.04,  4.89,  0.00,  0.10,  0.00,  282095865,  271904000,    9996000,  301642306
4368858.exe ,  4.84,  3.93,  0.00,  0.07,  0.00,  218623368,  203473000,   14961000,  236107597
4484988.exe ,  7.24,  5.88,  0.00,  0.11,  0.00,  332261261,  318232000,   14010000,  352493660
4649566.exe , 10.14,  8.26,  0.00,  0.16,  0.00,  461859671,  448853000,   12995000,  482169327
4692906.exe , 10.10,  8.23,  0.00,  0.15,  0.00,  455615992,  371694000,   83931000,  475618256
4693092.exe , 17.38, 14.12,  0.00,  0.27,  0.00,  791164321,  719037000,   72003000,  810530991
4743248.exe ,  6.83,  5.58,  0.00,  0.10,  0.00,  308152408,  301927000,    5998000,  328255232
4861393.exe , 18.06, 14.76,  0.00,  0.28,  0.00,  810636018,  796614000,   13993000,  830733662
5097937.exe ,  8.52,  6.92,  0.00,  0.13,  0.00,  390706498,  378695000,   11990000,  408180161
510955.exe  ,  7.06,  5.70,  0.00,  0.11,  0.00,  324096683,  310049000,   14002000,  342674671
5214516.exe ,  6.08,  4.92,  0.00,  0.10,  0.00,  284544644,  268480000,   15969000,  304720613
5333786.exe ,  8.93,  7.28,  0.00,  0.14,  0.00,  406196203,  398201000,    8004000,  426189138
5451535.exe , 11.61,  9.48,  0.00,  0.18,  0.00,  521342223,  511143000,    9983000,  542065721
5508700.exe ,  8.99,  7.31,  0.00,  0.14,  0.00,  406501927,  393454000,   13015000,  425716812
5939623.exe , 13.76, 11.29,  0.00,  0.21,  0.00,  606443948,  598323000,    8004000,  623991018
5973598.exe , 13.86, 11.37,  0.00,  0.21,  0.00,  609709454,  599694000,    9978000,  627151305
5979831.exe ,  6.55,  5.34,  0.00,  0.10,  0.00,  296007138,  286994000,    8999000,  313527605
6070205.exe ,  6.39,  5.23,  0.00,  0.10,  0.00,  284382671,  275267000,    8976000,  301327595
6184943.exe ,  6.55,  5.29,  0.00,  0.10,  0.00,  304881561,  290860000,   13993000,  323905604
6231092.exe , 31.69, 26.06,  0.00,  0.47,  0.00, 1387913763, 1377536000,   10003000, 1405173906
6278765.exe , 13.42, 10.97,  0.00,  0.20,  0.00,  600590996,  590551000,   10009000,  620161408
6313558.exe , 20.99, 17.13,  0.00,  0.32,  0.00,  949062972,  886022000,   63001000,  968500228
6532744.exe ,  9.32,  7.62,  0.00,  0.14,  0.00,  416802318,  407780000,    9017000,  434873499
6684936.exe ,  8.87,  7.22,  0.00,  0.14,  0.00,  401257289,  393226000,    7984000,  417157095
6847560.exe , 17.22, 14.10,  0.00,  0.26,  0.00,  762680893,  709681000,   52976000,  780588882
