file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
1017040.exe ,  1.05,  0.81,  0.00,  0.02,  0.00,   60250577,   57066000,    3003000,   81696085
1140402.exe ,  1.06,  0.84,  0.00,  0.02,  0.00,   55710222,   52721000,    2984000,   72626512
1187270.exe ,  0.45,  0.34,  0.00,  0.01,  0.00,   25382609,   24320000,    1013000,   43591085
1228057.exe ,  1.09,  0.86,  0.00,  0.02,  0.00,   56380070,   55424000,     989000,   73578099
1367032.exe ,  1.06,  0.84,  0.00,  0.02,  0.00,   56556255,   53527000,    3029000,   73227274
1370800.exe ,  0.31,  0.24,  0.00,  0.01,  0.00,   18683868,   14748000,    3932000,   35702783
1671790.exe ,  0.10,  0.07,  0.00,  0.00,  0.00,    5616235,     935000,    4675000,   23430754
1845510.exe ,  1.23,  0.98,  0.00,  0.02,  0.00,   63488443,   57546000,    5953000,   84068788
1992685.exe ,  1.08,  0.86,  0.00,  0.02,  0.00,   54058604,   53060000,    1001000,   73047183
2169893.exe ,  1.08,  0.85,  0.00,  0.02,  0.00,   57005012,   54072000,    2949000,   73980202
2312876.exe ,  0.31,  0.24,  0.00,  0.01,  0.00,   19099440,   17093000,    2011000,   35929867
2395064.exe ,  0.78,  0.61,  0.00,  0.01,  0.00,   41402264,   30297000,   11109000,   58103224
2436754.exe ,  0.44,  0.34,  0.00,  0.01,  0.00,   26542067,   24562000,    1965000,   43583717
2448903.exe ,  1.05,  0.82,  0.00,  0.02,  0.00,   55251723,   53255000,    2009000,   72405787
2462469.exe ,  0.09,  0.07,  0.00,  0.00,  0.00,    6015307,    3022000,    3022000,   24084892
2578170.exe ,  0.46,  0.34,  0.00,  0.01,  0.00,   30375341,   25249000,    5049000,   49702493
275342.exe  ,  1.08,  0.86,  0.00,  0.02,  0.00,   54779157,   52791000,    1992000,   70472175
2802363.exe ,  1.09,  0.86,  0.00,  0.02,  0.00,   59415722,   57470000,    1981000,   78637575
2823661.exe ,  0.32,  0.23,  0.00,  0.01,  0.00,   21401204,   18288000,    3048000,   40615956
293813.exe  ,  3.08,  2.45,  0.00,  0.05,  0.00,  153680133,    2884000,    6519000,  169373888
3040402.exe ,  0.34,  0.25,  0.00,  0.01,  0.00,   23008424,   20907000,    2090000,   42477555
3095970.exe ,  0.43,  0.32,  0.00,  0.01,  0.00,   24519214,   17651000,    6864000,   44582587
391684.exe  ,  1.13,  0.90,  0.00,  0.02,  0.00,   57635791,   50665000,    6954000,   74145269
4011765.exe ,  0.09,  0.07,  0.00,  0.00,  0.00,    6304019,    3118000,    3118000,   25544548
4055920.exe ,  0.33,  0.24,  0.00,  0.01,  0.00,   21863377,   17810000,    3957000,   40855613
4076325.exe ,  0.33,  0.25,  0.00,  0.01,  0.00,   18333136,   17338000,    1019000,   35106988
4162451.exe ,  0.10,  0.07,  0.00,  0.00,  0.00,    5382786,    3587000,    1793000,   24024170
4234660.exe ,  1.12,  0.89,  0.00,  0.02,  0.00,   56751889,   54718000,    2026000,   73599758
4353494.exe ,  1.13,  0.90,  0.00,  0.02,  0.00,   56585656,   53473000,    3026000,   73667475
4401483.exe ,  1.11,  0.88,  0.00,  0.02,  0.00,   58035270,   56045000,    2001000,   77997122
4445110.exe ,  1.10,  0.87,  0.00,  0.02,  0.00,   57610382,   54633000,    2979000,   73770084
4547513.exe ,  0.48,  0.37,  0.00,  0.01,  0.00,   26589275,   25634000,     985000,   44443133
4661444.exe ,  0.50,  0.38,  0.00,  0.01,  0.00,   30630709,   27562000,    3062000,   50030925
481317.exe  ,  1.10,  0.88,  0.00,  0.02,  0.00,   56085011,   53135000,    2951000,   73116831
4842228.exe ,  2.85,  2.29,  0.00,  0.05,  0.00,  137990959,   14765000,    7631000,  156184912
4895496.exe ,  1.06,  0.82,  0.00,  0.02,  0.00,   58143868,   56205000,    1972000,   78408489
5061073.exe ,  0.47,  0.35,  0.00,  0.01,  0.00,   29618340,   26784000,    2869000,   49202580
5147312.exe ,  0.09,  0.07,  0.00,  0.00,  0.00,    5919822,    3564000,    2376000,   24112394
5262953.exe ,  1.08,  0.86,  0.00,  0.02,  0.00,   55318585,   53292000,    2011000,   74000354
5340199.exe ,  0.37,  0.28,  0.00,  0.01,  0.00,   22423937,   13645000,    8772000,   39316926
5380357.exe ,  0.48,  0.37,  0.00,  0.01,  0.00,   25426799,   16622000,    8800000,   42520522
5390420.exe ,  0.34,  0.26,  0.00,  0.01,  0.00,   18294002,   17272000,    1016000,   36664243
5485043.exe ,  0.33,  0.25,  0.00,  0.01,  0.00,   19240597,   16210000,    3039000,   36427193
5751397.exe ,  0.54,  0.41,  0.00,  0.01,  0.00,   32364229,   24525000,    7848000,   50320935
5758118.exe ,  0.12,  0.09,  0.00,  0.00,  0.00,    6663327,    3805000,    2854000,   22788252
5823527.exe ,  0.18,  0.15,  0.00,  0.00,  0.00,    7544646,    1866000,    5598000,   22774308
5857996.exe ,  1.09,  0.86,  0.00,  0.02,  0.00,   56062361,   55128000,    1002000,   73628369
5975293.exe ,  1.07,  0.83,  0.00,  0.02,  0.00,   61046937,   59026000,    2000000,   80297389
6136209.exe ,  0.10,  0.08,  0.00,  0.00,  0.00,    4861731,    2440000,    2440000,   21887399
6138596.exe ,  0.32,  0.25,  0.00,  0.01,  0.00,   17296889,   15230000,    2030000,   34203721
614480.exe  ,  0.09,  0.07,  0.00,  0.00,  0.00,    5590820,    1873000,    3747000,   25201649
6280079.exe ,  0.46,  0.35,  0.00,  0.01,  0.00,   26513206,   23568000,    2946000,   43345036
6311951.exe ,  0.46,  0.35,  0.00,  0.01,  0.00,   27159796,   25141000,    2011000,   44575896
6322924.exe ,  0.30,  0.22,  0.00,  0.01,  0.00,   18878646,   18831000,          0,   38037851
6390372.exe ,  0.33,  0.25,  0.00,  0.01,  0.00,   19243904,   18273000,    1015000,   36117763
6568644.exe ,  0.38,  0.29,  0.00,  0.01,  0.00,   23581783,   18381000,    5106000,   41758061
6599213.exe ,  0.34,  0.24,  0.00,  0.01,  0.00,   21187571,   10048000,   11052000,   41228975
6776543.exe ,  0.08,  0.06,  0.00,  0.00,  0.00,    5218935,    3521000,    1760000,   24791183
683600.exe  ,  1.16,  0.92,  0.00,  0.02,  0.00,   59088834,   55071000,    4005000,   78736411
7035481.exe ,  1.13,  0.91,  0.00,  0.02,  0.00,   53553446,   51371000,    2014000,   71477969
7109940.exe ,  0.08,  0.06,  0.00,  0.00,  0.00,    5250047,    3123000,    2082000,   24950150
7139505.exe ,  0.10,  0.08,  0.00,  0.00,  0.00,    4695281,    1880000,    2820000,   22267958
7209300.exe ,  1.13,  0.90,  0.00,  0.02,  0.00,   57762562,   55731000,    1990000,   77128485
7287971.exe ,  0.32,  0.24,  0.00,  0.01,  0.00,   20018408,   17069000,    3012000,   39570255
7353687.exe ,  0.35,  0.27,  0.00,  0.01,  0.00,   20664504,   16729000,    3936000,   39760894
7382581.exe ,  0.31,  0.24,  0.00,  0.01,  0.00,   18256048,   16246000,    2030000,   35713984
743173.exe  ,  0.30,  0.22,  0.00,  0.01,  0.00,   18984528,   17937000,    1055000,   38941599
7571318.exe ,  1.12,  0.87,  0.00,  0.02,  0.00,   61444210,   58423000,    2970000,   82143528
7617595.exe ,  0.44,  0.33,  0.00,  0.01,  0.00,   27606054,   25585000,    2046000,   46795530
7706034.exe ,  1.15,  0.91,  0.00,  0.02,  0.00,   59966862,   59989000,          0,   80030763
7725672.exe ,  1.10,  0.87,  0.00,  0.02,  0.00,   58041079,   55027000,    3001000,   76480403
7736428.exe ,  0.11,  0.08,  0.00,  0.00,  0.00,    7208171,    5122000,    2049000,   27540971
