file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1285040.exe,794404,309679786,105219457,3892647,27078,310573,182731,301034,204913170,1270275,205424887,1271321,217777,5879716,1535029112,51937,308099605,16806,104940455,4040,15956,36428,1860404191,444255044,435680000,7975000,508384830
1369343.exe,796590,1110379311,904940292,3802676,49985,324269,330900,189600,813112816,2319352,812490647,2312429,247133,6226374,1769975804,46783,1114506735,4512,911012056,2107,11405,7700,6385435238,477259848,473916000,2999000,491512372
1591395.exe,511666,306045791,105112096,3369670,27745,241602,27067,158729,207059397,1247805,207112989,1242955,183065,5245836,1414443841,36790,306099851,3506,103823330,1111,9713,5714,1842364211,381206964,377767000,2998000,395430263
181251.exe,490275,406836641,103148709,3064805,23808,238160,25490,151898,206493735,1255187,205998019,1248210,178553,5059091,1418059184,39720,408235555,3217,102630680,1114,9238,4936,1838558507,382174355,379828000,2004000,396586380
2042950.exe,546909,207587607,103800151,2796507,21614,221647,326952,148624,207044790,1234068,206750186,1228721,304596,4764828,1237925565,33072,206515788,2785,103121378,2089,7753,4120,1747970558,336314102,331989000,3999000,350359308
2048339.exe,738866,308082873,104884737,3484127,31199,270843,282279,162984,206207845,1263978,206367069,1263556,218833,5440775,1528461356,40547,307119043,3482,103218571,2084,10413,5909,1843411693,416420950,412141000,4001000,430680512
2075294.exe,657818,207641546,6525156,3281516,27315,244952,970076,1552039,208937594,1268644,208686603,1263482,494820,5377027,1310021310,35409,206134090,4722,2578987,2086,8347,5842,2973525401,352379989,346100000,6001000,366769208
2110646.exe,723677,307613255,105110574,3576478,34265,270268,264736,160425,206919311,1274413,206899957,1272358,277242,5582707,1536256900,41182,306819943,3553,103810172,2089,11209,6212,1943252639,414207959,408889000,4998000,428644486
2117851.exe,503730,1008884882,701322626,3291172,31463,278334,28625,154520,611391028,2256773,611021187,2250597,122246,5004178,1472366243,37239,1013126332,3201,708455704,1125,8678,4300,4156422682,397567979,394294000,3002000,412001846
2266288.exe,348078,310262831,104046600,1792128,23603,146010,1016469,1537779,208434866,1126768,209688867,1131038,349133,2670962,583275887,16695,313974037,1319,104920238,2081,3536,2034,1786465226,157483397,152142000,5004000,171824369
2275011.exe,450071,304542544,103106038,1957621,21334,176270,144869,200858,208039987,1157316,208029881,1152615,258860,2724987,663170441,29023,308671342,13520,104219468,4035,7857,33767,1343776156,178544127,173239000,5006000,192823283
232022.exe,272787,305281337,102579351,1674920,28410,164061,13941,68943,208259720,1134180,208283290,1132182,75095,2400623,663974462,17365,308364122,1445,103172948,1107,4231,2190,2066545846,180348771,175950000,3998000,194867993
2361679.exe,556295,305088993,103671872,3342811,22814,243255,91861,215677,206405407,1251886,206181398,1245216,202352,4926220,1411320720,41447,305431247,9396,103037593,2078,11580,18851,2032769588,381031805,374720000,5995000,395295493
2383883.exe,707743,209382578,105584608,3386611,31641,243425,899034,821544,208295180,1243086,208558556,1237281,362064,4879742,1289428001,34698,207321275,2951,104303876,2083,8729,5114,2763663823,347848634,343296000,4003000,362332787
2434254.exe,1051968,308357701,106937779,6408948,45891,439884,120587,349884,207487825,1450166,207427347,1457525,196683,9527858,2920449752,73227,306538716,12271,105743480,1109,22963,12149,3837159306,787714585,785232000,2000000,802013904
2560483.exe,567751,206687078,5366921,3179386,20965,216465,938422,1503218,209457193,1231291,208689641,1232715,514248,5326915,1256788706,34568,205991995,4527,2461024,2080,8527,4742,2058211847,338725689,332373000,5988000,352785086
2590789.exe,319463,304740026,101904737,1752299,22044,156145,11408,68957,208487052,1132604,208464224,1131333,63481,2434116,651570733,17475,308679758,1484,102922924,1110,4547,2160,2162191308,175875264,173551000,2006000,190319121
2597067.exe,822081,1019748857,709227544,3502026,26087,270952,720556,781499,599313142,1720188,603052104,1732554,1165565,7010563,1609025392,46008,1022859518,5249,715114937,3509,10568,7259,4201976460,435252009,428883000,5998000,449565776
