file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1191212.exe,6645498,152388522,56704286,2417442,35800,181676,2412220,2451221,81251320,883049,78973946,899740,3595133,10500611,412573476,102955,149265229,271309,53407469,41090,48319,221999,598491342,138560356,62567000,75478000,188254627
1315068.exe,5734793,126756842,43630936,3256608,38738,131820,1374438,1403786,106445087,909433,106396568,908233,3552914,5451734,329355248,133512,134519826,113874,43279500,18303,22254,94717,529037649,88984466,52767000,35841000,103086187
1317833.exe,12626641,159108485,65804724,6407585,68881,186238,2693826,2733282,118541574,1485375,118674082,1477945,7075661,10416883,480000179,242021,164751398,242567,68594039,36470,41088,164082,604041877,129473067,63047000,66049000,143518336
1322710.exe,4368784,247827474,78332557,1795674,41526,151724,1469379,1778848,89636514,101805,89610145,101212,3581880,5936466,321608743,49564,234064768,179087,75021913,18357,20385,105499,771342039,86979643,54772000,31867000,101409324
1398048.exe,10993297,162200689,67951103,3350105,73342,228635,2829100,3144711,112966374,1008115,123200872,950375,6933315,11269785,549056995,124791,172365473,304089,75278610,36510,42465,241692,796778928,148419783,83052000,65041000,162915755
1603427.exe,3426336,123644361,37422695,1413494,13509,114928,1644365,1658753,97942896,809061,97696883,776761,1892592,5518922,285793540,51679,125747333,124495,39770493,22778,30645,50165,528175188,77790123,44283000,33212000,91993971
1753961.exe,12550988,143793539,68608091,6090691,82449,212554,2711967,2757089,95864763,1010017,95823190,1010329,7205710,10581272,487362061,280415,150186764,198035,66486219,36465,41680,166845,566868783,131977826,56854000,74808000,146281226
1852062.exe,8272486,160239403,68040997,6812398,69520,196031,2651744,2704521,71510991,183065,71645967,188660,6827802,9859298,479416953,247589,152062728,210628,72670780,36468,103810,100470,664558788,129139427,58907000,69890000,143401533
1911734.exe,44165103,654350009,505781912,4363998,272717,7969251,3913190,5724784,360431140,2167877,360923009,2247061,10796625,54831036,1256372336,4102072,640104213,503033,500703915,50977,131077,274314,2974349119,338813117,260375000,78112000,352729374
192319.exe,3099206,103937690,40740497,3900826,36974,122119,1104553,1132185,53150804,786585,53551438,784437,3743271,5708314,291749092,128820,121010510,72510,47889585,18302,22561,63095,408096733,82161190,40925000,40925000,96514377
1959638.exe,86137455,792730315,513551988,3490307,345318,19656560,1858848,4369055,426385389,3186522,426539969,3141289,4399907,154435485,1352736848,8519493,794381344,1833993,517566021,24739,86087,107596,2793731236,364793301,326534000,37945000,379276515
1962386.exe,84513508,585417222,491643530,3232799,99020,14453393,1762545,15619573,386026121,998211,385907261,991904,4745194,142312751,1184559375,5095837,583088057,5234545,494651986,24687,42427,97817,2922131774,319985772,278697000,40955000,334338666
198595.exe,23114604,830523018,492546630,4320533,172026,3115451,2245179,2778033,458449586,7387240,464615899,7453142,5153403,30283646,1398378691,939208,843932733,348066,502368224,24694,34388,161430,2911961715,377067487,336693000,39963000,391482051
201173.exe,3389170,142826823,94019720,1636546,17481,144687,1609028,1644863,98312276,105347,98410984,116218,2003660,5926201,379584783,41722,148054473,121528,96801497,22758,25011,110937,778955898,101772521,70651000,30848000,116308591
2073081.exe,12560684,710816923,415704814,2892593,66078,755891,1808201,1720327,389574015,2696747,389974158,2701976,4311618,16230761,961555267,92563,722808824,183724,419683318,24761,74701,49403,2617120195,259709119,221190000,38032000,274179362
2215057.exe,3107063,176899577,41882822,3495793,40325,149056,1342064,1492050,101575798,819775,101480702,819217,3500858,5449271,342858516,139286,163812347,116609,42488694,18303,66055,102878,594191604,92405845,60380000,31674000,106825729
2227301.exe,4443341,127664278,39347482,1759538,43211,154136,1429747,1744372,54614756,812946,54535000,814505,3559846,6045818,316296658,65532,114908755,187487,38843581,18358,36299,114548,472727465,84824937,51315000,33204000,99114833
2311600.exe,7827200,159941836,70119745,6183635,82268,206431,2700213,2730305,72209782,196013,72298867,191757,6807857,10125876,486840914,256522,150156466,221279,69837075,36469,141084,166637,665564437,130861874,58248000,72308000,145256472
2431362.exe,4815719,248387988,41799780,1970838,39656,185172,1417819,1726408,145664356,3154930,144879887,3182794,3391148,6525565,469461216,80474,216929062,165620,45873480,18357,45351,121429,800668642,126082540,94096000,31695000,140564855
2526947.exe,4721424,130766098,35422261,1702422,41695,137432,1296983,1620015,55812388,854639,55379875,764284,3525305,5672867,298086545,61297,105501187,203503,39238109,18358,44459,130490,442158396,80030700,46836000,32885000,94267824
2549795.exe,20260556,722350818,445662932,4169044,358236,1530408,2910428,3317202,365451353,1883289,375642382,1929688,7769575,23522549,1028260140,147599,716038421,303474,449017521,36676,43996,177535,2600380064,276469193,218110000,58029000,290906406
2683118.exe,8535582,218978211,69249810,6964267,100272,278670,2776210,2840188,125841120,872480,125835635,875683,6838409,10181556,503517617,289774,202287976,199073,64263787,36484,113141,230433,754513616,135831672,63210000,72240000,150123767
2765763.exe,3128503,117359738,46042029,3601682,55333,154106,1353197,1375839,65079575,850335,64919357,847064,3511390,5372824,324211032,135699,113446003,107192,43864303,18294,60405,92016,509050543,87543470,52157000,35106000,102042982
2777266.exe,4727204,136923457,36768644,1770135,41934,142224,1366620,1643504,55358053,738920,55958248,659716,3310975,5978503,292348769,64709,101710290,206944,36450219,18358,50367,128460,468336287,78328868,52668000,25321000,92789402
2783713.exe,13777907,679600091,436366484,4088382,108419,738751,3809070,4050285,323071807,2657634,323215753,2658406,9061702,20530957,1207793995,181445,669826390,369892,436467995,50075,144090,187592,2445955840,326741022,240301000,86108000,341253270
279171.exe,3912273,135239260,63749108,1480889,43553,138634,1913875,1824515,74338379,127386,71096975,121323,4212015,6397809,351930331,41228,136894108,170415,63564408,24558,73837,96936,625714365,95739872,57267000,38178000,109999282
2997233.exe,6567004,188287823,57041871,2295844,30766,192623,2951764,3011043,116424444,943161,115965668,929258,3738333,10602631,474114973,93888,190315063,206786,63775866,41091,116616,117181,664820322,128074930,65309000,62295000,142334000
3054058.exe,4667476,139564320,84297406,1695897,39336,130678,1310351,1560835,54357921,650965,55983764,612413,3320269,5842067,285585077,51022,106234390,206120,70647550,18357,23255,150520,510200582,77649093,50160000,27086000,92046866
3095445.exe,2330923,150370851,19838987,834595,12068,84554,7000,30439,113971436,2610700,114026963,2632601,61379,936155,235160659,6976,158836304,522,19849649,147,1726,1457,628483518,63512913,63121000,0,77591121
3098751.exe,4410516,151132648,60396525,1725303,40454,142703,1460666,1764852,54489144,787608,54408141,787609,3561316,5879632,321093159,64576,136955285,176465,56595102,18355,20906,107341,580518229,86680832,59573000,26807000,101027349
3361780.exe,3590980,134947690,59711746,1571318,23632,133978,1869844,1880780,42001418,103474,45258267,102586,2455070,5630606,286419106,47510,131124230,130042,61493423,22777,23802,89949,554303542,77908780,45333000,32237000,92209063
3467701.exe,4858793,220553610,35466280,1685765,41844,137445,1371883,1649691,95676117,870399,93198244,781584,3486703,6006672,296827356,62032,154794375,189053,38817695,18358,32372,94376,612183281,79944270,53371000,26182000,94337829
3478512.exe,10566409,248955364,90098492,2977425,85203,293252,2986909,3361627,104581501,154342,112654261,150899,7465850,11650653,486876368,119691,287187765,313444,94310892,36513,38693,240067,919163004,131509271,70134000,61117000,146025969
3812433.exe,4599421,130218699,35167818,1826765,38472,133806,1349388,1629750,35984910,94834,35947649,95649,3363418,5753497,300030604,59332,109330747,197581,39070647,18358,29228,125111,464543638,81048927,55458000,25208000,95319162
3815934.exe,3476103,131769501,78295838,1687561,25911,126168,1902845,1938066,55753074,760784,56888710,827461,2337547,5605290,310387442,47184,133373753,119882,81584525,22783,75660,74509,562267442,83481644,49077000,34053000,98048913
3932918.exe,4611056,146846698,76401104,1885960,62243,189395,1484128,1778695,53886046,798421,53896507,799528,3699895,5942537,319711702,66653,134057337,180795,72419003,18356,25615,111881,600197002,86495846,58032000,28015000,100768040
3995464.exe,5932986,103034087,40829812,3342836,45556,129351,1303478,1335399,47616110,102897,47651074,102680,3567432,5677699,309043500,125234,117113624,96439,47589838,18300,82059,97343,425057376,83134868,43894000,38906000,97345049
4200085.exe,6676226,154818361,113895185,2177497,30201,221459,3220074,3266830,75099124,811097,78381870,828046,4250506,10327651,467131715,78473,160263393,236157,117525114,41092,41573,161472,740662983,125867819,70267000,55209000,140125784
4557758.exe,11181171,201544975,57692194,3078862,121272,341813,3058305,3430827,102437803,878695,110595250,943471,6905746,11303651,500195257,83568,226779833,351548,49681958,36513,40083,243091,691340421,134943743,73801000,60836000,149196474
4601273.exe,12119292,201377481,72904430,2758377,84523,257234,2764584,3088098,73563514,577681,76494929,692328,6454416,10886112,449631477,117797,197905694,313789,75149038,36712,50571,259521,707225568,121416171,54611000,66526000,135827397
4607323.exe,4559879,159529076,50938712,4732096,48053,145122,1926846,1961283,57060164,146547,58180182,146990,6602161,9598721,382521828,164152,133490772,185654,51837384,24599,24475,68146,622792798,102926647,48777000,53755000,117450970
4698768.exe,12727573,565712660,444717584,3030493,210704,1063002,1857960,1657550,313720763,1993368,310952807,1942517,4549978,15728807,868387921,90158,558982145,185122,439619586,24765,75153,75079,2268520115,234571999,195165000,39033000,248917869
4778920.exe,15039367,183746742,62146927,3316637,135920,640634,3483517,3853356,73971639,200682,74290477,205898,7387824,13518475,530029575,121101,167698473,499740,61870999,49222,63517,334225,676231814,143403347,62425000,80549000,157807742
4785952.exe,12876667,175086398,65498835,3697004,99605,310192,3559697,3968111,63005255,189333,63900097,194622,7969735,12282771,557779688,129337,165538820,472191,72402648,49113,51567,311395,666734917,151099422,72302000,78328000,165273903
4817032.exe,3469845,150257555,37453841,1613938,23440,134244,1562688,1603074,75040501,2266445,74520200,2418836,2232755,5659777,352269219,61485,146460905,126842,36723113,22762,65458,85836,562432860,95237523,63962000,30981000,109748349
4821646.exe,11456474,190002966,48853069,2928445,61789,196145,2769682,3118747,102676878,166833,109970903,161949,6175054,10068604,457954918,77834,193865785,338473,54002577,36512,41746,262434,710484925,123915245,56779000,66740000,138089611
4885696.exe,11007748,170220295,75400510,2867786,78339,257066,3041719,3458594,70116694,924532,71992513,968797,7280552,11405784,503970235,121615,177455268,311214,71709914,36509,45719,298927,617694993,135711487,71687000,63722000,150236665
5145459.exe,90335941,794885276,518314569,3621991,338626,21666857,1672360,1808670,389111196,5155474,389249762,5182984,4377412,163151653,1411666880,10340481,803325301,456490,526770209,24689,33183,54217,2763649325,381039604,336634000,44083000,395215365
5813154.exe,45556802,785521681,406872441,4481657,1426918,6802535,3021936,5384026,328505701,1998184,330236591,1998410,13230805,65599697,1121790676,1149289,771537745,1255574,405511243,36645,50973,242442,2331631914,302521459,244053000,58012000,316750824
5940212.exe,4655566,252837725,77454351,1796185,39591,166715,1378417,1668922,93810527,111020,92443880,117017,3614254,6496572,376051638,76285,203407840,181458,71704488,18357,38221,131110,801242833,101744808,70292000,31129000,116409034
5986135.exe,4721578,161580968,36818469,1810725,43399,149691,1369155,1656241,56078319,865508,56068690,865069,3517683,6174065,301455719,59627,140671519,188719,38611918,18355,24330,132452,454886929,82382136,51038000,31023000,96910198
6006582.exe,4561616,261874945,78808664,1811612,40256,167680,1386440,1673112,93284770,109347,90202127,115472,3649719,6555934,372739829,77101,201988297,175116,72494564,18358,30116,126439,831470800,101223350,71825000,28929000,115529163
6011315.exe,62922902,455559023,285968011,2334411,66899,1606861,1923058,10776084,264442799,897593,267828450,918951,4636254,67660376,770819793,450375,458392041,242148,293014987,24794,62227,97621,1850731607,207097946,161800000,44944000,221539544
6023674.exe,10870514,212914643,58004335,3057770,104842,373594,3091360,3274024,111030521,953177,115616170,989591,7408981,11817346,498330215,80829,244448758,349793,51632371,36518,51155,232465,699078434,134386247,77041000,57030000,148747450
6141629.exe,4580960,147030164,76218628,1858519,57892,180000,1462901,1784729,54083731,803622,54069551,802327,3688344,5950323,319573857,66367,134035074,174392,72677230,18357,25304,111506,599730804,86527232,55061000,31034000,100748139
6175498.exe,3768591,143756027,57462202,1546490,51976,149931,1293293,1378640,81753083,835006,80910940,851314,4060381,6216144,351851591,58550,146275041,151234,58103402,22781,100490,151753,649939529,94958398,61400000,33216000,109496806
6178102.exe,4643470,163420016,77118627,1847313,56549,165707,1440764,1736394,35933393,104635,36064516,101890,3733058,6137665,317867824,71456,148423120,171236,72002959,18355,41432,109764,574647279,85502734,59121000,26053000,99862357
6191001.exe,42626370,1062739976,664732206,3656710,112586,4991530,1519053,3880667,298159566,2066591,297716170,2071680,5340706,50865065,1226227157,1163771,1047937560,1174117,658084142,18623,27333,119207,3025750627,328797727,293381000,35045000,343348086
6290371.exe,4836450,139772540,37436700,1602184,44201,136894,1314923,1599506,53839333,517633,53408978,544080,3464884,5777793,278084399,52946,100068749,219792,34132609,18354,26253,139535,457931075,75640317,46199000,29125000,90032965
630455.exe,3288790,145149363,43483837,3474385,77304,203928,1212147,1395072,74979787,2631796,76250748,2672510,3356119,5318986,346555240,138087,124986579,107829,42947137,18302,65829,140637,530944745,93715301,56566000,36718000,108107812
635590.exe,4582205,128645042,35390263,1786931,39108,137217,1368061,1696843,55313106,846106,55294997,847056,3507244,5966947,306304455,59316,110371513,190547,39241030,18356,27341,89864,462464113,82175666,48912000,32940000,96740632
6560247.exe,3647474,131749105,38037493,1585818,28693,126266,1897551,1928315,55851737,770469,57852595,769911,2462428,5729503,296433395,56027,130475085,108409,43056624,22778,61198,93848,499387820,80348211,42996000,36997000,94758352
6565508.exe,20337669,564168648,423928622,3431287,334664,3027282,3840852,5439849,318652882,2026792,320579063,2079858,9462467,29942719,1069707875,746014,574797011,862362,443697296,49172,52389,196066,2349220743,289309348,207338000,81739000,303575752
6586380.exe,6433757,189631539,52971111,2382214,70508,282604,2532159,2589774,101743890,161838,101721966,166220,3735516,9901337,448722813,109467,190620631,250850,53041830,41089,48138,190046,687736205,121255233,59973000,60972000,135653354
6768052.exe,61873345,388261862,222789706,2423618,100816,1938952,1423537,12532317,175168617,965132,175659456,960806,4149833,67899681,669368459,483736,396814909,280244,230952496,22957,58129,141210,1535563153,181466641,140110000,41032000,195792697
7070629.exe,7320924,71258751,19261790,682460,12071,80747,4546,18087,39111051,798344,39176100,797237,6566,592950,154868150,4135,76961535,342,19728923,158,1118,1187,318846788,42069140,40780000,994000,56408602
7124868.exe,4456191,257246780,79446638,1720397,100108,249893,1561039,1879692,88589975,106031,88545484,111359,3834678,6231910,337911139,63142,230782706,175089,76797530,18356,28774,110679,893558979,90741415,56208000,34126000,105269469
7152042.exe,37367866,1030169701,557891970,4638638,751055,3997962,2941509,5410084,376353820,2055395,386139561,2086741,8276488,41437917,1241783209,679380,1056149817,723158,579022527,36656,42935,238765,3030162454,336269937,278919000,56983000,350333539
725118.exe,3383477,147409387,41491017,1611413,74292,241864,2015468,2052575,79929360,3925377,82415168,4009053,2444159,6177550,420633720,59759,147984849,129420,36557845,22783,24493,96443,556044270,113885971,78689000,34862000,128272453
7602362.exe,3174029,131068745,43084817,3717529,41442,143834,1349561,1377885,83968967,4201012,84295319,4220717,3564814,5718673,393003848,149028,130009222,72931,47662533,18305,60679,56889,510173589,105877527,73672000,31858000,120359188
775515.exe,10661256,198440072,74081493,2889521,113293,315408,3033982,3342399,121938736,158333,133135823,155791,7383943,11677909,490062596,94255,223875972,340402,74705571,36510,39306,237060,814748772,132251654,75981000,55986000,146471406
7822027.exe,11841311,153431999,71022264,3140115,102092,338930,2778639,3102772,74236999,686409,78781149,771794,6661946,11080661,448391077,81783,156391556,360533,72052259,36511,42707,220327,553593904,121400200,58050000,63055000,135798752
7878524.exe,19395959,754250637,413635442,2846663,400982,2761112,1533689,2360729,297747889,2009194,296243260,1997531,4662021,23389182,916807659,629057,725866457,503491,410274381,18428,31220,134458,2443845671,246160549,211835000,33973000,260621614
8041280.exe,3454461,144422156,95223595,1651518,17570,160867,1401121,1377046,98919569,122540,97959668,121687,2145369,6056729,357326083,53474,145204511,130555,96983778,22784,26498,121697,806829616,97597605,55153000,42116000,111740430
806143.exe,13232584,180010008,68142119,6465453,128386,293001,2768329,2844893,135581719,187701,135600946,195571,7203302,10582834,499209365,298803,191909263,201350,62895643,36468,113401,223524,736833610,134406020,63040000,71045000,148927213
8099008.exe,25110722,859726400,548889660,3406675,166183,3234700,1508096,2191680,367347721,2000745,367424434,2011185,5166073,29421993,1138283445,762925,829570641,366710,530147301,18460,26196,115960,2782194871,304359813,266124000,37875000,318898525
8238269.exe,11770523,131620088,50986798,3150048,74448,287334,2789610,3183307,57278927,224440,59764648,200648,6738499,11458797,467647986,84923,136113831,345977,56486749,36511,40652,252096,547910034,124878513,56797000,67758000,139234787
845954.exe,9389751,642604232,409294626,2988369,113919,702331,1650381,1856233,307523568,2074129,309024990,2084930,4515809,14048058,1004293904,98535,648733028,189775,419235258,24727,68189,101625,2230229781,271285574,235917000,34987000,285652699
8576790.exe,98792499,765417317,510370529,4249954,731844,24053697,3840431,6243534,320097937,344582,320936224,349342,8831737,174319308,1476235951,9731979,773178941,1701686,522879393,49268,57157,225574,2643439139,399273738,321740000,77177000,413660960
916026.exe,3167871,136788283,41852680,3244254,36811,133510,1241472,1286851,80521755,2178461,79776105,2333533,3363267,5532764,359307963,138777,121287759,111430,42644051,18299,67758,110821,507902003,97230116,59952000,36970000,111492167
