file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1033658.exe,4597726,450722614,267829843,1917230,51775,1586900,676291,1095586,220050424,1667173,220197942,1659047,1553672,12236645,655266806,31736,429222272,62762,265079872,6387,26133,34919,1553895377,176347046,161739000,13977000,223149627
1161783.exe,4798569,308334719,169033851,1835428,45128,200259,291159,355262,172871715,1261375,173422384,1276676,638871,3210498,516394091,24466,307507881,20939,168892042,4426,11558,34897,1145438526,140411456,130073000,10005000,154791468
1200749.exe,4917214,370093663,224471771,1921903,50371,224090,287938,342244,184672702,1145152,184530197,1141809,441411,2988322,586609752,23741,376171044,21445,228938722,4234,12074,32029,1332560615,158375791,152028000,6001000,172688435
1325505.exe,9564121,296273755,142659264,2332502,45462,250953,733014,838593,175438090,1202219,176311809,1202845,806715,4448105,858087563,230654,311336484,4338,146379911,5643,634548,620329,1038054385,231357239,166903000,63962000,245564224
1335271.exe,8489112,241164571,115218089,1250042,40087,157091,758060,769404,133524555,435965,130926973,439613,2205973,4267169,360086696,19020,245950129,17375,127096933,6782,6571,6961,900928206,97316957,85001000,12000000,111797957
1505641.exe,618015,229590881,125804204,1458177,55111,200683,832796,880293,164890503,574389,172028072,587146,779772,2600157,414846379,16779,237438047,2306,133175592,3456,8592,12207,1193857897,112251303,107898000,3996000,126595028
1542189.exe,21515366,766378884,407486763,3290724,61896,2417005,787302,1442469,421851270,1852283,421150642,1830710,2070940,13815458,1388559484,246946,742780021,59738,405371212,6772,635886,494092,2254520152,375975314,296407000,79108000,390311410
1631151.exe,14100799,261671594,139723902,1381046,50014,204522,729210,821543,147063630,648591,154259292,675075,613094,2650206,397954838,14203,276336290,3021,149306893,4625,8725,7879,977523767,108117652,101681000,6040000,122532138
1856669.exe,11945673,714628410,469061941,12120932,88989,538226,5916956,6205302,548706326,2722866,551085412,2715454,7801689,16152464,1581462912,198658,716787819,466353,472970116,90616,108765,617448,3074370427,426356577,274537000,150746000,440567686
1963015.exe,8536482,244612064,116467999,1377244,43162,1035537,791554,979370,137294783,438240,137057855,433784,2092720,5661704,401213680,16632,264418924,18456,130694649,6584,5774,7032,898224722,108072042,97634000,9962000,122618483
198113.exe,7384635,342082883,168125231,1366072,52219,309198,687695,851850,153217210,951868,153321855,953991,1389680,3580080,462424955,26003,314447866,42381,163219916,6388,20028,21056,1160621653,124519559,112171000,12018000,139025922
1981694.exe,3801326,215205343,105518902,1218084,45435,170907,718551,513557,129447112,438335,137059510,458536,1482875,3540370,344130198,11741,235087532,802,115040937,4624,4934,6897,845213081,92793180,85367000,7030000,106924772
2124644.exe,5180427,710307787,376009927,3762814,69053,324370,779188,900318,400820896,1566426,400970635,1543519,2647867,7995400,1304291790,251710,686130872,47266,371965182,6381,639713,568727,2134527082,353748268,278260000,75070000,367993671
2145027.exe,3058916,233654825,115650279,1319891,45437,169068,224892,265769,128184216,426777,128095385,427720,432039,2354581,373768405,19644,233825347,19555,114778513,3269,10612,29007,949512797,101256440,92948000,7995000,115608709
2184330.exe,4096272,273252155,135740666,1509600,55601,219414,697641,742091,137770065,543418,137749063,533427,2086518,5123607,466982054,24611,274870391,12682,141628355,4625,5509,7260,968383435,128809380,117533000,10956000,143419943
