file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1141757.exe,9899450,222004370,76261905,1922647,55557,1828582,321506,589429,131120747,4614688,135159432,4721946,697965,8947690,560570711,23249,206147938,15584,77240838,2870,14188,29257,693973922,182004877,168233000,12941000,245317852
1194834.exe,14447901,202844320,90385817,3115935,771944,4474568,429525,631693,220037921,5326792,217210813,5279982,4060338,23208750,927811954,571467,206267430,44390,92063135,6382,28336,58070,830156305,251094920,241780000,8991000,265274383
1334614.exe,13534013,182454421,63469422,1694892,95156,1403089,103710,231722,152490646,3701274,154135776,3296745,391639,9254107,572194887,21595,217885050,22218,70729152,2869,13162,24753,621547818,154471501,146147000,8008000,168951388
1369810.exe,8702211,185014106,66718026,1825099,100918,3227768,204343,321040,150536966,3487348,155018411,3102083,531708,12672865,586598206,26764,228879096,29584,75301711,4258,12426,30590,610915149,158186084,155853000,2011000,172549680
1376527.exe,3652459,140704056,49612505,1264601,31049,1480031,67084,198048,111665930,2979377,120861909,2619315,290882,8387098,364425310,17072,186501092,13549,63815116,1873,6299,12064,486109165,97992615,95605000,1971000,112360245
1394267.exe,3450463,59645287,23467932,1090990,28692,1878319,70828,187271,66626611,1777523,62860192,2683168,246463,8263960,255136498,8504,54707793,5091,16257801,1382,3509,6431,178825244,68404731,66095000,2002000,82922948
1702636.exe,9406142,190870864,70396972,1848764,55472,1834830,359591,273586,151741161,4281691,152177278,3638794,495863,10633397,556165611,26776,228553384,31685,83923243,4256,22133,42648,666077234,150062036,143664000,6027000,164610030
1828655.exe,8170827,503547636,243365479,2352108,66171,1445312,210789,362668,343597565,3143042,333042305,3769706,425988,10801854,883808430,30470,495959876,17690,236880309,2864,14934,30098,1486739659,238399281,231973000,5999000,252657874
1993016.exe,4366856,133586938,50383875,1607498,66026,1414814,89591,422697,164843318,3489793,165577172,3245478,631464,8263096,420791954,27167,178409250,17792,62183963,2846,8503,15817,600117333,113234343,107775000,5036000,127583203
200463.exe,3317012,463252293,233991170,1805108,37097,1532611,105711,244116,319689826,2990366,314684102,3381999,418005,10223947,682059359,23894,472232984,6995,235378128,1381,6144,19348,1399912510,184069849,178642000,4990000,198091980
215691.exe,3806985,129796938,57314610,1321722,34219,1498584,79307,209983,147776806,3019172,148291428,2919181,239848,8060112,378938088,15212,158328207,9418,69766933,1386,9373,15195,577336551,102244872,98884000,3027000,116731959
2182933.exe,8001262,191878979,71536563,1848610,81034,1518336,211159,357817,146976030,3202064,147975564,3600600,488807,9550320,571934728,22052,208072974,18679,72221396,3353,14637,24127,638252592,153892231,141610000,11967000,168189350
2283561.exe,8920176,209731989,73903784,1865486,137264,1669578,169228,277276,146727526,4383073,149549712,4378858,452967,8895523,583928956,24078,220174666,24253,80842507,4526,15518,26694,689902202,158401332,152098000,6003000,172871316
2317321.exe,12937277,182259712,62513871,1714471,69363,1388519,102268,310765,152086907,2968544,150826176,2775988,424290,9623364,559463308,20817,219409390,21167,74493058,2869,13936,23889,628535362,151547008,145251000,5969000,165888094
2473888.exe,9071751,510362879,241061879,2728127,105381,1422713,162666,328826,352595918,3961890,350341737,3617018,539948,10617573,895251887,31182,525544388,24883,240550175,3253,21793,37731,1491225290,242510045,237111000,5002000,256796625
2557813.exe,10221311,233001282,91349555,1951069,133625,1510887,220689,365988,135393346,3868264,132367059,4068280,481559,9782821,577894789,21128,192412009,27408,72155883,3387,14761,22783,723184313,155678332,150360000,5012000,170096880
2870679.exe,3527389,124590728,49373927,1241976,45457,1167231,75493,247347,136360287,2431030,136519299,2280338,573410,8172168,369527910,20139,165952201,7659,61650273,2067,8504,10210,477537352,100464013,97133000,3004000,114765776
2876767.exe,8565801,188742039,66771301,1810932,70134,1363921,132722,274253,155326983,3280718,154415176,2937259,393377,9607791,561607892,22743,220512514,25647,75880559,3354,15506,32870,643635481,151813217,149497000,2006000,166151572
2956436.exe,13310903,178566588,63391835,1670355,43655,1451331,203735,382744,158489759,2257524,157188348,2255258,587140,10035796,554478239,22894,218504134,20532,75904126,3261,8011,22998,617201311,149465524,144103000,5003000,163932094
2961485.exe,14486863,539852383,257031278,3503921,476620,4440441,372546,610838,353383815,3356453,352861599,3420137,3390643,22910099,1122392976,400323,543152644,29947,257857397,4817,22088,49625,1610528530,304443963,288092000,16005000,319091141
315901.exe,3669607,126542666,44977801,1171340,33226,1537307,40013,154229,125786708,2499066,127148678,2327283,308156,7995594,352603254,13411,174968332,7080,58754405,1387,5552,9797,453841208,95835306,93442000,2009000,110126478
3310511.exe,3749767,138692127,50023479,1268939,37554,1518018,51374,202205,120150876,2701832,122523676,2454983,324663,8241979,363557501,16362,179175430,13388,63393866,1873,8226,12408,496486442,97970147,88582000,8957000,112434762
3448452.exe,4163365,130395495,45910033,1144216,33698,1541470,42024,163974,127659997,2435289,128686690,2261637,377353,8364795,354903778,14691,179331658,7863,59345667,1780,4121,12079,466827979,96976558,92620000,4026000,111485204
3533053.exe,7991050,553001029,275570354,3247094,95536,1565221,218024,478963,294672750,5178615,299791646,5228777,889682,12888562,891886513,41268,485724672,30734,244842163,4284,24317,38840,1581477763,239851442,231547000,7984000,254372459
3576195.exe,8393594,181330208,61268574,1802883,44568,1454380,104457,439628,150896217,2338456,150202402,2318788,443676,10007559,553186294,24915,220131599,25681,75633956,3353,10135,27202,624665383,149589014,140203000,9013000,163859116
3581799.exe,3626884,456938840,233256814,2078965,41586,1417819,200865,603632,351057047,2879800,343982572,3415496,352909,10377593,708661222,24384,446180588,9148,225231304,1774,10760,29206,1476146396,191585114,183340000,7971000,205939619
3642321.exe,3777167,145408523,52955094,1340710,33404,1491851,192209,204361,112664124,3437707,115110730,3213756,217655,8310431,374747223,16357,178328363,13178,66518124,1872,11004,13934,513241319,102154736,96828000,4991000,116229739
3707962.exe,13304702,177783337,61705566,1974966,59466,1488019,180506,395400,155202007,2352202,153863307,2347011,544869,9696851,560603402,21801,217601325,20666,73748031,3258,8762,17956,615027073,151039329,143737000,6987000,165533649
3753320.exe,4148719,157765605,54663838,1217324,33092,1473932,44981,169839,126455205,2692495,125433152,2472960,436722,8960795,372964190,15101,184069287,7721,65760507,1779,6484,8961,515536424,100175268,94744000,4986000,114596338
385823.exe,5774478,160327492,60399199,1485044,49713,2066060,145664,619540,154756014,3937133,158756607,4176319,960228,11223042,485644710,20264,202260343,10075,71163071,2561,7011,12475,581243071,131600880,125327000,6015000,145990895
4010334.exe,4682588,163016012,56800165,1481182,44763,1778107,193080,201403,131172205,4188059,133888581,4042887,274109,8516756,413335939,18162,191984987,19552,64966970,2776,19876,14619,518658911,112606709,107328000,5015000,126984057
402806.exe,13198395,185581927,67829545,1635391,53061,1883755,143175,225877,144434398,4245776,150013458,4153114,1123299,10701617,540430836,27140,214701873,17240,77772821,3260,22334,20567,614599999,145990782,139604000,5983000,160196833
4110986.exe,4332218,490535476,254714039,1928375,40890,1653458,60467,196848,313280493,3246694,313848022,3300920,334396,10622309,709288894,23979,492326944,8501,251419396,1773,10165,24970,1425161797,191268087,185770000,4967000,205663650
4292167.exe,8224993,515313351,249317115,2400703,79793,1461568,239721,395896,347611142,3282528,336346904,3781850,423108,10611078,886034540,29660,505817301,19701,242481550,2863,9982,28420,1529610930,239088805,230832000,7959000,253584529
4327744.exe,9614141,965162664,550034497,3943979,358499,3727561,178003,512856,737377394,3545589,732799312,3399993,5013475,25808787,1360734640,220963,991549297,28450,561616494,5219,24763,51324,3219419669,367132609,360701000,5995000,381390742
4340748.exe,3789846,136245666,49900413,1378994,40124,1597631,41592,221160,115499076,2564332,120900446,2281173,284302,9289661,367162574,16370,177693170,12718,62239450,1873,9146,13893,467300211,99708518,94430000,4970000,113996065
4455594.exe,13650865,206458151,69922913,1902687,81273,1400992,108690,240465,166117748,3571875,164649145,3140167,477801,9660436,561894249,20349,228933708,22397,77191070,3258,14419,25340,664096347,151889836,145487000,6020000,166137608
4555067.exe,4261005,144281108,54670336,1454790,38429,1577183,103626,180771,127674754,3079000,129117917,2960686,304221,8565578,373287319,14952,182881597,7511,67078457,1778,7369,12034,505844554,101690727,94284000,6947000,115851031
4625115.exe,9287876,495662314,238555993,2546652,61657,1510171,229957,405850,340117936,2877785,339713859,2887782,610957,11645636,880686730,32013,512886220,19534,238665234,3258,10333,27386,1469868009,238146957,236780000,1003000,252581025
4646902.exe,3854688,147475337,54955764,1375305,37774,1522428,52235,254482,126052908,3084663,127870959,2978157,204121,8155915,381579131,16579,181488513,12509,66578499,1873,9887,14510,545228872,102738351,98441000,3977000,117247305
466493.exe,5980508,155238550,60467496,1480530,48438,2188392,43457,139280,153713268,4643313,154514630,4605899,886193,11067505,489226671,21196,197522367,13950,71656448,2560,7615,13150,568682338,132065698,125692000,5985000,146388571
4699989.exe,4392033,119297312,49380445,1310530,42014,1996594,38678,129425,119758232,4092059,121015947,3839987,231397,8067674,388090928,13165,155313998,7564,59845310,1389,7871,9614,440562193,105973987,102612000,3018000,120288820
4888119.exe,9230034,176230476,64693331,1709423,77250,1593121,212786,390372,179831546,2080241,179574809,1965950,1339151,9182357,539185667,30764,218229712,19791,76434560,4040,8922,33081,639368493,146277000,141839000,4023000,160530326
4909871.exe,8303381,203700676,82081978,1503425,587648,3607161,483311,679233,130135085,3326736,130133182,3372390,3581878,20166103,510251811,206960,194227445,23517,76304638,3732,8461,9966,671017144,138253256,129731000,8045000,152642672
4958343.exe,12912877,511080506,250034549,2405740,43241,1565409,197679,440130,342613552,3051215,337806073,3498802,588941,11250263,871755050,35959,509011133,28514,243689886,3347,14474,29783,1510685449,235445151,231069000,4001000,249676060
5160992.exe,13607182,190659185,67659579,1777849,104929,1774587,141794,273234,163678843,4033398,164255388,3836415,421212,8950492,581771711,21521,225354858,23895,73898529,2872,7976,26765,628840254,158170117,153765000,4020000,172452543
