file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1022576.exe,3248435,87749103,42091115,956137,25811,780994,219787,334627,56040634,82798,60279010,85879,322120,1694490,141615610,14238,98734340,18688,45611543,2216,9395,23139,285034794,67158012,58654000,7953000,133257975
1086870.exe,3010325,322672871,167985444,2132669,253598,1391922,176259,409965,194816214,1324729,194294087,1415898,2106676,9421876,479114187,130235,314038075,36459,168798376,2566,22883,26352,978709382,129445977,121021000,8001000,143636910
1122546.exe,2801061,293720770,150754576,1620458,232852,1398823,109919,351349,203347066,862174,207006029,892885,843615,8544140,444445523,32440,343280245,17588,177838923,2052,7192,30213,941113376,119665431,113306000,6016000,134071276
1172403.exe,3445908,292314644,150090936,1641676,257159,2015153,115268,350297,208746541,874126,209868463,903239,1025676,8593367,440108756,32102,342187325,16756,176224183,2157,6451,29305,927247808,118562551,112210000,6011000,132987714
1200646.exe,4542208,109404032,53841298,1120279,438670,2056409,896436,1185405,81209843,496283,80961717,497428,1511478,7073824,258318413,48809,108119816,50288,54895135,7199,7095,20303,374776431,69629694,56251000,13058000,84079080
1252190.exe,2627701,114663019,55588295,1111289,163210,1024713,209504,354293,69114845,912882,68593643,912841,1316649,9348574,230789088,52833,100598927,8541,51991027,2692,42614,23279,392244689,62829427,53578000,8929000,77220643
1261343.exe,2507951,109773372,52571951,1148946,178564,1178948,163865,477646,100383929,524595,97451570,542695,1072841,7166414,252490129,45787,112147533,10946,48498320,1956,6693,8105,363841337,68669684,59325000,9049000,82951707
1290574.exe,3522730,99222116,48513096,1426337,328266,1408151,275856,566428,92878397,687584,84947816,659831,1997661,8600495,262196852,149663,92637212,27183,43532657,2574,7910,12629,333055413,68049662,59821000,7845000,82447162
1318039.exe,27486525,250787767,102350465,5541344,3317923,13708434,979292,1520078,189250417,11993914,190980275,12027740,18678633,65844057,1726094014,2810257,249932606,207119,98696377,8309,53657,67189,813200471,464602967,436175000,28011000,478889979
1947067.exe,1575108,70939525,32345246,659798,27476,608335,2415,24764,57842381,444006,56935523,448533,54615,2663542,136145587,5458,78075476,980,35238496,359,2812,3594,243350243,36490647,36274000,0,50596671
2154023.exe,2460817,320772764,165967973,1790872,217314,1383667,141906,357035,190760522,1221737,193087877,1110119,1014039,8765739,447005718,43839,324434679,12609,176396175,2053,7664,22073,1003921594,124532541,120168000,4005000,138810545
2166257.exe,3415444,290863425,149579688,1663598,229086,1623790,110398,349889,208728006,892360,211444001,914994,848892,8555720,437841994,31461,343403399,17126,175301904,2096,6285,28819,920248365,117961089,114600000,3015000,132331297
2232334.exe,3749017,107958424,52732804,1199682,240829,1261982,326299,547395,74005997,591330,70782779,795800,1948131,9823107,241591115,223011,91322872,26094,47129828,2768,4701,10948,354773320,64834815,58450000,5944000,79067274
2353484.exe,923286,71074637,31446495,736998,28123,379124,2265,20339,56526891,405231,55684714,410557,74277,1775108,123829736,5829,78420737,553,33690558,234,2609,2654,251078926,34385408,31080000,3007000,48665557
2417935.exe,2383106,313378842,160721369,1614233,218720,1775678,141566,362741,207655651,973011,207513872,974835,1279029,9033920,441243638,28382,335836612,12946,180939619,2505,5752,27321,983125123,118847836,113559000,4980000,133401715
2451239.exe,1594415,74661162,30149603,733396,25826,709770,2733,41781,64216593,413027,63295273,415356,71676,3348318,155204417,4569,85293735,1158,29697980,390,2832,4211,256136519,41513911,39200000,2010000,55706455
2610422.exe,3350515,105183415,51462053,1205054,257966,1366607,275741,538576,81292364,589993,75991429,703094,1623917,7945588,245181704,144255,93062468,26322,45167352,2574,5647,12563,358640543,66285726,63967000,1998000,80603262
2763834.exe,2166143,112376557,53250786,1042870,117388,1148032,140283,261553,63356643,934732,63642716,944108,1327064,9436924,213161324,35958,109899703,9570,57204375,1925,3577,11033,396558399,57373756,52049000,5004000,71757366
2929444.exe,3992038,108223980,52252246,1112438,457599,1996574,818697,1227892,81873948,497317,81446854,495236,1647914,7308308,264112754,45515,112766661,51494,57443097,7188,11679,21113,373116972,70900248,62596000,7948000,85387273
295919.exe,3763752,292896771,151470683,1601552,207559,1870595,106723,366940,208880806,890131,210523015,904481,770297,7767555,430186368,31054,338930037,17140,175731642,1863,6213,24241,924398242,116657081,111363000,5016000,131024955
3179338.exe,2502653,315568354,161807425,1601224,219776,1767048,470223,357534,208961410,958675,208115273,994123,1429267,8869177,440519576,29317,340128333,13947,183431266,3080,7443,22110,988595395,118576476,114155000,4005000,132936207
3216981.exe,3432700,288062832,148005114,1588956,236143,1605667,113036,351458,211272307,896451,213608285,918294,1015941,8647869,438906437,32278,344226949,15935,175448143,1904,4850,25658,917786495,117867903,109565000,7968000,132100464
3225102.exe,3357487,102071076,49690180,1196193,292153,1375388,284370,598469,87729400,615560,80052878,655751,1823234,8205533,254664215,141613,93436026,26968,44781366,2571,4236,7415,353900864,67244233,61778000,5063000,81741094
3329733.exe,2718507,301736928,154497614,1789306,278892,1482191,130916,350286,197537929,863771,202127307,877592,1083283,8382899,450559500,41245,339429344,14714,180838040,2054,9845,39813,968070503,121703169,113392000,7957000,136077460
3550778.exe,876882,82389608,35099937,637751,27392,467294,4709,20391,63298256,225131,61561450,323368,64032,2133199,128555529,5806,71848341,1321,30685805,379,2657,3327,276016939,34969844,31574000,3055000,49429647
3642247.exe,2602507,112664323,54973467,1141316,191571,1197406,254389,466400,69593696,787304,70071086,782812,1492342,9220008,237780310,61166,99992251,9476,50458066,2701,41560,28890,382220163,64320626,61940000,2030000,78643583
367808.exe,3385604,105488724,49054807,1193438,257522,1250644,203335,422929,96792947,573468,98869470,596121,1706415,8958646,272948095,114922,126122639,35881,53908077,2497,4935,14398,356553655,73883887,67480000,6042000,88218634
