file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1135633.exe,1778121,197924167,95950526,1590141,172820,971139,263701,471149,104348873,1596983,108169804,1616085,1105620,5432784,314970626,32351,169515543,11330,78883856,2243,6601,16550,642321943,114025622,103211000,10020000,178076215
1247568.exe,1963124,531613103,274323888,2391871,126810,788184,78069,158809,319941406,1494667,326530803,1294113,559391,5173954,634276543,24989,540777181,7685,285787803,1825,13102,31027,1618013730,171743044,168321000,3005000,185911315
1265407.exe,1731113,136505015,66785295,1207523,152343,663370,105354,165247,128040867,292335,123952040,310311,1190478,6102299,277728994,37588,162132307,14728,71091716,2244,5345,13684,490741793,75539820,67108000,8013000,89699495
1290299.exe,2627695,206794897,97270459,4001131,363100,1450410,301272,374619,130042500,1890832,135528392,1856756,2192817,10177858,424671050,70598,191805499,15845,93354267,3761,26652,55734,737587982,90232460,81038000,8894000,104660261
1291495.exe,1918801,39880164,22206577,864938,118386,737627,127025,140722,36415563,494291,35484980,428222,433844,3296646,153198923,11507,40158792,6042,26588445,1869,5566,17533,203886268,41491208,36141000,5019000,55832270
1316604.exe,1784576,137572181,68236381,1214012,171488,696706,111578,175471,131960864,280513,128174101,298359,1308305,6127624,284154923,44773,161187112,19439,72799924,2441,6050,18885,495652425,77055442,68754000,7971000,91319444
1376560.exe,1757860,133633872,65973954,1206067,149187,676188,109942,165024,130093467,288864,125145507,307073,1175883,6073927,278956944,39048,162064820,15033,71230319,2291,9170,15641,490437295,75674202,70319000,5022000,89840518
1407254.exe,1766854,134383751,61871234,1216829,192079,731294,108280,169241,138440011,285891,132415200,292338,1273752,5872174,289215997,41147,167882356,15506,72960514,2247,7840,14489,515631271,78797546,75407000,3016000,93131676
1442933.exe,1770375,132295700,63051483,1266628,169483,677222,109480,171961,132524661,282514,127980477,302597,1274651,6079945,284964829,40543,167907815,12230,72825149,2441,5653,13732,508566972,76991932,69690000,6969000,91468323
1477356.exe,1729861,137364242,61538985,1419043,176674,715612,106712,167861,138488244,275079,134274145,282899,1179097,5892659,289691871,40385,173310930,16036,74563657,2247,6218,14369,523584119,77912331,75577000,2015000,92217864
1510302.exe,1793955,133913615,62802351,1232768,168890,691100,107595,165552,134246774,276658,129913846,296299,1221235,6036504,283594576,40730,165783792,16833,72703192,2342,8266,16415,502755814,77175420,71892000,4992000,91567864
1545872.exe,1739274,140141110,62154087,1267664,173833,732411,104415,156278,138577799,269212,133075917,281222,1177218,5746546,288217023,41640,173155014,13109,74739926,2243,5784,15461,525668596,77863169,74544000,3022000,92111915
1655898.exe,1765164,140465166,61641041,1213041,179510,722999,109860,172125,136857903,271838,132310267,285432,1209454,5835355,286448487,40792,171606138,12687,73445508,2440,5465,12225,520887902,77640139,71298000,6025000,91752631
