@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-store-misses' real
@attribute 'LLC-stores' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-store-misses' real
@attribute 'dTLB-stores' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
27625062,832314691,193181375,7345044,84970,4156484,6983918,7616320,518650271,431534,508509880,447361,18974686,54914398,1344088366,299826,820474576,1086853,190393622,98333,194456,640209,2903479616,362275898,189811000,171828000,376379439,7
29859031,517949055,239081407,18519361,79332,515774,17041408,17614514,355529253,499940,372716448,508007,24183739,47873350,1349488957,756349,551519457,634992,245923063,107665,117641,351627,2314240011,363443945,168032000,195038000,377816762,7
6105496,194308225,38536486,1348993,14940,215514,18973,66444,397092316,1264038,395258883,1192236,28663,11162023,480813983,13882,193053160,1489,37112278,332,4193,3297,1267361621,134334374,133090000,1000000,148540998,7
27094551,624704600,289025906,6970881,65034,4139189,7262788,7855214,308020520,369816,307634581,378870,19003368,54909848,1199662320,301254,631334716,1070105,281398875,98333,138769,628750,1996163117,322097532,160709000,160709000,336566415,7
24425374,298895004,195975901,1109469,13315,595182,6550,2989305,205233242,65697,205060641,65031,34278,40760836,371989362,11051,305965455,1018,203652456,329,3129,1664,1434893679,100414064,100055000,0,114682768,7
30786944,513833679,332730448,20555672,90016,492984,10605152,8486266,375930829,544704,375781691,543910,20081975,44388929,1610437390,693032,533297955,679165,342362866,107657,324587,517660,2603240095,435014530,217846000,216847000,449420260,7
12901483,297214145,97336048,846227,11533,996642,7467,27982,205021133,72020,199952500,68818,52695,24889723,276765346,8973,283234322,693,97903798,336,1845,698,1031415828,75214990,73950000,986000,89488174,7
21185979,455913311,192099662,4803426,81776,466151,7471746,7950125,292350933,352382,291513639,352793,18201814,39669434,1129661806,233319,429164955,903768,190481353,98775,107899,387401,2152106318,304654989,139703000,164650000,318908838,7
27537778,608933242,328565122,17199674,69738,432771,16384377,17345803,440549040,503554,448805891,498584,23277230,45723260,1325345898,696612,623348962,590126,337678207,97885,126334,457975,2588511883,357160123,176413000,180422000,371525518,7
27741873,854760795,194710483,6733066,76397,3780989,7306887,7890427,396794702,404124,397341208,409964,18693888,52722780,1309260475,297587,835536150,1068449,191399670,98335,164917,839525,2810535110,353238745,190301000,162404000,367627520,7
6541190,298118961,99719707,1044159,13491,415277,5651,35156,201524675,61656,203038488,61483,12868,12453288,316641535,8543,308533396,753,103268414,229,1945,1015,1344293372,88930289,88623000,0,103075115,7
15250253,436207862,286342178,4833552,48391,469570,6477100,6812773,298628033,343478,299332068,343324,8287728,27260009,1136803258,128035,440610690,654796,288577857,97890,298022,355832,2465251361,307005333,168366000,138300000,321437078,7
27273838,533545174,288609159,7201200,80084,3566205,7336411,7982219,305100355,397979,304012835,396327,19056647,52542165,1204453307,294640,539232619,1058846,283838251,98338,164941,655399,2234761853,324948389,157709000,166693000,339285189,7
28577071,755222321,295560047,7063377,194978,4383503,6728145,6947616,300073005,404657,299984520,411514,18412633,54361854,1316114642,323267,737982097,1054892,290222282,98334,149274,787222,2589381029,354238476,180822000,172830000,368487541,7
26788990,631005270,191514286,7335957,68641,3913328,7249128,7919795,302966343,384201,302542934,383226,18970889,53635996,1200941843,301293,635007489,1072808,189134361,98338,144700,652009,2137588836,323821523,158062000,165065000,337935078,7
20796972,822019827,228881704,18755389,86339,548781,7156044,7680060,641940940,559584,641457565,569290,18748480,41582625,1791835557,726284,799706789,418472,233483714,97886,299994,590516,3607079776,483761372,302569000,180742000,498212075,7
29177924,497715583,226702865,17442713,113944,523674,16099228,15849428,351956719,502972,358834514,503724,21642234,44487643,1432039078,655059,523849440,566578,230753877,97895,107582,296282,2344445032,387112344,197882000,188887000,401623036,7
6486391,195457666,94776062,798247,13800,214647,4773,23988,103936099,39772,103950710,40573,10004,12026425,217902063,6332,205958578,667,103066821,331,2204,1652,926755171,59056877,55776000,2988000,73494532,7
20461447,544904529,193306976,4717978,104197,504923,7127001,7581806,499412392,376539,500475044,367746,19132626,41811239,1250333324,242632,519735386,926596,185323983,97885,112738,453694,2738218783,338738875,181673000,156717000,353037985,7
15839189,438658983,286569598,4552374,70732,505964,6538446,6732450,299584509,345130,298765993,349750,8649212,28937358,1092296554,133422,438847293,677164,288640185,97896,107432,446665,2274425960,295795084,173716000,121801000,310185910,7
6388128,193545643,95709808,776916,12220,216521,3785,30835,104743901,43698,104652391,42176,29161,12437874,219722642,6920,206619123,700,103229885,324,2351,1784,927362182,58962413,57665000,1011000,72999027,7
26935017,630253223,287982125,6902850,98344,4227301,7240455,7938527,304244922,390644,304341156,388944,18987719,54527259,1208399550,293524,652065332,1068553,289890733,98334,129020,676128,2235983566,326287282,161353000,164360000,340397452,7
31629695,496726144,101565606,1434639,16053,2309596,9446,9395185,204974677,96765,204944658,96706,19313,51318119,536567611,15871,507804260,1394,102474475,424,4268,2579,1930536250,145148467,142871000,1998000,159387063,7
20823575,715044254,233317993,20023908,101814,556710,7024448,7559443,547887744,516978,547346422,525689,18845738,41688778,1583253002,685425,698013734,541225,230084186,97890,306594,580748,3067345472,428122976,241884000,185910000,442174531,7
27813273,642772984,295800514,6748022,69688,3665804,6971800,7566038,301401662,430234,299036811,420493,18517887,52444647,1331015030,303592,627952364,1076483,287887749,98333,148606,848937,2152392204,359199797,186815000,171830000,373584501,7
25461451,499052374,102090549,1146595,13650,2191426,58440,6671167,205985640,164884,205604440,153010,334205,46505582,427677450,11495,510437585,990,102646514,326,2517,1402,1638365981,115177632,113719000,997000,129772961,7
27152475,633577399,290955375,8499511,93178,3831842,7286703,7879069,307083986,380781,306370741,378798,19247211,52680645,1188786866,303197,625422929,1068860,279632549,98343,134426,626912,1998880432,321970433,160725000,160725000,336293066,7
20643900,511087597,334238938,17683306,116491,645183,6936412,7709644,346494191,594792,347044578,608788,19040999,43963766,1899986560,692292,508554427,521896,333186755,97885,135001,502502,2672544478,512456419,326085000,186048000,526837509,7
38523144,666064789,194988605,7501613,2591680,9181296,7073447,15218791,297376006,483895,298749047,469174,25292454,71140556,1336651607,393411,644564205,1101193,193481941,98437,129616,631027,2020873346,360189224,187816000,171832000,374587487,7
20555441,442765138,192526926,5972472,85221,503767,7403355,7918980,294286910,389885,293791005,387498,18890295,41281650,1311030770,241500,431199976,902425,188810528,98131,114563,889271,2144702002,354764824,193227000,161190000,369131015,7
20688740,453033849,195773309,5035817,67326,443324,7440456,7971492,290597096,406545,290595502,400812,18577938,41027676,1400612605,244222,430142089,902777,190808655,97886,106708,412992,2106747204,378020285,233425000,144262000,392202543,7
6320134,191011793,95707026,844944,12134,200247,3770,23304,103877410,35477,103880532,38983,26304,11393608,219157848,7608,206081911,794,103091647,233,3094,2090,924947919,58775300,56505000,1982000,72888224,7
13879829,213417266,104229344,880569,15350,515463,696147,332419,102488492,46547,105518476,43496,178335,26332192,253269108,6566,219799135,577,109956238,2096,1499,786,990005685,68252387,62950000,4996000,82625679,7
6485614,299018806,100424945,1347173,15623,219101,10465,54426,204119492,107750,202746448,113743,76927,13315257,524952414,16212,302986937,1331,101743323,328,3224,1648,1424213973,141505888,139195000,2002000,156049220,7
27888069,642459368,293374410,7317495,68224,3777662,7008680,7658498,301254805,418562,301911734,422268,18906530,54009569,1432752838,307512,632641914,1064501,286166142,98338,140135,648797,2056866094,386638731,216413000,169540000,401045371,7
27384164,843798851,193599954,7964722,112971,3859590,7095048,7756171,401232387,441602,400855555,453785,18374522,53702645,1536638259,303582,843633736,1064493,193064700,98331,128178,596286,2584516639,413745718,243579000,169707000,428290528,7
20844457,520012905,231059080,17298832,97688,503242,7285050,7825776,343845215,484163,344000437,487460,18440516,40700461,1380779417,689849,501387260,404254,232339755,97890,108280,488303,2299961036,373569986,187113000,186113000,387867520,7
12764374,295832534,98067766,877277,12501,1513294,4870,30450,208022468,66372,204614254,74388,82445,26060352,280867857,10250,305415320,788,103482415,334,1631,942,1134872019,75794000,75514000,0,89919677,7
28348304,637943406,193701443,6773512,94414,3716637,7068682,7709043,307722791,431767,301827218,422712,19149779,53275737,1333587827,312058,626126797,1081245,190900705,98333,145273,833375,2237774541,360887684,201152000,159120000,375144716,7
27241692,753762407,296619110,7276973,101679,3655561,6998318,7595563,390362881,431244,390068921,429802,18311028,51508844,1332230073,303979,720674185,1084617,285640360,98331,128531,886116,2872531328,359508635,198971000,159976000,373862870,7
28107512,641939868,294412411,6950049,74058,3736942,7237195,7857141,309247033,376967,308045426,404851,18989809,53014392,1191359564,304983,614839586,1087553,275047076,98333,167147,870918,2020071675,321241181,152837000,167821000,335616813,7
6427745,392360556,98770123,1043479,12913,190892,9793,33181,102829747,53819,102851321,54107,10756,11292469,320685957,8126,410820799,733,102971653,324,2001,1530,1322269514,86569883,84303000,1983000,100820116,7
12884496,197362964,96036792,883405,13413,522588,4063,29591,13365947,46198,13307692,45487,23244,25282518,234059771,5808,207268767,530,103828626,337,2190,1589,679942709,62965809,61640000,1010000,77364810,7
27081242,626667181,289423851,7238517,76399,3794524,7230049,7881673,306471756,388688,305663570,382836,19187679,53579600,1194500582,300812,631732620,1060953,282295115,98333,129469,480264,1996856102,322400943,149848000,171825000,336779173,7
25703548,298295913,99430431,1116455,13111,2292703,8862,5908524,206582341,72283,206236090,70327,56820,45120838,366874449,11169,304152012,1046,101671422,330,3398,1454,1330989638,100049684,99731000,0,114187794,7
15612711,439139561,288552198,5303907,50835,463320,6523152,6766071,296998137,345787,297003225,342768,8503302,27440057,1086299272,132681,437063782,667420,287396662,97886,298426,226020,2271133083,293448633,143058000,150061000,307962884,7
50581415,297597616,99116333,1206349,14745,4212637,6909,15880891,206631341,68906,206361696,68148,13747,90682857,390423637,10075,308045804,1011,102604267,533,3468,2225,1223716969,105496089,103092000,2001000,119754793,7
16101105,439382875,188739125,4753681,64261,478320,6522485,6743718,301279673,346622,300178597,339726,8614735,27175360,1036735596,127859,438751697,614385,186940828,97888,304749,475525,2084491009,280109746,141866000,137870000,294424568,7
27362589,631468519,287590206,7632493,96186,3658221,7280258,7938499,303141971,394872,302875033,386640,19330150,53333240,1211002742,294811,651524724,1052797,288080226,98338,145054,683200,2238970565,326558953,157975000,167973000,340879440,7
28970689,509285647,331570039,20086940,106943,512695,16629936,16706447,339240786,512269,350631608,503820,21983786,43310178,1308672954,690122,526366450,577853,338932817,97885,295583,410875,2601383729,353063702,169387000,183419000,367164248,7
12671513,390093098,97114335,954008,12689,486933,7368,34462,102924696,58525,102962110,55936,39546,26085021,303315374,7995,407563054,880,102364620,333,2951,1772,1225377664,81573539,81337000,0,95752107,7
50759290,297181508,100469195,1195531,21884,4204434,6750,15832628,207422729,74048,206894405,74450,21623,90727615,380207431,12158,304846410,1181,102397302,531,4281,2533,1222419246,102763196,102370000,0,117039414,7
15375839,440573980,387408286,5333119,91907,574596,6567365,6794033,296425133,400832,295330942,403839,8874886,28708237,1413662378,141054,437624912,590909,387852773,97895,301100,244303,2570460019,381599112,226138000,155094000,396170542,7
6382328,291557585,39362518,869045,13286,502272,4194,26621,308839186,237158,309731680,214369,18885,10119073,242936022,6148,310171620,545,43336670,233,1489,625,1067191932,65373022,63017000,2000000,79612351,7
15656555,334407187,285446663,4707937,105905,552130,6478112,6695008,301216983,349744,301731112,344453,8675431,28293829,1119518094,130009,342962987,672752,289946490,97903,107755,529201,2377166028,302326098,171969000,129977000,316790933,7
28440677,664027938,196813164,6694666,120307,3699011,7439915,8010534,297017373,391952,297167771,401677,19260966,52720348,1237167084,304546,634109224,1071086,190279184,98332,143137,568051,2406031371,333929182,169159000,164184000,348210300,7
20796540,666898408,303011531,6453563,87371,476001,7328934,7893833,304281042,411517,295988086,431696,18604264,39300687,1181055370,313585,590201979,915739,281057776,98240,142159,656354,2095575183,318878797,145631000,172563000,333237872,7
5783992,442467777,262827047,2088171,51625,230263,823461,777271,217847844,1747290,220903789,1801859,1266727,4419542,633293721,25106,448817725,37880,269012192,6386,54126,37338,1541809442,193826891,168431000,24915000,242988039,8
5550783,306690723,167908208,1807653,43970,193475,287328,353047,176453623,1260474,175013823,1277125,599241,3207480,522624659,24907,307157974,26222,169055721,4425,11305,33124,1145744630,140535515,133258000,6961000,154722823,8
5503206,370587045,225015260,1843002,45923,214274,277959,340172,184757051,1149836,184830778,1151365,519794,3146131,589361168,24690,376042086,21647,228627270,4232,9139,35059,1331150836,159162839,147803000,10985000,173438541,8
8342288,297022935,142907081,2341555,45813,246360,727723,824847,175497623,1137505,177078665,1171787,861370,4419104,850595453,229870,311566661,4226,146032988,5645,219689,10917,1039828099,229110225,165819000,62931000,243336966,8
8918263,240815267,114706684,1312597,40158,165540,753893,788659,135752954,455568,135239629,442726,2125469,4316245,367873115,19264,244994221,20683,126406981,6781,5197,5012,906204560,99525901,91203000,8017000,113923417,8
612549,228492074,124908243,1418638,52912,197760,776659,862479,166000437,577953,172914190,589987,729747,2626230,414967690,16907,237970834,2298,133326451,3455,5040,10216,1196623048,112008752,102713000,8975000,126187153,8
21923283,767029160,407970814,3475528,61185,3678007,802807,1943077,421537311,1788941,419252961,1765719,2353533,17926411,1396706910,247189,744417802,54719,405976774,6773,297087,77928,2260081605,376741346,301495000,74874000,391178197,8
13589405,258064004,138733554,1403283,48996,739925,723206,879175,151110111,669023,157622833,683738,512324,5764289,398517964,12664,277099462,3057,148814017,4626,7349,7758,973010928,108180766,99744000,8060000,122479747,8
11631931,710770385,468630819,12139844,90438,607292,5823272,6150845,549304072,2728088,551193702,2720493,7708676,16622851,1574977721,196858,715319615,460604,472031312,90616,108436,581001,3073219887,425521759,293819000,130919000,439764449,8
7953383,252216936,117932857,1432356,47350,2621176,777015,1340742,136442129,430030,136480204,430966,1728128,9313070,397986006,17188,260632503,25151,130927599,6583,4211,5952,912392529,107761522,98397000,9036000,122077923,8
7864388,342360424,166777479,1371125,52167,197043,796702,862429,153751473,966405,153575147,956619,1481928,3683268,457350620,25531,317005468,38007,164208381,6387,16915,10226,1177964363,123059166,111669000,11066000,137198796,8
3255979,209649517,103748190,1214273,38400,1091562,455369,1112068,130505837,458124,136716223,468357,1441063,8437993,353425049,11975,233854119,807,114060244,4623,3497,5812,829399333,95686203,86215000,9022000,110109004,8
5092521,708348688,375282050,3878116,63267,326646,780916,884253,400654576,1568800,402224704,1552443,2474316,7890387,1308735412,251180,689011426,46053,372030967,6381,226901,69292,2127790587,354993393,286747000,67940000,369323316,8
3404254,233367452,115087380,1328729,43228,171498,222984,257062,128286266,421609,128379477,421069,360660,2247338,375415683,19043,235237526,19162,115441124,3268,8118,24175,950585356,101363304,95972000,4998000,115690930,8
4078124,261621799,133058991,1506243,42212,187796,762684,1619962,137276196,549920,142895337,577812,1712030,4691924,466570211,19022,281111683,1225,141012890,4627,6003,5865,955101029,125701302,116425000,8955000,140281870,8
7313490,223828705,104151071,1420857,49513,175760,646765,688961,126382017,466786,131385647,478348,655757,2564549,356740095,14232,235796408,849,110673848,4620,3608,4704,836133078,96819794,87371000,8935000,111202774,8
24146433,742041587,391403746,3853157,57219,4601272,345053,1127970,440559258,2487650,440496237,2495513,566196,21035286,1434715414,255783,756392527,204596,395626126,6624,231693,156641,2357771487,388046865,316735000,70940000,402024533,8
4316143,210928163,96113328,1250664,47002,187778,829851,1525279,116278459,418141,122295372,433410,1949742,4574210,328000538,17209,230592331,715,105223166,4625,3027,4652,827292408,88037041,79654000,8066000,102430911,8
4390885,684565310,364748015,3294378,49424,299440,345407,139448,423736180,1736102,423768758,1740058,277649,4917367,1272498429,237033,712099273,2876,379703925,4421,211659,627098,2159052624,342992428,271750000,70934000,357166914,8
6655287,333960986,164686347,2734365,56278,252991,1648931,1743661,195552351,1092477,184342448,1084666,4204256,8713307,966655598,250366,331117101,94938,167677435,16908,246271,582296,1177830957,260039247,174741000,84874000,274547480,8
6458861,266299457,140178812,1642959,48606,207047,471648,466454,154527546,1190261,156169370,1163176,517920,2563763,415211775,25435,270338257,24415,144844796,6792,12416,64351,1026738546,112309875,96989000,14998000,126558435,8
5361190,544120532,362147766,2091212,44829,220197,289663,375030,212382608,1220415,212247842,1214552,571970,3818349,696184545,29699,545226599,23791,363898170,4233,10892,33021,1545807520,188748884,180455000,7975000,203063331,8
706386,352278722,185340840,1663106,100312,293377,622005,684446,142837393,531644,148158544,546940,819642,3229368,487084502,17299,367118539,9459,196213193,4827,6201,14492,1033604959,131501338,122049000,9003000,145887726,8
5317497,367700761,180159638,2362289,51641,243226,813487,896787,194634384,1087923,192038934,1110514,1907831,5915647,934296340,231507,372862583,6558,182167637,4426,235103,505886,1248445564,252773880,186329000,66116000,267110848,8
4591508,217710374,99149324,1129851,53264,180446,827997,1831067,95928852,326399,107842752,374731,1839338,4039846,320062558,12128,224603769,2125,105838621,4231,3219,5566,817866787,86497090,76139000,10018000,100968703,8
11575962,370164209,199317159,1418552,50676,211421,761371,877315,196766994,642705,197515529,623445,2287574,4952041,507561964,28224,336948184,59606,201776837,6776,10931,25958,1382217890,137258168,128997000,7999000,151429371,8
8968568,692710616,358676361,3395805,55283,322546,247286,363734,406376866,1457380,406342355,1545577,737451,6831836,1267158925,238517,722334850,19552,370402459,3291,216304,344596,2120124477,339086798,277837000,60964000,353281635,8
5738442,682624550,364575084,3344201,49197,301248,370837,149161,423148397,1717663,422531008,1719161,294706,4914296,1257221972,236801,713281183,2821,381054550,4423,213945,339125,2158641362,340007819,281757000,57950000,354288740,8
9690498,758775219,415064667,3122520,56833,310725,810281,935307,423110009,2324423,417611002,2288912,1634900,6910672,1351147853,251753,723832015,40451,408478937,6379,148698,32994,2447420851,363923863,307655000,55937000,378201213,8
7112963,274534816,131855013,1644092,40083,175555,789283,863856,151144977,526166,153953061,549418,815146,2576039,395784521,17682,299889484,5939,143696508,6672,4894,12198,1024843244,106423237,96093000,10009000,120571588,8
4831191,685371311,366916559,3447210,79605,348021,865174,1430404,404298257,1625047,406542142,1664608,2026008,8028923,1371300985,248554,700349687,3132,373294416,4618,735919,24776,2184170688,371452834,302071000,69016000,385961102,8
8906964,262813062,112677333,1148202,49214,171028,766315,807818,139432762,441966,139325676,439969,1308046,4059817,371012056,27269,224642147,77800,106177012,7952,12100,44492,838694775,100886040,87463000,13069000,114973932,8
4375440,231861836,113642565,1260279,38563,160329,648926,558897,135480747,441774,137750251,452375,546254,2231768,358675835,12524,248001388,3329,119446565,4622,3968,10534,856523820,97216972,88853000,7986000,111395586,8
7846398,273784066,146318982,1452869,56802,198158,847450,880368,150827519,534154,151089148,528971,2052301,3911810,401121398,15792,299910335,11542,164631492,6777,4637,8439,1004461191,108569718,98245000,10025000,122732834,8
4159363,296404502,159536069,1599712,47130,201303,739246,840374,161574430,786576,159810203,782202,1570005,4020989,528693675,26398,280470044,42658,158942335,6775,8818,14288,1094239062,143676812,132443000,10953000,157917925,8
24753052,278615880,122593309,2111210,165688,928633,479421,751337,182096191,719440,183315733,724305,1008089,5520633,594349395,26308,298357635,37801,129582914,7752,12741,58541,970079888,161444579,146109000,15011000,175821802,8
1158853,277746027,119580523,1241816,53648,183375,773023,800600,140768110,558986,140911818,559415,1192906,2727464,385530306,25035,247831559,58972,115771173,7950,11860,34146,988966041,104116408,93772000,9975000,118551732,8
23417083,286271024,170706306,1550981,50085,1912164,737961,1067963,167065172,722355,169133750,720791,1473895,6880600,518234917,36366,271128653,69336,172343041,6569,10813,21160,1102456298,138635925,123229000,15028000,152980032,8
8746465,247139438,127114521,1404254,50813,210981,678501,731408,142658637,629257,147788548,656184,634460,2456377,406700497,16625,262137889,3072,134117306,4621,4381,7580,912412091,110002118,99647000,10065000,124205251,8
8046479,306730791,169286142,1523875,40623,174118,563694,657162,184644450,919619,183341150,948540,1116191,3721050,441917674,27955,297459354,32270,169603484,6668,7144,20173,1091730770,119028453,109735000,8978000,133299446,8
8200284,243270404,119045392,1230306,43776,162729,655245,694858,139966686,415698,141016355,425124,1156345,3315406,365157010,18796,231040952,28249,126951841,5018,4687,6598,899484443,102258795,92929000,8993000,116636451,8
4522720,358222797,207015230,1432170,48291,188481,785081,900941,145644301,424326,146957096,462654,1920132,4262328,474819364,20303,364333486,7550,216592583,4623,5583,7679,1136264022,127973237,120678000,6981000,142237302,8
8782915,340181326,220315906,3833851,72409,278313,4736069,4891233,201331731,704781,213452452,718078,6119915,9684064,814439110,83486,346943210,364794,222792535,63026,65982,244997,1328737331,219676146,123215000,96168000,234000435,8
1971758,768518257,426899561,4134053,56200,352401,505312,653635,442041324,1789367,443508310,1800104,1199756,6907099,1419775909,250740,791667381,44193,439492905,9896,220637,82999,2303336791,382840872,309426000,73100000,397276969,8
8713183,254515383,173912677,1415913,43056,190497,636889,687670,177426251,688456,181928671,711102,639244,2796480,455504871,20243,256232334,2230,178084321,4423,5886,11449,1140969493,123579584,118229000,5009000,137820731,8
2399764,414930739,189029429,1720785,42275,183086,805183,861557,186095751,458753,186940024,464947,2342861,6018751,550842537,28245,431022516,4339,198689180,5800,7767,6999,1526639069,148928309,137623000,10969000,163316687,8
5081773,295623535,159803323,1376115,42002,182564,610581,764654,140919363,649433,148361798,668086,643951,2583428,429672474,16000,311953546,3313,165354067,4623,4708,7484,952483825,115984285,103709000,11966000,130420688,8
19039847,262951384,137422380,1458818,52944,209900,716756,875627,150213797,576132,155721911,576408,676941,2605608,410355752,12217,285164667,3144,147726124,4625,5655,7484,954796862,109134605,100764000,7981000,123413829,8
4429079,222573913,112702490,1201941,50207,185894,782892,614086,138689041,565596,143226172,575284,401802,1824966,340514131,10321,242675985,3142,119120011,4623,5163,8594,854221097,92027033,85733000,5981000,106454105,8
4727583,321457752,164738328,1574058,44513,179865,217348,321718,159304049,452411,160214449,453443,557095,2750260,433889477,32241,321376117,19758,160850020,6385,11008,77489,1151341403,117326177,112020000,5000000,131595248,8
10992088,227961240,95662511,1304566,43231,497550,702169,746796,120457261,408222,120184949,421400,2108617,5928283,366548492,22446,242964384,3982,104498965,4883,4112,5664,805253279,99156625,90758000,8067000,113258164,8
14045572,223030538,112527794,1269024,44222,189322,775375,642949,138061749,569380,142831186,578362,394366,2026080,340884745,9852,243521288,3150,119083344,4626,4542,8835,827222327,92160357,81850000,9981000,106301811,8
10000153,482998210,303003935,2031008,52619,238302,343711,417563,214235290,1252062,214307250,1245474,619556,3563737,658018245,33961,493439710,24437,306981314,6664,34958,50196,1534120746,177024493,163701000,12976000,191408390,8
8590538,358273511,212572580,1518810,67126,227914,822292,885555,176092158,1040809,176251246,1044948,1496133,3505211,494491635,22831,342877032,37806,217930267,6386,14646,11510,1340485946,133884600,121606000,11961000,148119031,8
8552586,244636638,113281971,1270596,39729,175477,606527,679287,136514279,574803,138867663,555714,721003,2558452,360474284,14741,256951530,3407,119707138,4626,4319,7143,897912209,98506814,88296000,9920000,112851895,8
4513330,240843097,117302718,1278972,40402,177691,665817,802880,135852308,676841,143527690,696913,487677,2134864,345212599,11242,256723841,889,123693877,4623,3789,5606,921370977,93236679,83798000,9086000,107539319,8
4717289,238386369,116153369,1240160,46750,179418,682919,758294,128319586,527687,137583751,553506,534606,2024197,341637320,12757,255169732,3133,121283922,4620,3901,7112,885838688,92330652,85932000,6065000,106835679,8
32394817,1005472592,309631347,3613222,58395,338741,88550,224117,448802234,959754,448704687,959192,221312,5591966,1479402407,38667,1019615475,7609,312910021,1706,12483,14425,4550645950,400356037,393082000,6983000,414732285,8
3715327,317589757,172026720,1444930,64366,211648,771776,845153,158650237,792757,159053515,767585,1307273,3281663,476722773,23239,314747634,28537,177172190,5649,9005,10388,1230259127,128694424,118292000,10024000,142918835,8
27323380,920345639,574210483,4342771,61787,397213,352560,496697,507259850,2866078,507193192,2871142,542034,7192178,1640114887,257492,938468820,19165,585197803,5012,222908,265685,3029809212,445258388,380930000,63988000,459462924,8
5314413,331142834,201204261,1504691,40551,178869,629748,706827,164888390,652747,170555213,665676,491315,2381474,467005186,15134,352051972,3472,208386393,4622,5428,10369,1089497521,125678119,118387000,6963000,139997741,8
7477520,259450829,141348898,1337463,39824,177785,696455,735173,148046336,543106,154674554,555790,443952,2026148,381776360,13052,276118411,2125,148419347,4426,6868,8315,979345445,102926744,95542000,7039000,117236124,8
9309512,699533562,379377304,3289080,50357,306798,255560,440261,402100378,1434009,404307334,1444540,636455,5902527,1245591036,235653,723996604,17935,386065391,3292,219788,100366,2099129418,337707537,276319000,61070000,351888940,8
8715200,220989563,96678202,1289110,52936,192002,663869,689148,126756947,447685,134487487,458617,419196,1970241,314081931,11167,248363975,2930,104390982,4747,4366,8867,785023131,84748091,73511000,10927000,99138594,8
7864387,658974171,348433146,3252346,63452,344279,777393,702986,407030715,1727679,409745380,1727797,405161,4768426,1231852555,238620,682346191,4725,359572557,4615,215572,33872,2110559874,333008966,270649000,61919000,347337283,8
15883728,750642330,423230331,3461273,54157,316485,644857,548036,460926280,1844930,460855985,1806705,590170,5771984,1339720344,239220,766623792,7101,433945776,4008,214088,162647,2398025816,361877573,299461000,62095000,375969682,8
4593227,243572219,104408906,1118261,56425,162045,939979,2047039,102340093,323266,114187866,374824,1802061,3883406,313035827,12803,254548231,2184,110987269,4236,4099,6959,810708697,84360931,75992000,7999000,98584540,8
24917980,449905763,207651363,2017654,69968,4917218,14409,2332098,244950207,909510,236587289,883142,825367,38716280,639258787,40339,469280291,91365,209210784,8736,37147,65480,1404528536,172376219,155046000,17005000,186925904,8
8839992,344763238,182221988,1449665,51064,197830,789238,823598,161965545,968971,161539323,1054664,1525048,3607613,469304233,28491,326142160,34586,185713778,6581,7922,12049,1180153078,126225709,114896000,10990000,140323254,8
4402790,674426294,365047088,3169018,50801,302109,739899,747863,408149703,1794591,412755676,1807195,602219,5288185,1249930107,239096,695312651,4813,375902939,4616,215261,33838,2151243141,337849300,271403000,66098000,352003193,8
4786664,291601361,150209875,1295621,45773,176031,697297,766946,136253875,959313,142516848,1032004,1120026,3051895,433245009,16486,291553043,4145,154466091,4230,4039,6296,1143069505,117319756,109916000,6994000,131720895,8
4181421,245832544,114487201,1223054,39792,172697,687321,808539,120647113,499809,131284786,524716,784669,2591855,349984370,16923,257295937,11065,118949546,5138,5365,11692,858785957,95161809,85773000,8976000,109024943,8
1306523,704160536,392183576,3200021,59293,324684,50509,177472,431935092,1789576,432687345,1787938,368470,4997280,1281940112,238922,728528477,3104,407487398,4036,214502,33835,2256092908,346571088,285156000,61033000,361018572,8
6420238,741758166,407386882,3294229,75608,334429,773290,930660,429047350,1716703,425864779,1683421,2393218,7325572,1303631328,246452,714172558,54371,405063793,6767,222496,60190,2296016125,352116176,267611000,84192000,366445746,8
852622,387978270,202706419,1845475,55081,224260,301616,314153,219192191,979569,219139885,973515,429824,2428888,501460607,18173,393250318,20714,207111466,4042,8053,40833,1387262710,135355235,126026000,9001000,149683025,8
5723651,750878748,422038200,4073086,66704,361403,336418,482388,427236454,2737320,426849363,2728646,572868,6139647,1468498973,247030,757414670,26217,426198825,4616,222728,56980,2382655818,396108984,330691000,65136000,410298585,8
