file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1200127.exe,5217630,129422969,63851956,1832597,916673,2394978,295052,552069,89067797,1104788,86477585,1138352,4410915,12336638,369030471,707566,105189839,40620,57167248,3317,10792,18916,435168939,132141415,118527000,13058000,195853659
1288015.exe,7240362,127593138,59618913,1676485,1038486,3566300,179092,336613,97630590,1265758,97222112,1269494,5277883,17284435,426502373,744511,134576421,37158,63583521,3569,7523,21403,467876174,115199745,106886000,7991000,129400888
1412740.exe,5185015,346163046,182611624,2312602,1309415,2818558,587439,968287,234154337,1784264,234448500,1776666,5431383,13885856,675695324,733689,376377904,109411,203071896,3953,16788,26011,1094612424,181675447,174359000,6974000,195852898
1661747.exe,4526752,317473237,168910197,2024333,929863,2386638,173525,306751,235159762,1260024,235988893,1269992,3192527,10221681,589158456,556263,342771993,27845,175875324,2926,10022,26856,971947863,159400920,156056000,3001000,173780142
1738849.exe,3456526,128565186,65915041,1504682,669578,1553685,225635,487902,101748206,876176,101636454,881155,4346887,11518468,373916238,433996,136669586,66130,70373034,3626,11260,17182,474283671,100963639,94664000,5978000,115067916
1836986.exe,4725002,118852787,58503836,1479855,961236,2232298,184158,282153,97569808,954841,97079598,958224,5077208,12704721,371762701,577190,130751520,41422,65504125,3290,10683,18128,447693497,100198128,95848000,3993000,114478892
1867909.exe,3757116,119278132,57371374,1319642,653978,1593156,250022,1170491,85181191,987311,84735733,992748,3426223,10357918,321568063,441159,121115912,46598,61328612,3314,10558,19700,437152214,86697692,84382000,2009000,101036296
199194.exe,5513604,318517398,169575150,1990197,959382,2539998,196139,875714,235271048,1343182,234837224,1343857,3697695,12581599,587775812,645105,336054533,46968,173569236,3163,12443,24872,959266239,157855095,153492000,4012000,172003184
2010138.exe,6129939,130545401,62970898,2054315,891292,2707298,547700,2415761,84515639,1276232,84018330,1273354,6046656,18447022,395259451,820999,127886127,80102,63844101,3536,170568,15307,469990945,106833208,98343000,8028000,121224934
2026322.exe,5551630,318997605,169426714,2086588,940422,2466183,212490,888205,234251147,1322981,233867515,1319484,3781683,12776716,582207992,668005,331866683,46464,171771391,3211,6548,26486,967045221,157084035,147779000,8986000,171300041
2065049.exe,3783859,321975964,168837927,2199420,649669,1589568,185556,301979,217041180,1398000,216962074,1359964,3196427,9755884,558612616,365251,348442915,42228,180034351,3175,16164,23744,1011590941,150816638,142524000,7973000,165288011
2121340.exe,4320261,332287924,178619341,2058880,697016,1951008,236087,394843,240068979,1244632,239731200,1233739,2929215,9933751,578237357,463827,345048377,55937,182313727,3503,13255,23365,1030657685,155627233,149256000,6010000,170035793
2143171.exe,3558175,120454241,57217391,1388915,613214,1700008,200952,266724,84641655,1008318,84089521,1016550,3106188,9292841,319315596,417726,121421776,33961,61143506,3312,7278,20629,440556916,85659992,76208000,9024000,100138324
2186188.exe,5229331,335783574,176622185,2274871,1212506,2746049,230609,492535,233732283,1755891,234182737,1754467,4553545,12296106,661675708,659880,371877173,46199,195977732,3561,15164,23324,1068898085,178605705,171183000,7007000,192897100
2401365.exe,3954697,124458067,61132560,1387945,838490,1986207,482788,369293,84903422,977147,84826552,985305,4319262,10403548,355925028,616208,119884951,82326,60166338,3958,5710,15411,423396396,94010647,84656000,8963000,108257339
2434801.exe,3948834,111943478,54718971,1330084,886661,2196597,177488,292205,91634830,1225943,91066345,1228279,3586491,9883929,342888179,553033,122673673,33887,60635434,2924,6972,14312,402958721,93194922,85840000,6987000,107685562
2449204.exe,3923256,112496733,55266258,1317202,902478,2193087,170341,294340,92637785,1175603,92261374,1179965,3643479,9805660,345560465,548720,124528867,34176,61570505,2924,7992,15211,402208330,93711304,85366000,8034000,107989356
2484484.exe,4620509,133437111,68655822,1637479,1159960,2480222,341963,808568,104539264,1200148,102851768,1250418,6082307,14715552,446941172,827292,139852181,72871,72616567,3958,10057,18392,486345052,120613376,117241000,3006000,135010978
2555671.exe,4822092,163803699,84075441,1676243,900210,2579168,613687,400553,105369562,1028965,103904737,1113947,4916246,12511600,440702189,549275,160504849,37770,92049467,5099,8148,20165,599195448,119360685,109025000,10002000,133538893
2661841.exe,4021837,333362959,175139225,2059949,797791,2346378,165022,284328,212893635,1228938,214458460,1118868,3741833,12067218,550988549,377074,353367809,39661,187275007,3311,7022,26309,1041246785,149126715,140704000,7983000,163600123
2770690.exe,4909584,112002114,54691390,1487273,997306,2645610,193101,690720,97942397,942119,95778301,997038,4360450,13331818,360821110,550193,127989062,44958,63706863,3169,9020,16888,409715187,98023964,90653000,6973000,112341255
2919030.exe,8721699,323260975,175638288,3217447,1792113,4120349,404075,584741,266104157,1746845,262789723,1744295,8995174,20595073,899451702,1015959,389254663,91148,199721659,5658,18270,50750,1049312199,242984789,228581000,13974000,257225808
3018156.exe,4779315,141277274,73163148,1613257,1045871,2277686,687561,901100,99241158,1164209,99934935,1182917,6345424,15271388,446603225,781452,137197819,112755,71807477,3957,10869,17906,491407948,120998207,113510000,7031000,135294228
3034704.exe,4324698,332585443,172949005,2261643,980420,2323306,190478,301553,224671010,1518921,224636955,1539049,5187580,13957802,615893832,554544,356363796,39933,192954320,3229,13637,24635,1059918750,166501438,158105000,8005000,180793570
3166917.exe,5549540,337800950,178014737,2159828,1218406,2742136,480102,1458393,235630333,1832306,236198948,1832596,5406614,14725973,673975340,704587,374449193,130520,197128876,3755,13489,29295,1079168865,181646633,176278000,5007000,196030913
3200505.exe,3971903,133918213,67806674,1551017,633449,1513349,256012,777999,95266992,1115550,96676309,1041448,4030494,11129368,390248920,453473,136274030,62980,68579550,3570,9927,17833,487777977,105946857,100562000,4978000,120366671
