file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1943931.exe,72321013,128707715,1050481,170914,21488441,92545,214,18920540,91982,43438373,3449802,2968659,201742,12788,728,8802,1428,79585977,1930,96722,174,319,1227,18561000,1953000
2520984.exe,41767406,50411240,1593587,232838,22088598,81819,220,24639046,64050,61172193,4732379,74015,125904,8789,504,13946,2488,47098928,10721,2063314,1139,5110,5937,14185000,0
2636614.exe,10343335,13645913,453312,69192,4140081,60222,257,4139369,60152,5279548,201002,2338833,239810,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2672000,890000
2695910.exe,56365379,56533708,1317788,193211,22116553,70540,195,24871158,56282,62431195,3341863,126852,118226,7439,837,35221,1785,918594,8071,647571,763,2617,4358,12795000,0
3048609.exe,4653769,9033512,367116,66090,2484411,32387,178,2483699,32319,3646360,91566,2025805,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,2369000,0
3457019.exe,25136240,29776005,1567300,224200,17711626,75510,182,21540966,57403,57573046,2193552,1169177,112040,8607,723,23187,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,11466000,1042000
363509.exe,51865932,133138152,1607862,261386,21805941,94931,189,24065381,72583,59196427,2971516,44327617,145404,11569,543,7078,1091,73435026,4701,39812783,466,2567,1951,14242000,1898000
3666543.exe,13845773,17862508,733501,114590,8909607,50015,190,9751629,48561,4793199,1767736,10797535,106567,15911,1646,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,5404000,0
4046853.exe,52118190,89031651,1664175,278122,21739295,90722,235,24379765,71334,59626311,4599578,123348,150832,11287,974,7267,1077,72185457,4986,750277,498,2791,1971,14418000,1922000
5075663.exe,88303207,228786793,3035179,130086,52775416,308330,214,52754018,309104,81237245,7359596,698516,222395,70512,801,10679,1557,98813078,2157,100580,206,273,569,23825000,0
5104802.exe,21334169,29900793,1480545,226056,19259415,73369,188,23108857,57332,59166538,2355442,460880,116342,8411,765,24538,2758,3580755,22271,2539028,2018,12145,14426,12760000,0
5409465.exe,75710945,166505913,2407744,156556,39327338,268179,161,37511724,282048,61324923,3790063,5705716,199722,100924,792,8557,1457,70187626,2063,101224,178,335,510,21567000,0
5878214.exe,1064721320,1093643761,28582069,17982991,215644725,705936,117338,212373356,706441,263518426,20185841,144454705,5884616,5142653,2673973,8110677,7548190,251912512,302181,147326625,684098,235169,119075,109767000,179618000
5920970.exe,25356815,29482071,1638151,236662,19308709,81168,174,23064057,62877,58570810,4536301,810417,128947,8956,503,11176,4383,62425812,13262,1742087,1271,6178,5651,12897000,992000
6123694.exe,8294480,7097301,516052,73308,5008187,38984,185,4875993,38918,7793873,94524,6370196,322340,38930,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,1794000,1794000
6227368.exe,61691541,124137210,1201293,205920,23237518,132621,218,25131210,100425,57768092,3768262,6134846,178528,11302,754,7754,1212,81261970,1543,140923,385,1934,1556,17992000,0
786190.exe,43173735,85399222,1817258,240992,21009854,104800,169,24822098,81121,59512125,4151049,4427095,136523,8761,503,7718,1097,75290043,5596,878010,550,2065,2392,14355000,957000
787752.exe,4607854,4501135,368158,63182,2357130,30726,175,2357113,30818,3497367,85111,3391150,136660,10123,930,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,1077000,1077000
8000029.exe,846612193,2644278100,20808754,184505,617991133,201893,248,618079088,203204,773600359,13320371,368037480,1869894,335403,12303,1178216,14767,786371167,19928,369044449,1915,2976,4990,227052000,2000000
8557275.exe,47202880,69347803,1862521,276871,25559255,84849,214,32434441,64914,59155772,4338512,1154825,130274,48907,684,9573,2149,62743347,8123,1169541,818,4541,4182,13305000,1023000
