file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1044060.exe,346605241,536648141,14248711,795285,104615040,1475364,3367,101042248,1385374,141232947,18486459,84772261,2327712,2343246,147222,1220591,290116,148522752,41331,82313055,23707,25674,7405,110176000,13020000
1196025.exe,193924076,359221801,7468304,879171,70825095,570262,1970,67145683,618487,94025740,2494283,47668037,793856,1203383,108502,329489,117399,111683817,20394,54171959,11025,7033,2308,48407000,4033000
1514231.exe,217426010,372430048,8243951,1352603,72852932,512623,3267,72755113,490690,101735176,2655344,53644198,957514,1291158,300537,250461,125660,103362385,65689,52537808,25677,12349,5026,55884000,4064000
1557029.exe,402865065,883080406,10245275,1207089,183876591,1164368,1884,189732352,994871,299267036,2121809,167508150,1335965,1018647,89858,355466,119861,316184854,28596,164740715,14121,18365,9432,104197000,5009000
1878308.exe,192447788,348372450,7128682,931356,71168348,586825,1868,68745339,612678,95827519,2528874,48524331,790435,1243192,119555,321196,105584,108385358,19911,52387148,10894,6802,2409,47475000,4945000
2455153.exe,192798710,353239716,7240530,968143,71778276,504275,1868,69256653,623957,93842243,2546956,49180737,832119,1208345,148375,317470,112135,110846693,19184,53873503,10409,8598,2162,51555000,2021000
2507278.exe,205260621,371429677,7527482,1098068,71437948,494203,2837,72564202,464898,99174423,2508106,51679233,944175,1277067,164872,315371,114424,115005616,18119,55749925,10181,10053,3423,52860000,2992000
3705374.exe,220097269,358603281,8428467,1399608,74411957,517883,2489,75745268,504303,106378950,2665651,55245831,991875,1228609,216776,262349,114700,102202234,67614,50355387,25648,6526,5517,55109000,5009000
4162488.exe,209026488,364941836,8110423,1235908,75970558,514955,2679,76259333,636166,99856847,2742055,50394254,915129,1401323,264251,323111,183175,115309149,63370,55874483,34568,9369,4697,48324000,9060000
4289964.exe,277295671,380918525,10411106,3289793,78118586,990772,3720,79062043,840436,108874516,4702966,59131995,1323349,2177982,382678,603581,272002,120915203,154086,58146286,50700,14310,5755,70444000,5031000
4387633.exe,194278731,352485223,7313631,1028580,72531368,524435,2354,69500451,627742,94075439,2707053,48964224,885735,1214602,166497,317233,117348,111086561,20459,53636649,10856,7225,7713,47628000,6080000
5331185.exe,214209550,357154620,8471319,1379629,76433346,519346,2686,77412298,511040,108060638,2627409,55080901,970650,1169874,223270,271109,126619,102863547,70816,50118883,26489,8382,4570,57727000,2985000
5425747.exe,199899612,361248960,7423946,930061,73878972,634334,1964,70296905,860545,94798307,2516530,48890599,791738,1192470,133992,333111,114631,112938601,22817,54865934,11551,9037,1977,50718000,3901000
5895782.exe,434702001,935843617,8948865,1796732,187359307,1334848,2677,184660582,1281231,284624241,3378393,158769456,1637367,1430148,236602,403559,191610,325112643,68025,172193171,36395,20751,7552,109995000,7999000
5940700.exe,200093828,353061266,7307635,1017714,73432323,564673,1965,70052777,743974,93662011,2433586,48144300,844357,1207680,144543,334502,117582,113466106,24176,54476425,11756,9824,2542,49884000,4890000
685296.exe,190774976,343144656,7131612,1026786,70672823,572585,1867,68525695,616440,95624490,2582580,50166481,798585,1268303,128412,319132,110616,108707261,25959,52973412,13032,7451,2575,48545000,3962000
7247866.exe,197158129,353230703,7358390,1009451,71727797,515900,1883,68624362,648007,95315014,2554732,48464312,871088,1239414,144366,317735,115923,109180236,17848,53319830,10257,8273,1859,48543000,4045000
7249876.exe,243215244,408229829,10384416,2205111,86323335,491723,7240,82037253,498729,105748095,2694506,55349729,1103223,908857,118166,554909,183033,117975240,31903,53708629,12933,10709,2952,51630000,14173000
7515958.exe,214657804,363897340,8242459,1374886,75791909,514785,2683,76156427,507972,105390359,2617402,52503224,942820,1284356,282991,262745,126933,104068317,64237,52225914,28513,12160,5043,56755000,2026000
965589.exe,253900772,415977151,8449957,2821221,83681040,350157,3970,82857285,399494,110259663,2975261,59763064,1117684,1139193,364849,959115,495063,122264250,206769,60657803,123188,23190,4906,59624000,9095000
