file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1289148.exe,545265467,846084334,2706320,195669,165117637,565954,130,161659636,555576,255088848,420155,135316053,1455391,127833,20750,90805,55924,285016289,123176,149716865,1472,224134,111508,112572000,35863000
1751629.exe,97424665,240603641,923533,149824,47070444,74079,137,45951284,74383,67030841,250504,31875376,339462,54661,18211,12866,1842,74740289,3770,32992520,213,3054,1195,24759000,1031000
2160567.exe,525312404,812277427,2414121,182230,164895418,537704,130,164969746,535330,264006257,302843,142656169,1166748,115011,22764,54354,9181,267461117,114411,143323375,1123,308425,410992,106946000,34982000
2219242.exe,520984299,812621854,2486914,193835,164749591,546855,133,164786179,547983,263440124,345480,142426032,1277225,120320,22810,57224,9121,268270140,114844,143511781,1098,311391,105382,106621000,34876000
2346376.exe,576613263,854761174,7053220,983928,183609754,1010760,869,181896618,879281,281649832,905535,150761142,2524276,301488,86382,190992,31252,275256460,122093,146680703,2286,349203,130530,106929000,35976000
2806108.exe,350524788,347321349,1923615,185261,67717367,313960,135,67801455,313657,101734657,339502,47981050,854233,99473,24960,39513,9035,103212728,111527,47996597,739,308055,104504,67004000,29002000
286654.exe,522565941,813258956,2598823,220693,165827284,643960,130,166075937,640067,267333578,302838,143039256,1231360,117162,21520,57350,9328,270393554,114529,143368001,1174,336528,104841,108930000,32978000
2920460.exe,520748688,812013530,2523387,189072,164995677,557267,129,165085022,555964,263790487,336364,142282784,1243350,117041,22156,56430,9154,267941402,114731,143445907,1064,291438,105356,109666000,31902000
302205.exe,520058536,839705468,2604555,192548,165016680,611667,324,161155550,606931,253432404,386542,136571460,1350136,122203,21139,72877,23157,284356544,108270,150337145,2171,293129,98847,108164000,33050000
3135280.exe,97330415,236166379,1049168,176307,46451232,81121,135,46481759,81529,67517930,219956,32030877,330185,51603,17926,12247,1689,75053171,3185,32997693,209,3389,1445,24834000,993000
3439806.exe,515223004,810096910,2444109,170586,165158041,537719,131,165475486,548408,266583616,389886,143344390,1325117,130332,27937,55920,9119,270270754,114195,143184665,1115,306672,104974,116486000,24100000
346060.exe,95014534,237257841,967711,147328,46146138,75225,134,46170394,74962,67036402,243712,31985583,309205,50244,18770,12478,4330,74877538,4412,33011639,243,3501,1162,24705000,988000
3974796.exe,513964745,812738985,2389784,177532,165703133,555159,131,165630096,558094,264901092,342880,142395873,1218679,119511,21518,55803,9144,270440275,113998,143272381,1058,93498,105148,103105000,36036000
4656783.exe,518003328,812496221,2461948,177744,165459857,543706,130,165691556,544214,267162154,313273,142817217,1236006,115911,20946,55604,9178,269815064,113827,142891337,1095,305283,189141,112967000,27991000
4925138.exe,94348093,235222050,958512,141581,47508457,72096,135,46553239,72145,67281295,230796,31889694,319356,63063,21054,13404,2029,74522981,3663,32850590,223,3354,1356,23540000,2942000
5013886.exe,276429431,721301687,1758279,218024,146597704,396599,326,144761672,378670,228250812,330402,127866064,703924,84258,19558,31514,5058,259766030,7326,135566918,601,4910,2559,71838000,2993000
5293957.exe,515988212,802183861,2403510,182076,164032549,537735,129,164061962,540662,260752426,354027,143149282,1265021,120533,26619,55610,10198,265371300,114684,143454116,1119,324505,105384,104701000,35897000
640956.exe,519741328,810562958,2516855,180508,165497579,552673,132,165569713,549899,264602863,312323,142890744,1296093,120147,23269,58484,9182,267422840,114450,143221818,1107,305580,105073,114049000,28012000
668883.exe,521933329,812486269,2441853,181568,165055531,541918,131,165147754,540685,263756266,363717,143375156,1193765,115924,22393,55365,9208,268059254,114191,143520432,1143,306088,104973,121233000,21040000
81481.exe,517753958,813623101,2428296,184003,165477432,540042,130,165465821,539774,264144289,367182,142559189,1238745,114868,21819,57267,9408,267756666,114214,143451017,1084,343547,105189,103082000,37029000
