file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1735981.exe,250141631,464091712,5958502,1159290,93613284,495050,2746,93482899,463247,142309778,1350495,84471181,1097061,431375,55500,156747,258867,176563643,19761,89850679,24647,38164,20987,56622000,9100000
2408959.exe,225772484,438106689,5948298,1064159,97914422,478631,2573,104290893,393421,161629071,1007435,94681354,800775,434127,63590,225420,316192,133522169,19462,72225468,21481,33371,7670,58061000,7007000
3675256.exe,481043820,626111851,26586656,3135401,133440972,3049767,7909,128404193,3064634,165345289,7507593,85298931,14071319,2414244,301359,731980,432165,148008398,153086,72618632,51243,132174,58128,24869000,9834000
4166218.exe,120082644,235848700,3641399,679276,42518900,188168,2632,38238923,201776,48399924,1533284,25952602,865190,730737,104539,119857,79291,72395745,9093,36047429,5282,3697,2627,26924000,5983000
4381451.exe,246231183,309628522,7935315,2386392,58680652,295577,4772,51392190,319510,68934176,2787907,40282550,1729307,1293900,320559,387589,259115,92311146,218689,47416653,15150,15470,31759,56025000,11004000
4540243.exe,572687134,841237931,23554821,2920330,174505763,3476406,8651,180315483,3522057,275952950,7692714,152210030,11135254,2491334,346428,1042664,700498,237677743,92160,125651631,58268,164782,52142,59526000,4952000
4860832.exe,215719089,502630667,3608694,510984,104784946,404597,2354,105892440,395909,166826670,1081872,91329093,974540,552440,80735,188974,52237,158702988,20427,85419336,5119,11278,19752,55716000,3979000
5461201.exe,113375658,217534623,3558961,648268,39282800,154867,2201,38563848,199129,50409646,1617281,27800403,525676,871123,135800,117393,86735,69033160,12927,34820747,5721,6251,2860,25413000,6099000
5528880.exe,458782925,631493560,23907380,3034452,124608511,3024702,7781,119035913,2957530,153925429,8882002,74931425,9396602,2645041,326604,1056524,415747,170476199,53251,85395091,36705,161371,83176,27610000,5916000
5557634.exe,131736797,246310834,3506568,1013012,42387405,145559,2481,38106245,167489,49365866,1389864,25761530,564370,693739,217557,301577,171159,67446110,26496,36697562,37181,10376,4798,29699000,5939000
6164655.exe,115062975,228445278,3476504,634250,40680130,184606,2348,36565149,199401,47746655,1604513,26172053,859250,740952,91887,110747,75252,72887865,9243,36238715,4855,5573,1843,28143000,4020000
6968005.exe,120720971,231252893,3695171,656144,40944002,190816,2868,37228176,202755,47710290,1573183,26810666,831180,712449,87108,108034,69320,73156487,8757,36437853,4541,6149,2527,29043000,4005000
7117658.exe,451960551,631263059,23706265,2726250,123105556,2965428,7995,119377041,2906610,153797162,8696626,73644539,9430713,2695095,350026,1083337,438102,172287659,55670,84624797,41247,145682,108143,26656000,7802000
7240130.exe,245646478,471291775,6360893,1578675,101923649,526987,3746,108983997,409288,170475773,1164635,100572679,903792,469697,98544,438784,386380,140688844,19572,77690593,23939,27435,46025,57024000,9003000
7244472.exe,454893185,621594680,23791142,3228347,122578244,2983294,7609,118678181,2914055,150677444,9133560,74493143,9573689,2440767,300631,1052980,344331,163658901,51532,83215235,35949,161814,45416,23311000,9940000
7380878.exe,246763777,464763386,6206294,1426373,104717643,600154,3692,112046588,523975,176755006,1100960,102263894,1041267,493829,88924,460841,412710,140720834,18867,77971227,33221,30588,25828,59937000,5993000
7534269.exe,747286038,868382401,30961577,5087821,187478065,5189318,9552,195183768,5341386,280833336,10350663,153693778,12218167,3618255,406581,1013575,654844,265958422,329817,133976106,62000,162988,37078,100537000,13069000
7568057.exe,120946386,261085131,3605221,609404,53927966,161526,2466,51922462,174599,50877194,1267868,31227215,920784,845392,97546,101135,79857,63072139,9555,39540147,5924,7643,2410,29545000,5093000
7632862.exe,225460014,496532336,5361468,842770,95338354,426343,3454,92061863,412374,144890167,1316018,84002494,910967,516482,104620,96708,60048,167373937,23742,86151442,5786,14425,4842,54773000,6971000
7824960.exe,560432581,840596485,24389244,2514280,179725518,3647594,7822,187351477,3537123,279997805,7546883,152234961,10959947,2624660,359725,1117058,655250,237674751,86233,124999713,69324,164662,61450,55455000,6923000
