file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
2366368.exe,71902655,172035405,1276335,85431,32276516,282000,323,28213600,279313,33548928,406739,18941329,688196,45584,3235,46182,3428,58325768,4205,31744511,374,2923,1434,38370000,5903000
2591738.exe,22390790,21591922,1269470,188700,9919218,142703,360,11541690,112781,20202180,184771,10341440,176908,36252,3571,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,9230000,1025000
2736242.exe,19530877,27324067,1144937,166237,10119104,135238,359,12004865,104070,20646923,182023,10289615,179142,36237,5217,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,9765000,0
2780834.exe,61710786,112330222,1704130,285417,19326956,145381,228,24524911,128812,43649182,158116,28909889,161034,15891,3612,8276,1106,49215946,4942,23390615,462,3829,2033,15151000,1010000
2913642.exe,20756668,29059459,1207121,221138,10109838,139253,554,11978822,106762,20901591,202455,10844476,178713,36857,4188,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,7463000,2798000
3236787.exe,49760666,75584550,1637029,266161,23347140,139613,226,27036844,113951,46686805,148374,30121565,146182,16237,3063,8172,1175,35496539,4736,18428039,472,2896,2110,14370000,1916000
3477485.exe,64407179,134792523,1366530,199023,25415981,235518,351,26037910,233530,43173089,291329,26042049,272255,43279,3624,7910,1257,61553491,1734,28373510,351,3774,1443,17616000,978000
3521600.exe,22310337,30741901,1102016,172100,10593464,133924,360,12343259,101095,21212666,161485,10109129,164306,34408,3551,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,8785000,976000
3892624.exe,66305091,138584214,1453572,258609,24781494,260668,549,25579698,264720,42331212,332523,26306942,290453,44630,4187,9449,1917,62556163,1920,28898133,410,4416,1851,15926000,2986000
4121629.exe,65870127,133784644,1504682,237076,24944005,238490,451,26168455,238960,43238748,302139,26311761,270541,42557,3289,8991,1224,62066183,1725,28402325,385,3955,1844,15673000,2938000
526412.exe,63355878,132489530,1429705,218697,24358806,234263,353,26010008,230113,43219705,275672,26072119,250447,38534,4313,7899,1209,61926759,1723,26538278,413,2578,1655,17354000,964000
5415124.exe,51285479,72330620,1627846,243096,24995528,139247,228,27715492,113369,47403881,127748,29714458,150512,17491,4626,8026,1105,30795249,5385,16781334,496,3021,2296,14226000,1896000
5734036.exe,23637735,30768996,1369787,228096,14535979,63682,553,17210624,67222,23818024,232044,13263606,161006,44193,3691,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,10847000,0
5810737.exe,64304407,138181069,1471508,229873,25301152,243508,351,26398506,239434,43107828,318705,25888071,270659,39301,3047,7401,1259,61205101,1749,28069864,353,3452,1484,17476000,970000
5811632.exe,62886457,124593504,1684454,262055,25086340,160766,326,29737484,133206,51043050,173316,31770741,170121,15829,3102,9775,6151,52760364,2117,23690462,3200,3939,2151,17808000,0
5817743.exe,60592375,104198745,1776724,302207,21662990,146708,229,26109799,126813,45555214,158277,29368288,155239,15656,3504,7781,1145,46121201,5400,21321919,485,4049,2357,14142000,1885000
6198424.exe,64625778,137986575,1426058,210287,25150615,239528,351,26277853,237824,43059534,300930,25967427,255929,40378,4560,9894,1304,61212783,1931,28244971,375,3690,1523,16552000,1947000
6841510.exe,19447204,26930793,1175645,190020,10254088,137094,359,11936169,103238,20729429,177207,10347873,167669,34100,3816,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,9799000,0
7449568.exe,64248056,140474861,1341167,191600,24344071,233238,352,24345494,231135,40946362,323148,25610980,277194,44447,3421,8983,1215,62927673,1759,29488038,355,4241,1512,18595000,0
8327121.exe,63722253,143093883,1232558,171873,28217277,194486,351,27508840,242033,42795449,365633,26182048,356659,49104,4482,8382,1420,60086965,1966,28013018,169,3405,1121,19878000,993000
