file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1097798.exe ,  1.08,  0.84,  0.00,  0.02,  0.00,   61029256,   53643000,    7084000
2710332.exe ,  2.55,  2.06,  0.00,  0.04,  0.00,  124619734,  122545000,    2008000
282754.exe  ,  1.13,  0.89,  0.00,  0.02,  0.00,   60112224,   52089000,    8013000
2877258.exe ,  3.06,  2.47,  0.00,  0.05,  0.00,  145863109,  138822000,    7041000
3551732.exe ,  2.17,  1.72,  0.00,  0.04,  0.00,  109447674,  102406000,    7027000
3639330.exe ,  1.57,  1.23,  0.00,  0.03,  0.00,   81784332,   74833000,    6984000
3726166.exe ,  2.46,  2.07,  0.00,  0.03,  0.00,   91839460,   82841000,    8982000
4232119.exe ,  1.79,  1.39,  0.00,  0.03,  0.00,   97049792,   81052000,   16010000
4736614.exe ,  3.37,  2.73,  0.00,  0.05,  0.00,  156957320,  145965000,   10997000
5365488.exe ,  3.02,  2.38,  0.00,  0.05,  0.00,  153536158,  140432000,   13040000
5605071.exe ,  2.51,  2.02,  0.00,  0.04,  0.00,  124643144,  117692000,    6981000
5747101.exe ,  2.54,  2.08,  0.00,  0.04,  0.00,  121806521,  115665000,    5982000
5996947.exe ,  1.83,  1.44,  0.00,  0.03,  0.00,   95196460,   83179000,   12025000
6811790.exe ,  1.82,  1.43,  0.00,  0.03,  0.00,   94590714,   84522000,   10062000
6965093.exe ,  3.25,  2.61,  0.00,  0.05,  0.00,  157671739,  147496000,    9965000
7259642.exe ,  3.27,  2.62,  0.00,  0.05,  0.00,  160000898,  150002000,   10000000
7663838.exe ,  3.83,  3.08,  0.00,  0.06,  0.00,  183129833,  171229000,   11946000
7731830.exe ,  1.10,  0.86,  0.00,  0.02,  0.00,   59460355,   53517000,    5946000
8513722.exe ,  2.66,  2.14,  0.00,  0.04,  0.00,  127739882,  120744000,    6985000
943025.exe  ,  1.94,  1.52,  0.00,  0.03,  0.00,  101503765,   89562000,   11941000
