file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1086590.exe ,  2.89,  2.31,  0.00,  0.05,  0.00,  148252389,  146028000,    1986000
1573990.exe ,  7.58,  6.09,  0.00,  0.12,  0.00,  346984308,  202773000,  143839000
2703189.exe ,  7.95,  6.43,  0.00,  0.12,  0.00,  358523444,  212624000,  145742000
3384818.exe , 10.02,  8.11,  0.00,  0.16,  0.00,  478500337,  270691000,  207763000
4186402.exe ,  5.88,  4.76,  0.00,  0.09,  0.00,  275139379,  147063000,  128054000
4374179.exe ,  8.81,  7.18,  0.00,  0.13,  0.00,  378037572,  242193000,  135548000
4502274.exe ,  4.28,  3.50,  0.00,  0.07,  0.00,  198312859,  196342000,    2003000
4955200.exe ,  7.84,  6.32,  0.00,  0.12,  0.00,  353547724,  209666000,  143771000
5156250.exe ,  7.66,  6.17,  0.00,  0.12,  0.00,  348105020,  198927000,  148945000
5481495.exe ,  3.04,  2.50,  0.00,  0.05,  0.00,  141940032,  139950000,    1999000
5599936.exe ,  8.12,  6.59,  0.00,  0.12,  0.00,  357657314,  205183000,  152136000
5696434.exe ,  6.78,  5.48,  0.00,  0.11,  0.00,  321756532,  184416000,  137310000
5818310.exe ,  4.20,  3.43,  0.00,  0.07,  0.00,  196774543,  194793000,    1997000
5824854.exe ,  3.01,  2.38,  0.00,  0.05,  0.00,  155169686,    4223000,    4223000
5867753.exe ,  3.33,  2.70,  0.00,  0.05,  0.00,  158074081,  156084000,    2001000
5926702.exe ,  4.32,  3.49,  0.00,  0.07,  0.00,  201394987,   79750000,  121619000
5980254.exe ,  7.93,  6.38,  0.00,  0.12,  0.00,  360238231,  210024000,  150017000
7309424.exe ,  3.39,  2.75,  0.00,  0.05,  0.00,  158823097,  156842000,    1997000
8032489.exe ,  2.86,  2.30,  0.00,  0.05,  0.00,  140178130,  137664000,    1995000
8576029.exe ,  6.26,  5.08,  0.00,  0.10,  0.00,  293453508,  178668000,  114786000
