file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1440839.exe ,  0.82,  0.63,  0.00,  0.02,  0.00,   46791180,   40451000,    6067000
1928955.exe ,  0.93,  0.73,  0.00,  0.02,  0.00,   48886399,   43797000,    5092000
209081.exe  ,  1.26,  1.00,  0.00,  0.02,  0.00,   67243366,   62239000,    5019000
2791527.exe ,  2.67,  2.16,  0.00,  0.04,  0.00,  128521934,  125519000,    3012000
3056990.exe ,  2.62,  2.12,  0.00,  0.04,  0.00,  127102619,  125103000,    2001000
3373624.exe ,  0.92,  0.72,  0.00,  0.02,  0.00,   48559540,   46525000,    2022000
3419202.exe ,  2.66,  2.15,  0.00,  0.04,  0.00,  128916412,  127918000,     999000
3713341.exe ,  6.21,  4.97,  0.00,  0.10,  0.00,  303775043,  286797000,   16987000
3985474.exe ,  1.70,  1.36,  0.00,  0.03,  0.00,   85876842,   81792000,    3989000
4111853.exe ,  2.57,  2.08,  0.00,  0.04,  0.00,  125360799,  122357000,    3008000
4456241.exe ,  0.81,  0.64,  0.00,  0.01,  0.00,   41561582,   37449000,    4048000
4839731.exe ,  0.75,  0.58,  0.00,  0.01,  0.00,   43399175,   41457000,    1974000
4976437.exe ,  0.72,  0.55,  0.00,  0.02,  0.00,   43540918,   39385000,    3938000
5221218.exe ,  2.78,  2.22,  0.00,  0.05,  0.00,  139505482,  130476000,    9033000
6023868.exe ,  2.55,  2.03,  0.00,  0.04,  0.00,  129942284,  124949000,    4997000
6323073.exe ,  2.85,  2.26,  0.00,  0.05,  0.00,  146094552,  141083000,    5002000
733419.exe  ,  3.09,  2.51,  0.00,  0.05,  0.00,  145611437,  134569000,   10964000
8065224.exe ,  2.88,  2.33,  0.00,  0.05,  0.00,  137370972,  130330000,    7017000
8387568.exe ,  1.02,  0.81,  0.00,  0.02,  0.00,   52825046,   46730000,    6095000
841011.exe  ,  1.04,  0.81,  0.00,  0.02,  0.00,   56295098,   50269000,    6032000
