file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1402105.exe ,  2.82,  2.20,  0.00,  0.05,  0.00,  155628789,    1111000,    8471000
171227.exe  ,  3.08,  2.41,  0.00,  0.05,  0.00,  133467854,  125435000,    8027000
2146464.exe ,  4.56,  3.56,  0.00,  0.07,  0.00,  218364352,  212352000,    5981000
283471.exe  ,  8.45,  6.81,  0.00,  0.14,  0.00,  416773916,  414767000,    1998000
3208130.exe , 15.20, 12.45,  0.00,  0.22,  0.00,  657522025,  528442000,  128864000
3208532.exe ,  9.34,  7.41,  0.00,  0.15,  0.00,  435447103,  290621000,  144811000
385049.exe  ,  2.21,  1.77,  0.00,  0.04,  0.00,  111620207,  106637000,    4983000
511442.exe  ,  5.19,  4.09,  0.00,  0.08,  0.00,  240154866,  236014000,    4000000
5441244.exe ,  8.72,  6.91,  0.00,  0.14,  0.00,  423339838,  419230000,    4002000
5448241.exe ,  3.59,  2.86,  0.00,  0.06,  0.00,  182683378,  178541000,    3989000
5524738.exe ,  4.56,  3.55,  0.00,  0.07,  0.00,  219225001,  216224000,    3003000
5602065.exe ,  4.57,  3.56,  0.00,  0.07,  0.00,  220259507,  214158000,    6004000
5690648.exe ,  2.93,  2.35,  0.00,  0.05,  0.00,  145541184,  141576000,    3988000
5748937.exe ,  4.34,  3.48,  0.00,  0.07,  0.00,  216807856,  214803000,    1998000
5770138.exe ,  3.68,  2.95,  0.00,  0.06,  0.00,  182314383,  179260000,    3004000
5979726.exe ,  4.49,  3.50,  0.00,  0.07,  0.00,  215908421,  210733000,    5017000
6551688.exe ,  3.32,  2.65,  0.00,  0.06,  0.00,  165520585,  161384000,    4009000
6835408.exe ,  4.82,  3.75,  0.00,  0.08,  0.00,  235832618,  227776000,    7957000
691289.exe  , 10.09,  8.03,  0.00,  0.16,  0.00,  465970431,  316927000,  148966000
8238023.exe ,  4.56,  3.57,  0.00,  0.07,  0.00,  216662713,  210521000,    5986000
