file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1151909.exe ,  4.75,  3.69,  0.00,  0.09,  0.00,  262833812,   92849000,   14129000
1259704.exe ,  6.13,  4.91,  0.00,  0.10,  0.00,  303383218,  172008000,   12925000
1420625.exe ,  4.67,  3.71,  0.00,  0.08,  0.00,  235854852,  100901000,   16555000
2183639.exe ,  2.66,  2.08,  0.00,  0.05,  0.00,  141431011,  130400000,   11033000
2359897.exe ,  2.52,  2.01,  0.00,  0.04,  0.00,  125638829,  117468000,    8032000
3539137.exe ,  5.01,  3.98,  0.00,  0.09,  0.00,  251136414,  120259000,   12920000
3837251.exe ,  2.67,  2.13,  0.00,  0.04,  0.00,  128557455,  121480000,    7027000
4189894.exe ,  3.04,  2.40,  0.00,  0.05,  0.00,  154984683,  146993000,    7999000
4889319.exe ,  6.08,  4.85,  0.00,  0.10,  0.00,  304795239,  174686000,   10131000
4993403.exe ,  6.72,  5.32,  0.00,  0.12,  0.00,  340853671,  206589000,   16504000
5007066.exe ,  4.43,  3.52,  0.00,  0.08,  0.00,  221726811,   89229000,   14036000
5488402.exe ,  4.29,  3.43,  0.00,  0.07,  0.00,  213639656,  201558000,   12033000
5630383.exe ,  4.30,  3.42,  0.00,  0.07,  0.00,  216120910,   89355000,    8031000
5951191.exe ,  4.46,  3.54,  0.00,  0.08,  0.00,  224187344,   96301000,    9028000
6029527.exe ,  5.24,  4.15,  0.00,  0.09,  0.00,  267162064,  133173000,   15315000
664533.exe  ,  4.43,  3.52,  0.00,  0.08,  0.00,  221298321,   88280000,   14044000
7134438.exe ,  6.18,  4.95,  0.00,  0.10,  0.00,  304380584,  175347000,   10019000
7157072.exe ,  5.02,  3.96,  0.00,  0.09,  0.00,  258272105,  128528000,   11045000
7554059.exe ,  5.59,  4.45,  0.00,  0.10,  0.00,  279613269,  143070000,   16890000
8377242.exe ,  4.41,  3.49,  0.00,  0.08,  0.00,  226547971,   94123000,   14018000
