@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.01,2.42,0.00,0.05,0.00,150832011,124496000,26104000,0
0.63,0.48,0.00,0.01,0.00,36541783,35564000,987000,0
3.00,2.42,0.00,0.05,0.00,146846431,112636000,34193000,0
3.10,2.50,0.00,0.05,0.00,150247172,133223000,17028000,0
3.02,2.44,0.00,0.05,0.00,148821328,128982000,19843000,0
1.78,1.42,0.00,0.03,0.00,91703462,60814000,30905000,0
2.93,2.36,0.00,0.05,0.00,143419099,115529000,27886000,0
3.06,2.47,0.00,0.05,0.00,150154438,111077000,39027000,0
2.86,2.27,0.00,0.05,0.00,147550855,113415000,34125000,0
0.67,0.51,0.00,0.01,0.00,38196557,37208000,1005000,0
3.07,2.48,0.00,0.05,0.00,148028044,124986000,22997000,0
0.64,0.50,0.00,0.01,0.00,35145781,34001000,1000000,0
3.08,2.48,0.00,0.05,0.00,150264019,120231000,30057000,0
3.05,2.47,0.00,0.05,0.00,147160193,116331000,30822000,0
0.60,0.46,0.00,0.01,0.00,35503739,34511000,986000,0
1.92,1.54,0.00,0.03,0.00,96157247,95161000,1001000,0
3.08,2.48,0.00,0.05,0.00,149467658,114606000,34880000,0
3.16,2.56,0.00,0.05,0.00,150968664,121713000,29171000,0
3.05,2.45,0.00,0.05,0.00,149304340,129434000,19913000,0
3.09,2.52,0.00,0.05,0.00,143383353,122333000,21057000,0
1.88,1.61,0.00,0.02,0.00,67888158,66640000,1009000,1
5.25,4.14,0.00,0.10,0.00,283376907,281414000,1995000,1
9.65,7.65,0.00,0.17,0.00,506666332,506604000,0,1
0.82,0.64,0.00,0.02,0.00,45777810,44779000,995000,1
1.20,0.94,0.00,0.02,0.00,65351300,63389000,1980000,1
10.08,8.09,0.00,0.17,0.00,499356094,499323000,0,1
1.22,0.97,0.00,0.02,0.00,62198797,62172000,0,1
1.18,0.92,0.00,0.02,0.00,66513110,63581000,2980000,1
0.85,0.66,0.00,0.02,0.00,46834159,44906000,1995000,1
1.18,0.91,0.00,0.02,0.00,66883142,65897000,998000,1
1.23,0.96,0.00,0.02,0.00,67620678,66629000,994000,1
2.62,2.13,0.00,0.04,0.00,124353161,122369000,1989000,1
0.48,0.36,0.00,0.01,0.00,29143418,27133000,2009000,1
0.75,0.59,0.00,0.01,0.00,40601421,40589000,0,1
1.28,0.99,0.00,0.02,0.00,71978510,68991000,2956000,1
9.72,7.71,0.00,0.17,0.00,509182160,506099000,2994000,1
1.20,0.95,0.00,0.02,0.00,63162790,61067000,2002000,1
1.35,1.08,0.00,0.02,0.00,69672138,67734000,1963000,1
1.24,0.99,0.00,0.02,0.00,62595244,62603000,0,1
0.63,0.49,0.00,0.01,0.00,35721366,32873000,2900000,1
0.72,0.54,0.00,0.02,0.00,45160814,40949000,3899000,2
0.78,0.61,0.00,0.01,0.00,42558461,37583000,4945000,2
0.80,0.63,0.00,0.01,0.00,43083293,40164000,2938000,2
1.84,1.51,0.00,0.03,0.00,81980052,80928000,999000,2
0.74,0.56,0.00,0.02,0.00,43604346,41622000,1982000,2
0.77,0.60,0.00,0.01,0.00,42896558,39906000,2992000,2
1.88,1.52,0.00,0.03,0.00,91631780,86631000,4978000,2
1.77,1.42,0.00,0.03,0.00,87482878,84499000,2982000,2
0.74,0.57,0.00,0.01,0.00,41912083,40973000,975000,2
0.87,0.68,0.00,0.02,0.00,48918502,47939000,998000,2
1.77,1.41,0.00,0.03,0.00,88583794,84611000,3981000,2
1.84,1.48,0.00,0.03,0.00,91227915,87256000,4011000,2
0.80,0.66,0.00,0.01,0.00,40412800,38268000,2014000,2
1.78,1.43,0.00,0.03,0.00,87940525,83961000,3998000,2
1.77,1.42,0.00,0.03,0.00,89578636,86591000,2985000,2
1.76,1.41,0.00,0.03,0.00,88280218,83307000,4958000,2
1.73,1.39,0.00,0.03,0.00,85358128,84310000,1003000,2
0.87,0.67,0.00,0.02,0.00,49396176,44355000,5040000,2
1.98,1.56,0.00,0.04,0.00,103630893,99408000,4016000,2
1.74,1.39,0.00,0.03,0.00,87666458,84732000,2990000,2
5.30,4.25,0.00,0.09,0.00,265281334,207754000,57207000,3
6.31,5.09,0.00,0.10,0.00,307176022,256139000,51027000,3
2.62,2.06,0.00,0.05,0.00,137830603,127772000,10060000,3
6.58,5.31,0.00,0.11,0.00,320879131,267722000,53143000,3
6.22,4.96,0.00,0.11,0.00,312713307,253576000,59134000,3
3.99,3.22,0.00,0.07,0.00,192688228,187712000,5019000,3
2.35,1.87,0.00,0.04,0.00,121113033,116090000,5003000,3
6.51,5.25,0.00,0.11,0.00,315506213,266575000,48922000,3
7.94,6.61,0.00,0.11,0.00,320683191,280696000,39956000,3
2.12,1.66,0.00,0.04,0.00,114588440,108628000,5979000,3
2.40,1.90,0.00,0.04,0.00,122546795,114555000,7969000,3
2.15,1.69,0.00,0.04,0.00,113857143,104855000,8987000,3
4.67,3.73,0.00,0.08,0.00,234361161,177269000,57086000,3
2.56,2.02,0.00,0.04,0.00,131684584,120693000,10972000,3
2.38,1.89,0.00,0.04,0.00,122153270,119191000,3004000,3
6.62,5.35,0.00,0.11,0.00,317316403,263416000,53880000,3
2.41,1.91,0.00,0.04,0.00,123225195,119197000,4006000,3
6.45,5.20,0.00,0.11,0.00,312423620,253246000,59057000,3
2.12,1.69,0.00,0.04,0.00,107409657,104414000,2983000,3
4.70,3.77,0.00,0.08,0.00,230364534,176184000,54056000,3
4.72,3.68,0.00,0.09,0.00,260067212,92377000,14057000,4
6.02,4.79,0.00,0.10,0.00,304976066,173684000,12958000,4
4.62,3.66,0.00,0.08,0.00,237670417,99967000,19612000,4
2.66,2.07,0.00,0.05,0.00,143802618,131786000,11980000,4
2.48,1.95,0.00,0.04,0.00,129476899,123438000,6021000,4
4.94,3.89,0.00,0.09,0.00,255845151,127513000,10040000,4
2.58,2.03,0.00,0.05,0.00,133933495,127884000,5994000,4
3.05,2.41,0.00,0.05,0.00,154058715,147036000,7001000,4
6.14,4.92,0.00,0.10,0.00,300481387,176416000,5370000,4
6.69,5.29,0.00,0.12,0.00,340795343,206617000,15044000,4
4.34,3.43,0.00,0.08,0.00,221993290,90414000,13909000,4
4.36,3.48,0.00,0.07,0.00,217152760,211120000,6003000,4
4.29,3.40,0.00,0.07,0.00,217534296,84971000,12995000,4
4.43,3.52,0.00,0.08,0.00,225098077,98895000,7063000,4
5.33,4.22,0.00,0.09,0.00,270113422,135052000,13005000,4
4.36,3.45,0.00,0.08,0.00,223429249,88929000,17985000,4
6.26,5.03,0.00,0.10,0.00,302964166,174736000,10042000,4
5.08,4.01,0.00,0.09,0.00,259447738,128759000,12071000,4
5.56,4.40,0.00,0.10,0.00,281046795,146764000,15078000,4
4.44,3.51,0.00,0.08,0.00,225671343,93431000,13915000,4
4.77,3.68,0.00,0.09,0.00,268962267,97722000,14957000,5
4.39,3.48,0.00,0.08,0.00,224558436,91713000,15685000,5
4.34,3.44,0.00,0.08,0.00,221780743,88442000,15075000,5
3.31,2.60,0.00,0.06,0.00,175715914,167770000,7989000,5
6.27,5.01,0.00,0.11,0.00,311366871,182824000,10953000,5
7.67,6.11,0.00,0.13,0.00,382752888,246021000,18075000,5
4.48,3.55,0.00,0.08,0.00,227728497,94881000,15140000,5
6.73,5.37,0.00,0.11,0.00,335195670,205844000,10991000,5
4.27,3.37,0.00,0.07,0.00,219054708,90096000,11135000,5
3.74,2.94,0.00,0.07,0.00,191824111,181837000,9991000,5
3.72,2.92,0.00,0.07,0.00,193233179,182225000,11013000,5
6.82,5.39,0.00,0.12,0.00,344425485,332340000,11976000,5
4.21,3.33,0.00,0.07,0.00,216084542,88085000,9255000,5
4.47,3.53,0.00,0.08,0.00,228848934,98272000,14183000,5
6.22,4.98,0.00,0.10,0.00,304401590,169129000,16912000,5
3.90,3.06,0.00,0.07,0.00,200990016,191989000,8999000,5
3.99,3.15,0.00,0.07,0.00,205748885,78941000,8096000,5
4.47,3.58,0.00,0.07,0.00,217086386,89825000,15968000,5
4.66,3.68,0.00,0.08,0.00,235393389,103061000,15008000,5
4.40,3.49,0.00,0.08,0.00,221305463,89208000,13030000,5
4.97,3.90,0.00,0.09,0.00,265444779,99773000,9977000,6
1.95,1.57,0.00,0.03,0.00,96681445,93675000,3021000,6
6.58,5.21,0.00,0.11,0.00,337075073,326070000,11002000,6
5.75,4.68,0.00,0.09,0.00,272365927,269364000,3004000,6
1.69,1.36,0.00,0.03,0.00,84128341,79124000,5007000,6
8.97,7.10,0.00,0.15,0.00,451709575,431660000,20030000,6
11.46,9.16,0.00,0.19,0.00,563265142,540210000,23008000,6
8.57,6.78,0.00,0.15,0.00,431278348,414218000,17008000,6
5.55,4.50,0.00,0.09,0.00,262842370,258709000,3995000,6
