file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1184356.exe ,  8.57,  6.95,  0.00,  0.14,  0.00,  406357506,  364846000,   39983000
1247728.exe ,  2.97,  2.34,  0.00,  0.05,  0.00,  157497451,    3444000,    5741000
1464477.exe ,  2.36,  1.85,  0.00,  0.04,  0.00,  123162844,   89344000,   33752000
1637061.exe ,  2.56,  2.06,  0.00,  0.04,  0.00,  121796058,    1015000,    7891000
1758935.exe ,  2.54,  2.04,  0.00,  0.04,  0.00,  124094723,    1010000,    7876000
2070371.exe ,  9.77,  7.97,  0.00,  0.15,  0.00,  446982080,  376921000,   69985000
2075190.exe , 10.16,  8.32,  0.00,  0.16,  0.00,  457028570,  398909000,   57986000
2185872.exe ,  2.50,  2.00,  0.00,  0.04,  0.00,  123501747,    3468000,    5488000
2954072.exe ,  2.47,  1.98,  0.00,  0.04,  0.00,  118895533,   82186000,   36637000
3408192.exe ,  2.76,  2.21,  0.00,  0.05,  0.00,  139604668,  105693000,   33901000
4853971.exe ,  2.55,  2.04,  0.00,  0.04,  0.00,  125567197,     976000,    8533000
4886910.exe ,  2.73,  2.19,  0.00,  0.04,  0.00,  130175283,   92156000,   38064000
5939101.exe ,  2.57,  2.07,  0.00,  0.04,  0.00,  124386450,     994000,    6732000
6244325.exe ,  3.36,  2.68,  0.00,  0.05,  0.00,  160889806,   92917000,   67939000
6435330.exe ,  3.38,  2.69,  0.00,  0.05,  0.00,  161687767,   95826000,   65880000
6684177.exe , 14.54, 11.86,  0.00,  0.23,  0.00,  659142738,  590031000,   69003000
7041402.exe ,  2.36,  1.86,  0.00,  0.04,  0.00,  121933624,   84618000,   37272000
7490618.exe ,  1.40,  1.09,  0.00,  0.03,  0.00,   77270170,   76287000,    1003000
8016630.exe ,  2.56,  2.05,  0.00,  0.04,  0.00,  123578288,   90430000,   33157000
8619941.exe ,  2.58,  2.07,  0.00,  0.04,  0.00,  123718206,    3077000,    6155000
