@relation problema
@attribute 'pkg' real
@attribute 'cpu' real
@attribute 'mem' real
@attribute 'gpu' real
@attribute 'wall_clock' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
6.410293579101562500,5.209442138671875000,0.103057861328125000,?,301,236,64,0
6.367675781250000000,5.112792968750000000,0.106445312500000000,?,311,283,28,0
6.311706542968750000,5.065338134765625000,0.106033325195312500,?,309,241,69,0
0.381790161132812500,0.291503906250000000,0.007492065429687500,?,20,12,8,0
3.650497436523437500,2.990798950195312500,0.055236816406250000,?,160,124,36,0
6.405242919921875000,5.154830932617187500,0.106323242187500000,?,310,258,52,0
6.438323974609375000,5.178558349609375000,0.106369018554687500,?,310,245,65,0
1.360717773437500000,1.072311401367187500,0.024215698242187500,?,68,64,4,0
3.489669799804687500,2.808471679687500000,0.057373046875000000,?,167,105,61,0
1.295013427734375000,0.999008178710937500,0.024902343750000000,?,72,68,4,0
3.550781250000000000,2.863769531250000000,0.057601928710937500,?,166,113,53,0
1.375869750976562500,1.081176757812500000,0.024902343750000000,?,71,71,0,0
6.352661132812500000,5.120193481445312500,0.104034423828125000,?,304,232,71,0
6.297256469726562500,5.061950683593750000,0.104370117187500000,?,305,245,61,0
6.268798828125000000,5.037460327148437500,0.104248046875000000,?,305,245,60,0
1.438919067382812500,1.152297973632812500,0.022857666015625000,?,65,61,4,0
6.279357910156250000,5.050231933593750000,0.103393554687500000,?,302,242,61,0
3.481674194335937500,2.799865722656250000,0.057357788085937500,?,166,121,45,0
6.417648315429687500,5.203033447265625000,0.102249145507812500,?,299,242,57,0
3.408065795898437500,2.693313598632812500,0.060089111328125000,?,174,110,65,0
2.393417358398437500,1.866638183593750000,0.045394897460937500,?,132,125,4,1
32.958663940429687500,26.196670532226562500,0.576599121093750000,?,1696,1688,8,1
26.190093994140625000,20.910308837890625000,0.446212768554687500,?,1310,1295,16,1
7.862686157226562500,6.124923706054687500,0.147018432617187500,?,432,416,16,1
7.529739379882812500,5.952484130859375000,0.133453369140625000,?,389,381,8,1
7.396621704101562500,5.864639282226562500,0.130355834960937500,?,381,381,0,1
10.546936035156250000,8.446640014648437500,0.180435180664062500,?,528,516,12,1
3.975402832031250000,3.185531616210937500,0.067001342773437500,?,194,194,0,1
20.393051147460937500,16.051162719726562500,0.367889404296875000,?,1079,1069,8,1
7.717208862304687500,6.100357055664062500,0.136901855468750000,?,399,395,4,1
4.057449340820312500,3.188537597656250000,0.073410034179687500,?,213,205,8,1
8.046005249023437500,6.320281982421875000,0.145706176757812500,?,425,421,4,1
58.255004882812500000,46.174102783203125000,1.022445678710937500,?,3008,3007,0,1
2.291961669921875000,1.797470092773437500,0.041687011718750000,?,119,111,8,1
7.543701171875000000,6.022659301757812500,0.128021240234375000,?,372,364,8,1
30.781051635742187500,25.056640625000000000,0.483642578125000000,?,1421,1412,8,1
8.268356323242187500,6.557220458984375000,0.144454956054687500,?,421,414,8,1
7.390716552734375000,5.810073852539062500,0.133163452148437500,?,387,375,12,1
65.499496459960937500,51.908996582031250000,1.142349243164062500,?,3361,3343,16,1
4.722274780273437500,3.703201293945312500,0.085510253906250000,?,249,228,20,1
24.178756713867187500,19.350479125976562500,0.412551879882812500,?,1208,1172,36,2
8.978317260742187500,7.149932861328125000,0.154571533203125000,?,452,424,25,2
24.046112060546875000,19.315872192382812500,0.401687622070312500,?,1178,1150,28,2
9.353439331054687500,7.628768920898437500,0.145675659179687500,?,424,390,36,2
24.509765625000000000,19.841201782226562500,0.395584106445312500,?,1159,1141,16,2
23.840667724609375000,19.196395874023437500,0.392044067382812500,?,1149,1131,20,2
8.734451293945312500,6.791809082031250000,0.163665771484375000,?,478,440,37,2
