file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1161783.exe ,  2.01,  1.94,  0.11,  0.00,  5.33,  166089636,  152773000,   12980000
1325505.exe ,  3.21,  3.11,  0.19,  0.00,  7.98,  279159531,  224108000,   55026000
1335271.exe ,  1.52,  1.48,  0.10,  0.00,  3.75,  127509642,  113428000,   14053000
1499617.exe ,  2.05,  1.97,  0.17,  0.00,  5.37,  175148962,  163016000,   12001000
1505641.exe ,  1.49,  1.43,  0.11,  0.00,  3.87,  135888556,  127883000,    7992000
1542189.exe ,  4.84,  4.67,  0.28,  0.00, 12.70,  412412194,  338216000,   74047000
1631151.exe ,  1.74,  1.67,  0.15,  0.00,  4.56,  145414722,  137110000,    8006000
1856669.exe ,  6.14,  5.91,  0.44,  0.00, 16.79,  553608313,  437553000,  115881000
1963015.exe ,  1.55,  1.49,  0.11,  0.00,  4.14,  133894126,  124812000,    8986000
198113.exe  ,  1.77,  1.71,  0.12,  0.00,  4.65,  152306200,  141244000,   11019000
1981694.exe ,  1.46,  1.41,  0.10,  0.00,  3.71,  123081633,  115050000,    8003000
2145027.exe ,  1.39,  1.34,  0.09,  0.00,  3.66,  120032787,  113008000,    7000000
2184330.exe ,  1.73,  1.67,  0.12,  0.00,  4.59,  154075967,  146047000,    8002000
2362734.exe ,  1.46,  1.41,  0.10,  0.00,  3.82,  125044512,  120014000,    5000000
2387311.exe ,  1.72,  1.65,  0.13,  0.00,  4.67,  146333181,  136285000,   10021000
2464944.exe ,  4.92,  4.75,  0.28,  0.00, 12.85,  420796885,  354769000,   65957000
2545383.exe ,  1.25,  1.20,  0.09,  0.00,  3.28,  105888280,   98845000,    6989000
257402.exe  ,  4.36,  4.22,  0.22,  0.00, 11.36,  377341276,  321238000,   56041000
2687380.exe ,  3.11,  3.00,  0.19,  0.00,  8.53,  285025044,  201915000,   82965000
2712758.exe ,  1.65,  1.60,  0.12,  0.00,  4.44,  144248812,  134215000,   10016000
2897120.exe ,  1.52,  1.47,  0.11,  0.00,  4.03,  131776672,  118760000,   12973000
2986121.exe ,  1.71,  1.66,  0.11,  0.00,  4.58,  152070856,  143050000,    9003000
3011182.exe ,  3.12,  3.01,  0.18,  0.00,  8.02,  274614678,  211684000,   62906000
3040305.exe ,  1.25,  1.20,  0.09,  0.00,  3.29,  106748171,   99732000,    6981000
3205125.exe ,  1.98,  1.92,  0.13,  0.00,  5.35,  169977868,  157924000,   11994000
3205462.exe ,  4.33,  4.18,  0.25,  0.00, 11.29,  371416667,  305334000,   66072000
3298554.exe ,  4.26,  4.13,  0.22,  0.00, 11.21,  369825711,  303663000,   66144000
3364998.exe ,  4.56,  4.41,  0.25,  0.00, 12.24,  405889820,  341725000,   64136000
3517094.exe ,  1.88,  1.81,  0.15,  0.00,  4.94,  155876319,  144829000,   10987000
3560006.exe ,  4.27,  4.13,  0.23,  0.00, 11.26,  373549285,  299620000,   73906000
3839680.exe ,  1.49,  1.44,  0.11,  0.00,  3.94,  129785550,  120735000,    9055000
4090087.exe ,  1.60,  1.55,  0.11,  0.00,  4.42,  138368604,  123415000,   14929000
4243029.exe ,  1.97,  1.91,  0.12,  0.00,  5.22,  170982095,  157085000,   13918000
