file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1016334.exe ,  1.08,  1.04,  0.07,  0.00,  2.91,  100878050,   94528000,    6033000
1135440.exe ,  1.22,  1.17,  0.07,  0.00,  3.21,  108251036,  102221000,    6013000
1199099.exe ,  1.00,  0.98,  0.06,  0.00,  2.62,   91467354,   87423000,    4019000
1379278.exe ,  2.70,  2.61,  0.14,  0.00,  6.93,  249227102,  185149000,   64051000
1400532.exe ,  1.85,  1.79,  0.10,  0.00,  4.73,  155594611,  150406000,    5013000
1604299.exe ,  3.22,  3.12,  0.16,  0.00,  8.13,  288372581,  230273000,   58068000
1749177.exe ,  2.67,  2.57,  0.16,  0.00,  7.57,  256858832,  190755000,   65915000
1779544.exe ,  3.25,  3.15,  0.17,  0.00,  8.25,  289671244,  224394000,   65114000
1817867.exe ,  3.40,  3.28,  0.17,  0.00,  8.75,  294484065,  241547000,   52900000
2024525.exe ,  1.09,  1.05,  0.07,  0.00,  2.85,   99188275,   95143000,    4006000
212795.exe  ,  1.07,  1.04,  0.07,  0.00,  2.83,   97437186,   92402000,    5021000
2265396.exe ,  3.16,  3.05,  0.17,  0.00,  8.79,  293696878,  233527000,   60135000
2286318.exe ,  1.27,  1.23,  0.09,  0.00,  3.49,  117328920,  112283000,    5012000
2349449.exe ,  2.44,  2.36,  0.14,  0.00,  6.59,  234431086,  198326000,   36059000
2375147.exe ,  3.15,  3.04,  0.16,  0.00,  8.59,  290096782,  234967000,   54992000
2381481.exe ,  2.50,  2.41,  0.14,  0.00,  6.77,  237039369,  173981000,   62993000
2490986.exe ,  2.38,  2.30,  0.14,  0.00,  6.73,  234190434,  180022000,   54006000
2766234.exe ,  1.25,  1.20,  0.09,  0.00,  3.55,  115912507,  108865000,    6991000
2807545.exe ,  0.94,  0.91,  0.07,  0.00,  2.69,   93085043,   88054000,    5003000
3007872.exe ,  1.07,  1.03,  0.07,  0.00,  2.84,   97581765,   93538000,    4023000
3050670.exe ,  1.05,  1.01,  0.07,  0.00,  2.84,   99301415,   94270000,    5014000
3401505.exe ,  2.36,  2.27,  0.14,  0.00,  6.87,  232281043,  153175000,   79090000
340754.exe  ,  3.20,  3.10,  0.16,  0.00,  8.19,  287967924,  211861000,   75950000
3585983.exe ,  3.24,  3.13,  0.17,  0.00,  8.48,  292990955,  208970000,   83988000
3588461.exe ,  3.15,  3.04,  0.22,  0.00,  9.08,  316499107,  247588000,   68885000
369842.exe  ,  3.70,  3.57,  0.24,  0.00, 10.31,  353615921,  282670000,   70917000
3753295.exe ,  1.05,  1.00,  0.07,  0.00,  2.84,   96065586,   92005000,    4000000
3836836.exe ,  1.76,  1.71,  0.10,  0.00,  4.73,  153850343,  146835000,    6992000
