1097695.exe,   21.00, ,   0.48, ,  1791,  1505,   280
1097695.exe,   20.79, ,   0.47, ,  1763,  1495,   268
1097695.exe,   21.04, ,   0.49, ,  1767,  1460,   307
1097695.exe,   20.92, ,   0.47, ,  1762,  1446,   316
1097695.exe,   20.73, ,   0.48, ,  1760,  1508,   252
1097695.exe,   20.76, ,   0.48, ,  1763,  1511,   251
1097695.exe,   20.86, ,   0.48, ,  1763,  1510,   252
1097695.exe,   20.69, ,   0.48, ,  1761,  1484,   277
1097695.exe,   20.71, ,   0.48, ,  1762,  1498,   263
1097695.exe,   20.59, ,   0.48, ,  1772,  1472,   299
1316078.exe,   13.91, ,   0.29, ,  1053,  1037,    16
1316078.exe,   13.95, ,   0.29, ,  1053,  1044,     8
1316078.exe,   13.90, ,   0.29, ,  1053,  1030,    24
1316078.exe,   13.88, ,   0.29, ,  1052,  1028,    24
1316078.exe,   13.86, ,   0.29, ,  1052,  1036,    16
1316078.exe,   13.94, ,   0.29, ,  1053,  1017,    35
1316078.exe,   13.97, ,   0.29, ,  1055,  1034,    20
1316078.exe,   14.00, ,   0.29, ,  1053,  1029,    24
1316078.exe,   14.03, ,   0.29, ,  1055,  1035,    20
1316078.exe,   14.05, ,   0.29, ,  1055,  1035,    20
1359491.exe,   15.17, ,   0.32, ,  1232,  1215,    16
1359491.exe,   15.11, ,   0.32, ,  1231,  1218,    12
1359491.exe,   15.04, ,   0.31, ,  1228,  1208,    20
1359491.exe,   15.13, ,   0.32, ,  1229,  1196,    32
1359491.exe,   15.14, ,   0.31, ,  1229,  1221,     8
1359491.exe,   15.12, ,   0.31, ,  1231,  1211,    20
1359491.exe,   15.07, ,   0.31, ,  1229,  1225,     4
1359491.exe,   15.09, ,   0.31, ,  1229,  1209,    20
1359491.exe,   15.08, ,   0.31, ,  1229,  1209,    20
1359491.exe,   15.10, ,   0.31, ,  1228,  1212,    16
1375143.exe,   29.07, ,   0.63, ,  2471,  1991,   478
1375143.exe,   29.26, ,   0.63, ,  2468,  1926,   540
1375143.exe,   29.28, ,   0.63, ,  2467,  1974,   493
1375143.exe,   29.26, ,   0.63, ,  2467,  1926,   540
1375143.exe,   29.42, ,   0.63, ,  2471,  1921,   549
1375143.exe,   29.38, ,   0.63, ,  2470,  1914,   555
1375143.exe,   29.29, ,   0.63, ,  2476,  1991,   484
1375143.exe,   29.39, ,   0.63, ,  2470,  2009,   460
1375143.exe,   29.29, ,   0.63, ,  2470,  1971,   498
1375143.exe,   29.40, ,   0.63, ,  2475,  1917,   557
1403565.exe,   14.16, ,   0.29, ,  1068,  1050,    16
1403565.exe,   13.99, ,   0.29, ,  1067,  1046,    20
1403565.exe,   14.06, ,   0.29, ,  1066,  1042,    24
1403565.exe,   14.17, ,   0.29, ,  1067,  1054,    12
1403565.exe,   14.15, ,   0.29, ,  1066,  1053,    12
1403565.exe,   14.08, ,   0.29, ,  1067,  1042,    24
1403565.exe,   14.04, ,   0.29, ,  1066,  1041,    24
1403565.exe,   14.15, ,   0.29, ,  1066,  1053,    12
1403565.exe,   14.21, ,   0.29, ,  1068,  1054,    12
1403565.exe,   14.13, ,   0.29, ,  1066,  1045,    20
1511347.exe,   21.57, ,   0.47, ,  1754,  1505,   247
1511347.exe,   21.46, ,   0.47, ,  1747,  1483,   264
1511347.exe,   21.38, ,   0.47, ,  1747,  1474,   273
1511347.exe,   21.38, ,   0.47, ,  1747,  1527,   220
1511347.exe,   21.44, ,   0.47, ,  1748,  1480,   268
1511347.exe,   21.48, ,   0.47, ,  1751,  1499,   252
1511347.exe,   21.54, ,   0.47, ,  1753,  1480,   273
1511347.exe,   21.47, ,   0.47, ,  1747,  1435,   312
1511347.exe,   21.41, ,   0.47, ,  1750,  1501,   248
1511347.exe,   21.46, ,   0.47, ,  1750,  1447,   304
1663963.exe,   13.82, ,   0.29, ,  1022,  1010,    12
1663963.exe,   13.81, ,   0.29, ,  1021,   998,    24
1663963.exe,   13.85, ,   0.29, ,  1023,  1011,    12
1663963.exe,   13.83, ,   0.29, ,  1024,  1011,    12
1663963.exe,   13.71, ,   0.29, ,  1022,  1002,    20
1663963.exe,   13.81, ,   0.29, ,  1022,  1005,    16
1663963.exe,   13.82, ,   0.29, ,  1026,   993,    32
1663963.exe,   13.72, ,   0.29, ,  1022,   997,    24
1663963.exe,   13.66, ,   0.29, ,  1022,   998,    24
1663963.exe,   13.77, ,   0.29, ,  1022,   998,    24
1820307.exe,   19.05, ,   0.40, ,  1655,  1639,    16
1820307.exe,   19.07, ,   0.41, ,  1659,  1639,    20
1820307.exe,   19.18, ,   0.41, ,  1659,  1642,    16
1820307.exe,   19.06, ,   0.40, ,  1656,  1632,    24
1820307.exe,   19.02, ,   0.40, ,  1661,  1653,     8
1820307.exe,   19.09, ,   0.42, ,  1658,  1642,    16
1820307.exe,   19.21, ,   0.41, ,  1662,  1645,    16
1820307.exe,   18.99, ,   0.40, ,  1657,  1637,    20
1820307.exe,   19.01, ,   0.41, ,  1664,  1639,    24
1820307.exe,   18.75, ,   0.40, ,  1626,  1609,    16
1863351.exe,   13.38, ,   0.29, ,  1012,  1007,     4
1863351.exe,   13.38, ,   0.29, ,  1012,  1003,     8
1863351.exe,   13.42, ,   0.29, ,  1012,   991,    20
1863351.exe,   13.35, ,   0.29, ,  1011,   995,    16
1863351.exe,   13.41, ,   0.29, ,  1010,   982,    27
1863351.exe,   13.42, ,   0.29, ,  1012,   980,    32
1863351.exe,   13.40, ,   0.29, ,  1011,  1007,     4
1863351.exe,   13.45, ,   0.29, ,  1011,  1002,     8
1863351.exe,   13.41, ,   0.29, ,  1010,   998,    12
1863351.exe,   13.41, ,   0.29, ,  1014,  1005,     8
1908480.exe,   22.21, ,   0.52, ,  1590,  1570,    20
1908480.exe,   22.21, ,   0.46, ,  1587,  1561,    24
1908480.exe,   22.14, ,   0.47, ,  1586,  1545,    40
1908480.exe,   22.06, ,   0.46, ,  1586,  1561,    24
1908480.exe,   22.06, ,   0.46, ,  1585,  1581,     4
1908480.exe,   22.14, ,   0.46, ,  1585,  1556,    28
1908480.exe,   22.20, ,   0.47, ,  1587,  1562,    24
1908480.exe,   22.21, ,   0.49, ,  1588,  1563,    24
1908480.exe,   22.15, ,   0.48, ,  1585,  1553,    32
1908480.exe,   22.80, ,   0.54, ,  1598,  1578,    20
2021894.exe,   16.46, ,   0.40, ,  1362,  1341,    20
2021894.exe,   15.86, ,   0.39, ,  1357,  1328,    28
2021894.exe,   15.87, ,   0.38, ,  1358,  1342,    16
2021894.exe,   15.82, ,   0.37, ,  1357,  1340,    16
2021894.exe,   15.75, ,   0.39, ,  1353,  1333,    20
2021894.exe,   15.82, ,   0.37, ,  1358,  1333,    24
2021894.exe,   15.84, ,   0.39, ,  1358,  1315,    43
2021894.exe,   15.85, ,   0.38, ,  1359,  1335,    24
2021894.exe,   15.84, ,   0.37, ,  1355,  1331,    24
2021894.exe,   15.81, ,   0.39, ,  1356,  1324,    32
2470367.exe,   21.04, ,   0.48, ,  1881,  1860,    20
2470367.exe,   21.06, ,   0.48, ,  1883,  1870,    12
2470367.exe,   20.98, ,   0.48, ,  1880,  1864,    16
2470367.exe,   21.11, ,   0.48, ,  1882,  1858,    24
2470367.exe,   21.17, ,   0.48, ,  1883,  1848,    35
2470367.exe,   21.20, ,   0.48, ,  1882,  1863,    19
2470367.exe,   21.17, ,   0.48, ,  1882,  1870,    12
2470367.exe,   21.41, ,   0.48, ,  1882,  1861,    20
2470367.exe,   21.33, ,   0.48, ,  1881,  1868,    12
2470367.exe,   21.37, ,   0.48, ,  1883,  1863,    20
248468.exe,   20.14, ,   0.44, ,  1692,  1463,   229
248468.exe,   20.03, ,   0.44, ,  1690,  1430,   260
248468.exe,   20.07, ,   0.44, ,  1690,  1437,   252
248468.exe,   19.99, ,   0.44, ,  1692,  1404,   288
248468.exe,   19.90, ,   0.44, ,  1690,  1437,   252
248468.exe,   20.01, ,   0.44, ,  1692,  1376,   316
248468.exe,   19.94, ,   0.44, ,  1690,  1366,   324
248468.exe,   20.00, ,   0.44, ,  1688,  1412,   275
248468.exe,   19.98, ,   0.44, ,  1690,  1446,   243
248468.exe,   19.87, ,   0.44, ,  1692,  1413,   279
248562.exe,   25.87, ,   0.54, ,  2112,  1851,   260
248562.exe,   25.85, ,   0.55, ,  2107,  1858,   248
248562.exe,   26.09, ,   0.54, ,  2111,  1830,   280
248562.exe,   26.13, ,   0.54, ,  2109,  1809,   299
248562.exe,   26.32, ,   0.54, ,  2113,  1804,   308
248562.exe,   26.30, ,   0.55, ,  2114,  1837,   276
248562.exe,   26.33, ,   0.54, ,  2114,  1850,   263
248562.exe,   26.21, ,   0.54, ,  2110,  1853,   256
248562.exe,   26.05, ,   0.54, ,  2107,  1775,   332
248562.exe,   25.97, ,   0.54, ,  2105,  1802,   304
250468.exe,   13.50, ,   0.29, ,  1022,  1006,    16
250468.exe,   13.47, ,   0.29, ,  1021,   997,    24
250468.exe,   13.46, ,   0.29, ,  1020,  1004,    16
250468.exe,   13.59, ,   0.29, ,  1024,  1011,    12
250468.exe,   13.57, ,   0.29, ,  1022,  1009,    12
250468.exe,   13.47, ,   0.29, ,  1021,   993,    28
250468.exe,   13.51, ,   0.29, ,  1021,  1001,    20
250468.exe,   13.48, ,   0.29, ,  1021,  1009,    12
250468.exe,   13.38, ,   0.29, ,  1021,   997,    24
250468.exe,   13.40, ,   0.29, ,  1021,  1013,     8
2552614.exe,   13.09, ,   0.29, ,   995,   967,    28
