file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1184356.exe ,  3.19,  3.09,  0.19,  0.00,  7.99,  269855397,  225908000,   41983000
1191212.exe ,  1.40,  1.35,  0.09,  0.00,  3.47,  119367913,   62178000,   57164000
1247728.exe ,  1.34,  1.30,  0.09,  0.00,  3.58,  124441732,    3132000,    3132000
1315068.exe ,  1.12,  1.09,  0.07,  0.00,  2.75,   92760806,    1921000,    4383000
1322710.exe ,  1.10,  1.05,  0.08,  0.00,  2.91,   93679447,   55781000,   37851000
1398048.exe ,  1.78,  1.70,  0.15,  0.00,  4.67,  161140698,  100077000,   61047000
1464477.exe ,  1.08,  1.03,  0.08,  0.00,  2.74,   91056515,   59022000,   32012000
1637061.exe ,  1.12,  1.08,  0.07,  0.00,  2.84,   93131578,    1959000,    4440000
1753961.exe ,  1.09,  1.05,  0.07,  0.00,  2.98,   92450236,     843000,    5591000
1758935.exe ,  1.11,  1.07,  0.07,  0.00,  2.77,   93028224,    6282000,          0
1852062.exe ,  1.09,  1.06,  0.07,  0.00,  2.72,   92778854,     957000,    5351000
1911734.exe ,  4.37,  4.22,  0.30,  0.00, 11.52,  366361696,  279441000,   86826000
192319.exe  ,  1.08,  1.04,  0.07,  0.00,  2.86,   92796955,     951000,    5270000
1962386.exe ,  4.21,  4.09,  0.24,  0.00, 10.25,  335660561,  297585000,   37947000
198595.exe  ,  4.88,  4.71,  0.27,  0.00, 12.03,  408409801,  378296000,   30023000
201173.exe  ,  1.26,  1.21,  0.07,  0.00,  3.34,  106301339,   71186000,   35092000
2070371.exe ,  3.76,  3.63,  0.26,  0.00,  9.47,  313888874,  238891000,   74965000
2073081.exe ,  3.42,  3.31,  0.20,  0.00,  8.27,  275656782,  230443000,   45086000
2185872.exe ,  1.02,  0.98,  0.07,  0.00,  2.97,   96789280,    2082000,    4702000
2431362.exe ,  1.57,  1.51,  0.11,  0.00,  3.98,  135128951,   99367000,   35772000
2526947.exe ,  0.95,  0.91,  0.08,  0.00,  2.51,   85947959,   50958000,   34971000
2549795.exe ,  3.57,  3.44,  0.25,  0.00,  9.07,  301950465,  236846000,   64957000
2683118.exe ,  1.11,  1.07,  0.07,  0.00,  2.87,   93529552,    1062000,    5313000
2765763.exe ,  1.09,  1.05,  0.07,  0.00,  2.88,   93160123,    6389000,          0
2777266.exe ,  1.00,  0.95,  0.08,  0.00,  2.58,   84386574,   50192000,   34130000
2783713.exe ,  4.00,  3.87,  0.28,  0.00, 10.32,  341416166,  270517000,   70873000
279171.exe  ,  1.07,  1.02,  0.09,  0.00,  2.84,   96924254,   59874000,   36922000
2954072.exe ,  1.09,  1.04,  0.08,  0.00,  2.86,   92392864,   60585000,   31782000
3054058.exe ,  0.95,  0.91,  0.08,  0.00,  2.51,   83840880,   47897000,   35923000
3095445.exe ,  0.77,  0.76,  0.04,  0.00,  2.03,   69759507,   68747000,     996000
3098751.exe ,  1.11,  1.06,  0.08,  0.00,  2.92,   94349555,   62219000,   32113000
3361780.exe ,  0.91,  0.87,  0.06,  0.00,  2.37,   79829805,   43837000,   35866000
3408192.exe ,  1.04,  0.99,  0.07,  0.00,  2.87,   96528366,   51676000,   44719000
3467701.exe ,  0.95,  0.90,  0.08,  0.00,  2.58,   89454143,   55276000,   34171000
3478512.exe ,  1.65,  1.57,  0.14,  0.00,  4.34,  142192488,   75082000,   67073000
3812433.exe ,  0.96,  0.91,  0.08,  0.00,  2.66,   87870018,   52890000,   34927000
3932918.exe ,  1.05,  1.01,  0.08,  0.00,  2.75,   94033895,   55988000,   37992000
3995464.exe ,  1.00,  0.96,  0.07,  0.00,  2.81,  103012286,    3318000,    5531000
4200085.exe ,  1.50,  1.44,  0.10,  0.00,  4.02,  134102163,   71035000,   63031000
4557758.exe ,  1.68,  1.61,  0.14,  0.00,  4.37,  143195736,   77020000,   66017000
4601273.exe ,  1.49,  1.42,  0.13,  0.00,  3.98,  130965528,   60974000,   69970000
4607323.exe ,  1.06,  1.03,  0.07,  0.00,  2.94,   92696888,    2043000,    4086000
4698768.exe ,  2.96,  2.86,  0.18,  0.00,  7.50,  250889001,  203894000,   46975000
4778920.exe ,  1.56,  1.49,  0.14,  0.00,  4.13,  141061838,   56014000,   85022000
4785952.exe ,  1.62,  1.54,  0.15,  0.00,  4.87,  150016520,   71996000,   77996000
4821646.exe ,  1.58,  1.51,  0.13,  0.00,  4.14,  134639342,   70797000,   63817000
4853971.exe ,  1.03,  1.00,  0.07,  0.00,  2.85,   94042614,    3971000,    2539000
4886910.exe ,  1.37,  1.31,  0.10,  0.00,  3.49,  115639030,   79728000,   35877000
5145459.exe ,  5.09,  4.94,  0.27,  0.00, 12.45,  410044508,  369002000,   41000000
5813154.exe ,  4.03,  3.88,  0.33,  0.00, 10.68,  365670045,  294714000,   70931000
5939101.exe ,  1.10,  1.06,  0.07,  0.00,  2.90,   93248107,    2112000,    4224000
5940212.exe ,  1.32,  1.27,  0.10,  0.00,  3.40,  109755630,   76752000,   32893000
5986135.exe ,  0.98,  0.93,  0.08,  0.00,  2.63,   87195710,   53090000,   34058000
6006582.exe ,  1.27,  1.22,  0.10,  0.00,  3.42,  111442205,   75281000,   36135000
6011315.exe ,  2.75,  2.67,  0.16,  0.00,  6.84,  219460003,  176344000,   43084000
6023674.exe ,  1.68,  1.61,  0.14,  0.00,  4.36,  145415845,   75206000,   70193000
6141629.exe ,  1.05,  1.00,  0.09,  0.00,  2.79,   93532999,   65655000,   27853000
6178102.exe ,  1.02,  0.98,  0.08,  0.00,  2.81,   91550144,   59328000,   32178000
6191001.exe ,  4.33,  4.20,  0.25,  0.00, 10.80,  361053494,  324983000,   35998000
630455.exe  ,  1.10,  1.06,  0.07,  0.00,  2.87,   93729089,     837000,    5750000
635590.exe  ,  1.01,  0.98,  0.08,  0.00,  2.74,   89449855,   54199000,   35129000
6435330.exe ,  1.61,  1.54,  0.14,  0.00,  4.30,  140656528,   72791000,   67805000
6560247.exe ,  0.90,  0.85,  0.06,  0.00,  2.42,   85122988,   48486000,   36612000
6565508.exe ,  3.48,  3.35,  0.26,  0.00,  9.21,  302043199,  226016000,   76005000
6586380.exe ,  1.40,  1.35,  0.10,  0.00,  3.88,  128382537,   75188000,   53133000
6684177.exe ,  4.42,  4.26,  0.33,  0.00, 11.33,  368854180,  304855000,   63969000
6768052.exe ,  2.46,  2.39,  0.15,  0.00,  6.09,  192578520,  157460000,   35102000
7041402.exe ,  0.94,  0.91,  0.08,  0.00,  2.59,   87957702,   51950000,   35965000
7070629.exe ,  0.52,  0.50,  0.02,  0.00,  1.38,   45757333,   44754000,     994000
7124868.exe ,  1.14,  1.09,  0.09,  0.00,  2.97,   97849646,   65870000,   31937000
7152042.exe ,  4.41,  4.26,  0.30,  0.00, 11.35,  381402255,  318310000,   63061000
725118.exe  ,  1.35,  1.31,  0.08,  0.00,  3.69,  120274265,   82172000,   38079000
8016630.exe ,  1.03,  0.99,  0.08,  0.00,  2.77,   92162821,   59088000,   33049000
8041280.exe ,  1.16,  1.12,  0.07,  0.00,  3.12,  100808480,   66852000,   33925000
806143.exe  ,  1.10,  1.06,  0.07,  0.00,  2.99,   92841553,    1919000,    4435000
8099008.exe ,  4.13,  4.00,  0.23,  0.00, 10.16,  334689998,  297561000,   37069000
8238269.exe ,  1.46,  1.39,  0.13,  0.00,  4.04,  134173394,   73015000,   61012000
8576790.exe ,  5.06,  4.89,  0.33,  0.00, 12.88,  424164876,  349131000,   75028000
8619941.exe ,  1.10,  1.06,  0.07,  0.00,  2.85,   92958739,     978000,    5447000
916026.exe  ,  0.96,  0.93,  0.07,  0.00,  2.83,  102335395,    1865000,    6130000
