file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1055487.exe ,  1.37,  1.33,  0.06,  0.00,  3.47,  103940374,   96533000,    7038000
1085914.exe ,  1.35,  1.32,  0.06,  0.00,  3.22,  103791492,   99765000,    3990000
1102079.exe ,  1.34,  1.30,  0.06,  0.00,  3.38,  102932196,   96885000,    5992000
1192664.exe ,  1.35,  1.30,  0.06,  0.00,  3.19,  103395076,   99359000,    4014000
1300054.exe ,  0.61,  0.59,  0.03,  0.00,  1.54,   48432231,   44394000,    4035000
1580081.exe ,  0.66,  0.64,  0.04,  0.00,  1.70,   53513898,   49445000,    4036000
1623988.exe ,  0.61,  0.59,  0.03,  0.00,  1.53,   48550586,   44461000,    4041000
1701757.exe ,  1.30,  1.27,  0.06,  0.00,  3.27,  105710634,  102685000,    2990000
1755402.exe ,  1.42,  1.39,  0.07,  0.00,  3.46,  111778615,  103759000,    7981000
1878441.exe ,  0.65,  0.63,  0.04,  0.00,  1.68,   51775191,   47768000,    3980000
2244564.exe ,  1.44,  1.39,  0.07,  0.00,  3.67,  116245308,  107206000,    9017000
2248126.exe ,  0.64,  0.62,  0.04,  0.00,  1.65,   52439024,   48453000,    3955000
2307748.exe ,  0.58,  0.57,  0.03,  0.00,  1.44,   47827573,   45797000,    1991000
2408959.exe ,  1.32,  1.28,  0.06,  0.00,  3.26,  104049071,  101999000,    1999000
2545155.exe ,  0.63,  0.62,  0.04,  0.00,  1.65,   52544831,   46575000,    5945000
2564649.exe ,  1.31,  1.28,  0.06,  0.00,  3.30,  103480765,   98484000,    4973000
2616081.exe ,  1.35,  1.31,  0.06,  0.00,  3.37,  105713471,  101667000,    3986000
2710369.exe ,  1.38,  1.33,  0.06,  0.00,  3.52,  107205715,  102173000,    5008000
2759299.exe ,  0.59,  0.59,  0.03,  0.00,  1.55,   49009691,   45983000,    2998000
2797840.exe ,  0.72,  0.69,  0.05,  0.00,  1.89,   58568945,   51406000,    7055000
3307018.exe ,  0.63,  0.62,  0.04,  0.00,  1.64,   52827277,   47808000,    4980000
3675256.exe ,  0.58,  0.57,  0.03,  0.00,  1.50,   47716943,   41719000,    5959000
4074166.exe ,  0.64,  0.63,  0.04,  0.00,  1.75,   52846610,   48835000,    3986000
4166218.exe ,  0.64,  0.62,  0.04,  0.00,  1.65,   53302061,   47239000,    6030000
4381451.exe ,  0.97,  0.94,  0.07,  0.00,  2.57,   84640603,   77650000,    6968000
4444001.exe ,  0.69,  0.66,  0.05,  0.00,  1.77,   57478857,   54425000,    3023000
4461484.exe ,  0.63,  0.62,  0.04,  0.00,  1.63,   52656088,   45683000,    6951000
4526844.exe ,  0.65,  0.63,  0.04,  0.00,  1.62,   53039989,   49026000,    3922000
4725509.exe ,  0.49,  0.47,  0.04,  0.00,  1.48,   56146392,   51135000,    5013000
4743460.exe ,  0.57,  0.56,  0.03,  0.00,  1.58,   48704045,   43712000,    4967000
4860832.exe ,  1.26,  1.23,  0.06,  0.00,  3.28,  109592327,  106594000,    2988000
4907394.exe ,  1.31,  1.28,  0.06,  0.00,  3.33,  104315162,  100252000,    4010000
4924593.exe ,  0.62,  0.60,  0.03,  0.00,  1.61,   50089370,   42943000,    6990000
5017192.exe ,  1.33,  1.30,  0.06,  0.00,  3.31,  104660804,   99625000,    4981000
515165.exe  ,  0.37,  0.37,  0.02,  0.00,  0.96,   30242741,   28212000,    2015000
5182138.exe ,  0.58,  0.57,  0.03,  0.00,  1.51,   48350031,   44291000,    4026000
5212184.exe ,  0.58,  0.57,  0.03,  0.00,  1.50,   48546601,   42574000,    5940000
5222600.exe ,  1.67,  1.62,  0.10,  0.00,  4.40,  140301949,  131262000,    9018000
5337658.exe ,  0.08,  0.08,  0.01,  0.00,  0.21,    6972711,    3483000,    3483000
5376598.exe ,  0.64,  0.63,  0.04,  0.00,  1.69,   52663274,   47666000,    4965000
5380609.exe ,  0.59,  0.57,  0.03,  0.00,  1.51,   48112383,   43066000,    5007000
5461201.exe ,  0.63,  0.62,  0.04,  0.00,  1.65,   53323709,   50287000,    3017000
5528880.exe ,  0.58,  0.57,  0.03,  0.00,  1.52,   49265088,   44245000,    5027000
5557634.exe ,  0.78,  0.75,  0.07,  0.00,  2.10,   69676832,   64687000,    4975000
566182.exe  ,  1.34,  1.31,  0.07,  0.00,  3.61,  116753079,  111746000,    4988000
5726811.exe ,  0.80,  0.77,  0.06,  0.00,  2.09,   67472974,   63430000,    4027000
5762254.exe ,  1.50,  1.46,  0.07,  0.00,  3.93,  121961054,  114017000,    7931000
586115.exe  ,  0.56,  0.54,  0.03,  0.00,  1.50,   49894774,   44799000,    4977000
601807.exe  ,  1.53,  1.49,  0.08,  0.00,  3.88,  123409411,  118365000,    5015000
6204632.exe ,  0.58,  0.57,  0.03,  0.00,  1.53,   49836170,   46705000,    2981000
6303952.exe ,  0.63,  0.62,  0.04,  0.00,  1.77,   53427217,   46474000,    6921000
6436202.exe ,  1.70,  1.64,  0.10,  0.00,  4.39,  140549624,  133476000,    7025000
6648820.exe ,  1.43,  1.39,  0.07,  0.00,  3.70,  112621563,  105620000,    6974000
6685278.exe ,  1.34,  1.30,  0.06,  0.00,  3.35,  104982255,  102932000,    1998000
6708561.exe ,  0.60,  0.58,  0.04,  0.00,  1.55,   49635673,   44362000,    4929000
6734581.exe ,  0.64,  0.62,  0.04,  0.00,  1.68,   53094860,   46059000,    7009000
6853868.exe ,  1.33,  1.30,  0.06,  0.00,  3.32,  103845480,   97800000,    5987000
6968005.exe ,  0.75,  0.73,  0.05,  0.00,  2.00,   64239802,   62109000,    2003000
7039042.exe ,  0.60,  0.60,  0.03,  0.00,  1.55,   48778171,   43684000,    4964000
7054113.exe ,  0.66,  0.64,  0.04,  0.00,  1.70,   54193152,   47139000,    7020000
7117658.exe ,  0.57,  0.56,  0.04,  0.00,  1.61,   57256662,   52224000,    5021000
7209009.exe ,  1.33,  1.29,  0.06,  0.00,  3.34,  104465561,   98393000,    6024000
724170.exe  ,  0.61,  0.60,  0.03,  0.00,  1.61,   50759327,   44765000,    5968000
7244472.exe ,  0.63,  0.61,  0.04,  0.00,  1.64,   52144437,   45107000,    7016000
7346167.exe ,  0.65,  0.64,  0.04,  0.00,  1.72,   54555677,   47591000,    6940000
7380878.exe ,  1.40,  1.37,  0.07,  0.00,  3.70,  111238722,  104207000,    6947000
7534269.exe ,  3.09,  2.99,  0.23,  0.00,  8.07,  272415335,  258391000,   14021000
7609540.exe ,  0.59,  0.58,  0.03,  0.00,  1.54,   49630572,   44645000,    4960000
7632862.exe ,  0.24,  0.24,  0.01,  0.00,  0.62,   20179292,   15116000,    5038000
7643464.exe ,  0.85,  0.82,  0.06,  0.00,  2.33,   72828418,   64712000,    8089000
7651057.exe ,  0.74,  0.71,  0.05,  0.00,  1.95,   62809191,   52815000,    9965000
7734370.exe ,  1.32,  1.29,  0.06,  0.00,  3.32,  104425893,  101367000,    3010000
