file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1369343.exe ,  5.80,  5.63,  0.24,  0.00, 13.59,  460894019,  454562000,    6007000
1591395.exe ,  3.35,  3.22,  0.19,  0.00,  9.53,  371945084,  367913000,    3999000
1782229.exe ,  3.45,  3.32,  0.19,  0.00,  9.69,  371182775,  368169000,    2993000
181251.exe  ,  3.57,  3.43,  0.20,  0.00, 10.04,  375965903,  374944000,    1002000
2042950.exe ,  3.26,  3.15,  0.17,  0.00,  8.84,  326211348,  321190000,    5002000
2075294.exe ,  3.26,  3.14,  0.18,  0.00,  9.16,  344152409,  339791000,    3997000
2110646.exe ,  3.59,  3.45,  0.21,  0.00, 10.63,  404871839,  397742000,    6995000
2117851.exe ,  4.69,  4.56,  0.20,  0.00, 11.42,  389600285,  385460000,    4004000
2266288.exe ,  1.70,  1.65,  0.08,  0.00,  4.37,  153256796,  148233000,    5007000
2275011.exe ,  1.80,  1.74,  0.09,  0.00,  4.74,  173808256,  168792000,    4993000
232022.exe  ,  2.07,  2.00,  0.09,  0.00,  5.16,  174282089,  172267000,    2003000
2358242.exe ,  6.02,  5.84,  0.27,  0.00, 14.74,  516391742,  511390000,    5003000
2361679.exe ,  3.38,  3.25,  0.19,  0.00,  9.39,  366336731,  362208000,    4002000
2383883.exe ,  3.23,  3.12,  0.18,  0.00,  8.94,  338874377,  334842000,    3998000
2434254.exe ,  7.19,  6.91,  0.40,  0.00, 20.30,  783608222,  781460000,    2001000
2468821.exe ,  3.55,  3.40,  0.21,  0.00, 10.69,  405556219,  400524000,    5006000
2560483.exe ,  3.34,  3.22,  0.17,  0.00,  8.88,  330426884,  325329000,    4989000
2578381.exe ,  3.76,  3.61,  0.21,  0.00, 10.46,  398311529,  394042000,    4000000
2597067.exe ,  1.40,  1.34,  0.09,  0.00,  3.82,  127168375,    4499000,    6298000
2677392.exe ,  2.00,  1.95,  0.08,  0.00,  5.06,  164561858,  159553000,    4986000
2679630.exe ,  3.53,  3.42,  0.17,  0.00,  9.13,  323317035,  318217000,    5003000
2792238.exe ,  3.40,  3.28,  0.18,  0.00,  9.30,  346386715,  337341000,    8982000
2900204.exe ,  3.20,  3.07,  0.19,  0.00,  9.30,  364636676,  362623000,    2003000
2950717.exe ,  3.38,  3.25,  0.20,  0.00,  9.77,  384519982,  380504000,    3994000
3093096.exe ,  1.16,  1.13,  0.07,  0.00,  3.06,   98040264,    4260000,    6288000
3095657.exe ,  3.90,  3.77,  0.19,  0.00, 10.21,  376811185,  372683000,    3996000
3097233.exe ,  3.46,  3.31,  0.21,  0.00,  9.98,  395243003,  389112000,    6001000
3170097.exe ,  3.11,  3.01,  0.17,  0.00,  8.73,  328988736,  324895000,    3998000
3264125.exe ,  2.69,  2.61,  0.11,  0.00,  6.33,  210525900,  207421000,    3006000
3292593.exe ,  3.29,  3.15,  0.19,  0.00,  9.54,  371705477,  369560000,    1997000
3525212.exe ,  3.70,  3.56,  0.21,  0.00, 10.52,  406249056,  404235000,    2001000
3634165.exe ,  3.89,  3.75,  0.21,  0.00, 10.72,  404352772,  396317000,    8006000
3634876.exe ,  3.66,  3.51,  0.21,  0.00, 10.53,  408761264,  402730000,    5995000
3888895.exe ,  3.53,  3.38,  0.21,  0.00, 10.37,  411475994,  406432000,    5005000
3889984.exe ,  3.29,  3.15,  0.19,  0.00,  9.53,  378024509,  375977000,    1999000
3890693.exe ,  3.39,  3.25,  0.19,  0.00,  9.56,  371707972,  366686000,    4995000
3891304.exe ,  5.76,  5.59,  0.25,  0.00, 13.97,  476760708,  472539000,    3996000
4000875.exe ,  6.47,  6.21,  0.38,  0.00, 18.59,  726853540,  722819000,    3999000
4003727.exe ,  3.61,  3.48,  0.19,  0.00,  9.82,  368617672,  364582000,    3995000
4091662.exe ,  3.82,  3.68,  0.21,  0.00, 10.64,  403831447,  399810000,    4008000
4162675.exe ,  3.28,  3.14,  0.19,  0.00,  9.49,  372716941,  370702000,    1998000
4236232.exe ,  4.28,  4.15,  0.19,  0.00, 11.02,  362313354,  355292000,    7005000
423802.exe  ,  3.62,  3.47,  0.21,  0.00, 10.48,  404361640,  400232000,    3992000
4238463.exe ,  3.72,  3.57,  0.21,  0.00, 10.44,  400902793,  394578000,    5993000
4313247.exe ,  2.92,  2.81,  0.16,  0.00,  8.10,  301658651,  296605000,    4993000
4356413.exe ,  3.08,  2.96,  0.18,  0.00,  8.87,  345098565,  342078000,    3000000
4507097.exe ,  3.38,  3.24,  0.19,  0.00,  9.63,  373289642,  370286000,    2994000
4509369.exe ,  3.70,  3.56,  0.21,  0.00, 10.62,  406044694,  403022000,    3000000
4647849.exe ,  3.15,  3.03,  0.18,  0.00,  8.78,  329672231,  321663000,    7991000
4652850.exe ,  3.76,  3.62,  0.19,  0.00, 10.44,  376196913,  375180000,    1000000
4654699.exe ,  1.77,  1.72,  0.08,  0.00,  4.50,  160802282,  157772000,    2995000
4661480.exe ,  3.55,  3.41,  0.21,  0.00, 10.31,  401330083,  397314000,    4003000
4833711.exe ,  5.09,  4.93,  0.23,  0.00, 12.61,  440664788,  433635000,    6994000
