file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1536382.exe ,  1.90,  1.83,  0.12,  0.00,  4.98,  156694673,  145072000,   11005000
1578979.exe ,  5.45,  5.30,  0.24,  0.00, 13.70,  444226118,  406168000,   38015000
1605758.exe ,  1.91,  1.85,  0.12,  0.00,  5.06,  163442999,  148294000,   15029000
1627487.exe ,  4.04,  3.91,  0.22,  0.00, 10.36,  332667169,  322622000,   10019000
1734547.exe ,  4.70,  4.56,  0.23,  0.00, 11.93,  384870148,  347845000,   36983000
2002873.exe ,  4.62,  4.49,  0.23,  0.00, 11.82,  376603447,  344505000,   32046000
2049538.exe ,  2.18,  2.12,  0.12,  0.00,  5.47,  175142340,  167924000,    6996000
2134592.exe ,  1.46,  1.41,  0.08,  0.00,  3.72,  121815158,  117686000,    3989000
2365914.exe ,  1.52,  1.48,  0.08,  0.00,  3.83,  125445281,  121396000,    4013000
2505532.exe ,  3.74,  3.63,  0.17,  0.00,  9.67,  311166862,  282127000,   29013000
2527896.exe ,  1.92,  1.85,  0.11,  0.00,  5.01,  163141067,  157108000,    6004000
2653834.exe ,  1.70,  1.65,  0.12,  0.00,  4.71,  163349757,  151378000,   11950000
2665250.exe ,  1.40,  1.37,  0.07,  0.00,  3.75,  120788694,  116630000,    3987000
2701337.exe ,  1.16,  1.12,  0.07,  0.00,  3.06,   98900827,   90887000,    7990000
3014683.exe ,  1.63,  1.59,  0.09,  0.00,  4.33,  136291839,  134072000,    2001000
3018918.exe ,  2.69,  2.61,  0.20,  0.00,  7.26,  231470380,  220405000,   11020000
3149650.exe ,  1.48,  1.44,  0.08,  0.00,  3.81,  124324152,  118259000,    6013000
3324029.exe ,  1.39,  1.35,  0.08,  0.00,  3.43,  116152095,  112123000,    4004000
3456840.exe ,  2.77,  2.67,  0.19,  0.00,  7.24,  231367864,  221323000,   10014000
3551847.exe ,  1.80,  1.74,  0.09,  0.00,  4.76,  151261050,  145950000,    4964000
3645873.exe ,  2.17,  2.11,  0.12,  0.00,  5.61,  181719751,  174704000,    6988000
3722205.exe ,  5.04,  4.87,  0.29,  0.00, 12.44,  414302382,  384246000,   30019000
3795140.exe ,  2.56,  2.48,  0.14,  0.00,  6.74,  212062231,  202944000,    8997000
3843447.exe ,  2.01,  1.95,  0.11,  0.00,  5.22,  168952916,  161980000,    6956000
3930860.exe ,  1.38,  1.34,  0.07,  0.00,  3.67,  117076244,  112055000,    5002000
4006798.exe ,  1.36,  1.32,  0.07,  0.00,  3.57,  117263386,  110201000,    7012000
4176362.exe ,  2.24,  2.17,  0.13,  0.00,  6.06,  205631210,  154713000,   50905000
4210829.exe ,  2.38,  2.30,  0.16,  0.00,  6.38,  203082119,  195128000,    7964000
4239983.exe ,  4.20,  4.06,  0.22,  0.00, 10.79,  352813163,  312790000,   39973000
4267993.exe ,  1.90,  1.84,  0.10,  0.00,  4.94,  161743220,  152674000,    8980000
4371445.exe ,  4.57,  4.42,  0.23,  0.00, 11.86,  378308815,  342247000,   36026000
4526562.exe ,  2.13,  2.05,  0.12,  0.00,  5.81,  186789111,   59673000,    7513000
4558965.exe ,  2.64,  2.56,  0.15,  0.00,  7.16,  240527238,  205581000,   34928000
4561699.exe ,  2.63,  2.54,  0.20,  0.00,  7.00,  218978072,  205807000,   12987000
4577882.exe ,  2.68,  2.59,  0.15,  0.00,  7.19,  238285618,  198220000,   40044000
4619221.exe ,  1.13,  1.09,  0.06,  0.00,  3.00,   94638300,   88460000,    6031000
4649754.exe ,  1.58,  1.52,  0.08,  0.00,  4.08,  131176875,  126137000,    5005000
4698440.exe ,  3.32,  3.22,  0.16,  0.00,  8.55,  277648244,  249665000,   27962000
4776943.exe ,  2.13,  2.06,  0.12,  0.00,  5.78,  190618890,  154466000,   36108000
4811930.exe ,  1.37,  1.32,  0.08,  0.00,  3.73,  133004033,  127998000,    4999000
5053992.exe ,  1.64,  1.58,  0.10,  0.00,  4.28,  139594746,  134585000,    4984000
5071471.exe ,  1.38,  1.34,  0.07,  0.00,  3.61,  116572775,  109571000,    6972000
5180754.exe ,  1.41,  1.36,  0.07,  0.00,  3.68,  118281372,  109228000,    9018000
5235255.exe ,  3.07,  2.94,  0.28,  0.00,  7.80,  255015553,  241940000,   13050000
5259871.exe ,  1.83,  1.77,  0.09,  0.00,  4.76,  151870863,  144853000,    6992000
5414988.exe ,  1.50,  1.45,  0.08,  0.00,  3.87,  125503033,  121467000,    4015000
5576815.exe ,  2.01,  1.94,  0.11,  0.00,  5.21,  169969089,  159837000,    9989000
6184270.exe ,  3.08,  2.99,  0.17,  0.00,  8.09,  263359758,  212456000,   50869000
6496522.exe ,  3.36,  3.26,  0.21,  0.00,  8.79,  278033311,  267995000,    9999000
6603653.exe ,  1.37,  1.33,  0.07,  0.00,  3.57,  116971844,  105953000,   10995000
6623394.exe ,  2.10,  2.03,  0.11,  0.00,  5.80,  187064749,  152028000,   35006000
6642080.exe ,  1.85,  1.79,  0.10,  0.00,  4.75,  150875206,  145858000,    4995000
6658705.exe ,  1.40,  1.36,  0.08,  0.00,  3.74,  125772986,  118665000,    6980000
6763356.exe ,  2.36,  2.27,  0.14,  0.00,  6.20,  196199833,  186162000,   10008000
6786405.exe ,  1.33,  1.29,  0.07,  0.00,  3.50,  112547097,  106544000,    5974000
6940163.exe ,  3.84,  3.73,  0.18,  0.00,  9.98,  318915235,  281907000,   36987000
6977008.exe ,  1.75,  1.70,  0.09,  0.00,  4.48,  153225096,  118029000,   35008000
7055026.exe ,  1.57,  1.52,  0.08,  0.00,  4.06,  131562796,  121568000,    9964000
7100074.exe ,  4.55,  4.41,  0.23,  0.00, 11.80,  377525493,  346462000,   31041000
7104787.exe ,  3.73,  3.62,  0.18,  0.00,  9.65,  309679217,  276452000,   33054000
7146604.exe ,  4.70,  4.56,  0.23,  0.00, 12.05,  384003996,  350898000,   33084000
7147923.exe ,  2.28,  2.20,  0.13,  0.00,  6.02,  188447410,  179449000,    8972000
7309283.exe ,  2.37,  2.30,  0.15,  0.00,  6.26,  205024667,  197000000,    8000000
7570226.exe ,  1.48,  1.44,  0.08,  0.00,  3.83,  125290479,  120259000,    5010000
7650173.exe ,  2.48,  2.40,  0.14,  0.00,  6.43,  204705066,  196694000,    7987000
7666283.exe ,  3.77,  3.65,  0.18,  0.00,  9.67,  315894334,  282785000,   32975000
7863059.exe ,  0.53,  0.51,  0.03,  0.00,  1.40,   46624666,   40558000,    5935000
7919595.exe ,  4.29,  4.16,  0.23,  0.00, 11.20,  357492051,  316460000,   40930000
8029926.exe ,  3.84,  3.71,  0.18,  0.00, 10.01,  320375707,  290218000,   30022000
8073980.exe ,  1.78,  1.72,  0.09,  0.00,  4.91,  159588632,  124657000,   34903000
8074507.exe ,  1.62,  1.57,  0.09,  0.00,  4.25,  137909134,  126896000,   10991000
8207584.exe ,  1.50,  1.45,  0.08,  0.00,  4.02,  134826930,  125828000,    8987000
8261100.exe ,  1.55,  1.51,  0.10,  0.00,  4.10,  132630558,  116403000,   16055000
8341326.exe ,  1.74,  1.68,  0.12,  0.00,  4.66,  153582314,  144574000,    8973000
8346248.exe ,  3.70,  3.59,  0.18,  0.00,  9.65,  310969460,  277886000,   32986000
8470877.exe ,  1.74,  1.68,  0.12,  0.00,  4.90,  158639936,  144661000,   13967000
8537684.exe ,  1.75,  1.69,  0.12,  0.00,  4.65,  148263819,  142231000,    6009000
8601923.exe ,  2.14,  2.07,  0.15,  0.00,  5.71,  179333328,  169306000,   10018000
8613113.exe ,  3.87,  3.77,  0.16,  0.00,  9.93,  321539167,  301354000,   20023000
8699117.exe ,  2.18,  2.10,  0.12,  0.00,  5.89,  194835302,  159818000,   34960000
