file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1044060.exe ,  1.69,  1.63,  0.09,  0.00,  4.12,  133472092,  123684000,    8977000
1196025.exe ,  0.64,  0.63,  0.04,  0.00,  1.63,   52633697,   48569000,    4047000
1514231.exe ,  0.71,  0.68,  0.05,  0.00,  1.81,   59984467,   55839000,    3988000
1557029.exe ,  1.35,  1.31,  0.06,  0.00,  3.37,  106383743,  104348000,    2006000
1878308.exe ,  0.64,  0.62,  0.04,  0.00,  1.64,   52356845,   47305000,    5032000
2455153.exe ,  0.63,  0.62,  0.04,  0.00,  1.64,   52590275,   48592000,    3966000
2507278.exe ,  0.61,  0.59,  0.04,  0.00,  1.66,   58174118,   53155000,    5014000
3705374.exe ,  0.62,  0.59,  0.06,  0.00,  1.93,   73295886,   65379000,    7924000
4162488.exe ,  0.69,  0.67,  0.05,  0.00,  1.78,   60450567,   52516000,    7927000
4289964.exe ,  0.97,  0.94,  0.08,  0.00,  2.61,   84088730,   73956000,    9994000
4387633.exe ,  0.64,  0.63,  0.04,  0.00,  1.67,   53298665,   47249000,    6031000
5331185.exe ,  0.71,  0.69,  0.05,  0.00,  1.92,   60416809,   58269000,    2009000
5425747.exe ,  0.68,  0.66,  0.04,  0.00,  1.74,   56175472,   51140000,    5013000
5895782.exe ,  1.52,  1.48,  0.08,  0.00,  3.66,  119015601,  112941000,    6050000
5940700.exe ,  0.65,  0.63,  0.04,  0.00,  1.67,   54512109,   50505000,    3961000
685296.exe  ,  0.64,  0.61,  0.04,  0.00,  1.65,   52180421,   50147000,    2005000
7247866.exe ,  0.63,  0.61,  0.04,  0.00,  1.65,   51690069,   47681000,    3973000
7249876.exe ,  0.74,  0.72,  0.05,  0.00,  1.95,   62864382,   50782000,   11948000
7515958.exe ,  0.69,  0.67,  0.05,  0.00,  1.82,   58864880,   55841000,    2991000
965589.exe  ,  0.84,  0.81,  0.07,  0.00,  2.18,   71987678,   65910000,    5991000
