@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1.44,1.40,0.08,0.00,4.07,146499289,105188000,41073000,0
0.30,0.30,0.01,0.00,0.75,25387279,24379000,1015000,0
1.54,1.50,0.07,0.00,3.79,131109743,95974000,34990000,0
1.53,1.48,0.07,0.00,4.08,131309315,91204000,40089000,0
1.53,1.49,0.07,0.00,4.05,131246193,104043000,27011000,0
0.95,0.93,0.05,0.00,2.59,89785144,58510000,31273000,0
1.53,1.48,0.07,0.00,3.94,131108448,99000000,32000000,0
1.54,1.50,0.07,0.00,4.08,131898380,96913000,34968000,0
1.52,1.47,0.07,0.00,3.97,132807657,91853000,40934000,0
0.31,0.30,0.01,0.00,0.82,25098973,24088000,1003000,0
1.55,1.51,0.07,0.00,4.02,133768339,96825000,36933000,0
0.31,0.31,0.01,0.00,0.82,25429100,25434000,0,0
1.51,1.46,0.07,0.00,3.96,130996765,103858000,26963000,0
1.49,1.45,0.07,0.00,3.90,131063929,89037000,42017000,0
0.31,0.31,0.01,0.00,0.76,25209759,24197000,1008000,0
0.87,0.86,0.04,0.00,2.18,68755706,64745000,3984000,0
1.56,1.52,0.07,0.00,3.97,132341620,111287000,21054000,0
1.52,1.47,0.07,0.00,3.98,131244703,102189000,29053000,0
1.56,1.51,0.07,0.00,3.82,131036589,100032000,31010000,0
1.53,1.48,0.07,0.00,3.80,130771482,105809000,24955000,0
0.37,0.35,0.03,0.00,1.51,64486745,63265000,1004000,1
1.94,1.85,0.11,0.00,5.40,205696641,204687000,998000,1
3.54,3.40,0.19,0.00,9.96,380883088,380777000,0,1
0.28,0.28,0.01,0.00,0.78,28904936,27886000,995000,1
0.46,0.44,0.02,0.00,1.31,47987598,46950000,998000,1
3.53,3.40,0.20,0.00,9.96,380965533,379953000,999000,1
0.49,0.46,0.02,0.00,1.31,47139980,46137000,1002000,1
0.46,0.44,0.02,0.00,1.28,47949514,46913000,998000,1
0.30,0.29,0.02,0.00,0.84,29191038,28792000,0,1
0.42,0.41,0.02,0.00,1.27,47918718,46927000,998000,1
0.45,0.44,0.03,0.00,1.33,46963251,45955000,999000,1
0.90,0.87,0.05,0.00,2.44,89134620,89068000,0,1
0.16,0.16,0.01,0.00,0.47,17436576,17420000,0,1
0.26,0.25,0.01,0.00,0.74,26492479,24523000,1961000,1
0.48,0.46,0.03,0.00,1.36,49402608,49407000,0,1
3.29,3.15,0.20,0.00,9.76,388188727,386032000,2000000,1
0.47,0.45,0.03,0.00,1.37,45928141,44920000,998000,1
0.47,0.46,0.03,0.00,1.34,49523437,48445000,988000,1
0.46,0.44,0.02,0.00,1.27,46044375,46027000,0,1
0.24,0.23,0.01,0.00,0.65,22986855,20971000,1997000,1
0.43,0.41,0.02,0.00,1.09,35624327,31259000,3907000,2
0.41,0.39,0.02,0.00,1.03,34667253,32668000,1979000,2
0.39,0.38,0.02,0.00,1.00,32872231,29870000,2987000,2
0.78,0.76,0.04,0.00,1.99,68181635,67164000,1002000,2
0.41,0.40,0.02,0.00,1.04,33897450,32883000,996000,2
0.42,0.40,0.02,0.00,1.12,34892876,32799000,1987000,2
0.87,0.84,0.04,0.00,2.17,68848918,64833000,3989000,2
0.81,0.79,0.03,0.00,2.00,64134276,61115000,3005000,2
0.41,0.39,0.02,0.00,1.06,35489467,34473000,1013000,2
0.44,0.43,0.02,0.00,1.11,37269476,36257000,1007000,2
0.82,0.80,0.04,0.00,2.03,65248842,62873000,1995000,2
0.87,0.85,0.04,0.00,2.26,68367546,65298000,3013000,2
0.39,0.38,0.02,0.00,1.00,32963798,29951000,2995000,2
0.78,0.76,0.03,0.00,1.99,65786138,62705000,2985000,2
0.81,0.80,0.03,0.00,2.04,65762603,62758000,2988000,2
0.78,0.75,0.04,0.00,2.01,67465757,65417000,2012000,2
0.79,0.77,0.03,0.00,2.01,64156456,62023000,2000000,2
0.44,0.44,0.02,0.00,1.15,38760354,28697000,9895000,2
0.89,0.86,0.05,0.00,2.42,83976715,77870000,5990000,2
0.82,0.79,0.04,0.00,2.01,65425911,64412000,1006000,2
2.80,2.70,0.16,0.00,7.38,259747122,194555000,64851000,3
3.25,3.14,0.16,0.00,8.41,288106026,227953000,59987000,3
1.31,1.26,0.08,0.00,3.37,115748642,106624000,8968000,3
3.26,3.16,0.17,0.00,8.29,293106619,223301000,69781000,3
3.32,3.20,0.22,0.00,8.73,312657920,256694000,55933000,3
1.78,1.73,0.09,0.00,4.43,148828511,140808000,7989000,3
1.10,1.07,0.07,0.00,2.95,98544096,97513000,1005000,3
3.26,3.16,0.17,0.00,8.35,291948310,215943000,75980000,3
3.18,3.07,0.17,0.00,8.59,291736894,233538000,58133000,3
1.00,0.96,0.06,0.00,2.67,93751862,90713000,2990000,3
1.12,1.08,0.07,0.00,2.94,100181010,94134000,6008000,3
0.98,0.94,0.06,0.00,2.59,91824945,85817000,5987000,3
2.43,2.35,0.14,0.00,6.40,233219138,173079000,60027000,3
1.18,1.15,0.08,0.00,3.17,106665749,99540000,7038000,3
1.08,1.05,0.07,0.00,2.83,98342056,93269000,5014000,3
3.28,3.18,0.17,0.00,8.41,293424413,224232000,69071000,3
1.11,1.06,0.07,0.00,2.89,99421351,91442000,7951000,3
3.25,3.15,0.17,0.00,8.34,290445856,236022000,54005000,3
0.97,0.94,0.06,0.00,2.54,87923617,81911000,5993000,3
2.48,2.40,0.14,0.00,6.50,234776909,156842000,77921000,3
2.05,1.95,0.18,0.00,6.28,227991451,75316000,12213000,4
2.74,2.65,0.17,0.00,6.78,226900887,131033000,10002000,4
2.17,2.10,0.16,0.00,5.44,186031684,85813000,13664000,4
1.18,1.13,0.11,0.00,3.22,113895522,108851000,4993000,4
1.11,1.06,0.10,0.00,3.13,107316201,102279000,5013000,4
2.22,2.14,0.17,0.00,5.96,199907356,104716000,7978000,4
1.22,1.19,0.11,0.00,3.28,112695787,103690000,8973000,4
1.31,1.26,0.13,0.00,3.71,127108888,117075000,10006000,4
2.74,2.65,0.17,0.00,6.88,229240487,129322000,12932000,4
2.87,2.76,0.24,0.00,7.74,270536050,172537000,11034000,4
1.93,1.86,0.14,0.00,5.14,175120770,75839000,12972000,4
1.96,1.90,0.13,0.00,4.93,169096563,164955000,3998000,4
1.89,1.82,0.14,0.00,4.91,167929619,65340000,16083000,4
1.99,1.92,0.14,0.00,5.17,173038780,79900000,6991000,4
2.27,2.19,0.19,0.00,6.01,212235597,117378000,8025000,4
1.96,1.90,0.14,0.00,5.27,173640972,70718000,15936000,4
2.66,2.59,0.17,0.00,6.81,227609544,128148000,14016000,4
2.21,2.13,0.18,0.00,5.81,202925382,107167000,9406000,4
2.41,2.32,0.19,0.00,6.33,220571152,122117000,11646000,4
1.95,1.88,0.14,0.00,5.26,172721805,79639000,8064000,4
2.31,2.22,0.17,0.00,6.20,212706306,78671000,15131000,5
2.05,1.99,0.14,0.00,5.18,177252119,76714000,13122000,5
2.02,1.95,0.14,0.00,5.33,173623242,77547000,9223000,5
1.47,1.41,0.13,0.00,4.10,144153327,138071000,6003000,5
2.77,2.68,0.18,0.00,7.12,234952659,137615000,10371000,5
3.25,3.14,0.23,0.00,8.47,286929311,183036000,17892000,5
1.94,1.88,0.15,0.00,5.22,175189552,77311000,11044000,5
2.92,2.82,0.20,0.00,7.69,254797099,154477000,12956000,5
1.94,1.87,0.14,0.00,5.00,170091533,76917000,6992000,5
1.60,1.54,0.16,0.00,4.47,160347583,149169000,11012000,5
1.59,1.53,0.17,0.00,4.51,163544972,152507000,11036000,5
2.91,2.80,0.27,0.00,8.04,279700140,270551000,8985000,5
1.91,1.83,0.14,0.00,4.93,167661322,69138000,12024000,5
1.98,1.91,0.15,0.00,5.11,176918402,83817000,8078000,5
2.75,2.66,0.17,0.00,6.95,229909673,136541000,6023000,5
1.54,1.48,0.16,0.00,4.47,161376472,151334000,10022000,5
1.84,1.78,0.13,0.00,4.63,157744606,60340000,10056000,5
1.96,1.89,0.14,0.00,5.18,175074164,74331000,14062000,5
2.08,2.01,0.16,0.00,5.46,185238157,87258000,13038000,5
1.96,1.90,0.14,0.00,5.09,172317743,73399000,12065000,5
2.41,2.30,0.14,0.00,6.38,213098325,85282000,11891000,6
0.99,0.96,0.04,0.00,2.35,80426166,76292000,4015000,6
3.13,3.00,0.25,0.00,8.71,307479746,295431000,12017000,6
2.61,2.53,0.11,0.00,6.27,202546288,200498000,2004000,6
0.86,0.83,0.04,0.00,2.15,72750157,67677000,4976000,6
4.26,4.11,0.34,0.00,11.37,397020363,384012000,12966000,6
5.16,4.99,0.36,0.00,13.08,455250765,435193000,19963000,6
3.61,3.47,0.34,0.00,10.00,358387664,333323000,25024000,6
2.51,2.43,0.10,0.00,6.19,192417953,189363000,3005000,6
3.99,3.88,0.21,0.00,10.00,320366295,215104000,19098000,6
1.41,1.37,0.09,0.00,3.64,119395728,115348000,4012000,6
2.56,2.50,0.11,0.00,6.29,200425655,193389000,7014000,6
3.13,3.04,0.17,0.00,7.56,250348849,243269000,6979000,6
1.47,1.41,0.10,0.00,3.97,136059610,128979000,6998000,6
3.50,3.39,0.24,0.00,9.18,320434853,307425000,12975000,6
1.25,1.20,0.09,0.00,3.20,104844347,99781000,5039000,6
1.27,1.22,0.09,0.00,3.24,106948384,98827000,7986000,6
3.99,3.84,0.36,0.00,10.66,372936799,358880000,13995000,6
3.07,2.98,0.13,0.00,7.70,251627848,248598000,2995000,6
0.93,0.91,0.04,0.00,2.39,78165926,68051000,10007000,6
1.08,1.05,0.04,0.00,2.66,84515187,83152000,1001000,7
4.26,4.08,0.33,0.00,10.23,345274883,201013000,144009000,7
3.75,3.59,0.31,0.00,9.29,309521351,152142000,157147000,7
5.22,5.04,0.30,0.00,12.99,441651302,231738000,209763000,7
2.96,2.85,0.19,0.00,7.33,248107919,142043000,106032000,7
4.17,3.98,0.34,0.00,10.29,345709515,184760000,160791000,7
1.55,1.51,0.06,0.00,3.82,118916340,117913000,999000,7
3.82,3.65,0.32,0.00,9.56,318764979,150753000,167725000,7
4.14,3.97,0.34,0.00,10.26,346011690,172903000,172903000,7
1.08,1.05,0.04,0.00,2.57,84610671,83465000,993000,7
4.19,4.01,0.34,0.00,10.51,347769931,184839000,162858000,7
3.30,3.17,0.21,0.00,8.43,282652155,144751000,137763000,7
2.23,2.17,0.09,0.00,5.69,186260270,184228000,2002000,7
1.34,1.29,0.09,0.00,3.75,126231060,1979000,4507000,7
1.21,1.17,0.05,0.00,2.83,92074539,91061000,1000000,7
2.15,2.06,0.17,0.00,5.83,200742484,57198000,143497000,7
3.61,3.45,0.31,0.00,9.58,312163544,154914000,156913000,7
1.31,1.26,0.06,0.00,3.15,106174575,104158000,2003000,7
1.10,1.07,0.05,0.00,2.71,88033936,86992000,999000,7
3.09,2.97,0.20,0.00,7.65,261685976,118826000,142791000,7
1.93,1.84,0.18,0.00,5.57,193471427,177118000,16010000,8
3.21,3.09,0.21,0.00,8.01,279865480,220866000,58964000,8
1.01,0.97,0.08,0.00,2.70,87797415,79795000,7979000,8
1.70,1.64,0.13,0.00,4.26,145208833,138052000,7002000,8
1.56,1.50,0.11,0.00,4.06,132960684,118907000,13989000,8
1.46,1.40,0.12,0.00,3.62,117543735,110495000,7031000,8
1.81,1.74,0.16,0.00,4.67,155623533,139653000,15960000,8
1.88,1.82,0.12,0.00,4.70,156875826,150797000,6031000,8
5.04,4.85,0.34,0.00,13.29,427396060,356212000,71042000,8
1.71,1.66,0.11,0.00,4.24,145506124,135359000,10026000,8
2.67,2.58,0.19,0.00,7.21,243533090,181631000,61874000,8
2.44,2.36,0.17,0.00,6.60,213973070,205938000,7997000,8
1.47,1.41,0.10,0.00,3.70,123511589,116376000,7022000,8
3.56,3.43,0.27,0.00,9.46,329044529,263011000,66002000,8
1.48,1.43,0.10,0.00,3.88,126054208,115034000,11003000,8
2.19,2.12,0.13,0.00,5.68,185579148,177485000,7976000,8
2.50,2.42,0.18,0.00,6.36,220685929,199579000,21061000,8
4.92,4.75,0.29,0.00,12.99,421533744,344294000,76842000,8
4.42,4.27,0.23,0.00,11.40,376493059,313545000,62908000,8
1.53,1.48,0.10,0.00,3.98,129436665,120302000,9022000,8
0.54,0.52,0.02,0.00,1.31,42959159,40624000,2031000,9
0.20,0.20,0.01,0.00,0.49,16482701,15435000,964000,9
0.14,0.14,0.01,0.00,0.34,11292764,11296000,0,9
0.04,0.04,0.00,0.00,0.09,3188169,1062000,2125000,9
0.13,0.13,0.01,0.00,0.32,10201888,9181000,1020000,9
0.05,0.04,0.00,0.00,0.12,3333664,3339000,0,9
0.52,0.51,0.02,0.00,1.24,39998778,35709000,3967000,9
0.54,0.53,0.02,0.00,1.35,43559990,40563000,2968000,9
0.22,0.22,0.01,0.00,0.57,17339357,13487000,3853000,9
0.03,0.04,0.00,0.00,0.09,3323496,830000,2492000,9
0.24,0.24,0.01,0.00,0.59,18845101,15861000,2973000,9
0.18,0.17,0.01,0.00,0.44,14121231,11084000,3023000,9
0.15,0.15,0.01,0.00,0.37,11586908,11577000,0,9
0.04,0.04,0.00,0.00,0.09,3544427,2370000,1185000,9
0.23,0.22,0.01,0.00,0.57,18134278,13095000,5036000,9
0.20,0.20,0.01,0.00,0.50,16042149,14039000,2005000,9
0.51,0.49,0.02,0.00,1.28,40900426,39230000,1646000,9
0.17,0.16,0.01,0.00,0.42,13131382,9086000,4038000,9
0.16,0.15,0.01,0.00,0.40,12605218,10390000,2078000,9
0.13,0.12,0.01,0.00,0.35,12037438,10031000,2006000,9
0.53,0.51,0.03,0.00,1.34,43713508,38204000,5026000,10
1.13,1.10,0.05,0.00,2.75,92873620,90831000,1996000,10
0.55,0.54,0.03,0.00,1.41,46161728,42096000,4009000,10
1.33,1.29,0.08,0.00,3.32,108353530,100365000,7949000,10
0.94,0.91,0.08,0.00,2.40,82856765,71022000,11837000,10
0.69,0.66,0.06,0.00,1.92,61714016,56710000,4974000,10
0.75,0.72,0.06,0.00,1.96,66830463,60818000,5982000,10
0.81,0.79,0.07,0.00,2.20,72367511,65236000,7025000,10
1.41,1.36,0.09,0.00,3.53,116713784,107638000,9053000,10
1.23,1.19,0.12,0.00,3.39,116287845,107117000,9009000,10
1.15,1.12,0.05,0.00,2.82,90895173,88847000,2019000,10
1.14,1.11,0.05,0.00,2.84,91485617,87382000,3971000,10
