1151909.exe,    8.68, ,   0.48, ,   846
1151909.exe,    8.53, ,   0.45, ,   762
1151909.exe,    8.46, ,   0.45, ,   762
1151909.exe,    8.52, ,   0.46, ,   764
1151909.exe,    8.44, ,   0.45, ,   763
1151909.exe,    8.50, ,   0.46, ,   762
1151909.exe,    8.62, ,   0.46, ,   767
1151909.exe,    8.50, ,   0.45, ,   763
1151909.exe,    8.52, ,   0.45, ,   762
1151909.exe,    8.48, ,   0.45, ,   763
1259704.exe,   13.16, ,   0.50, ,  1097
1259704.exe,   13.17, ,   0.50, ,  1101
1259704.exe,   13.23, ,   0.51, ,  1097
1259704.exe,   13.07, ,   0.50, ,  1095
1259704.exe,   12.99, ,   0.49, ,  1097
1259704.exe,   13.04, ,   0.49, ,  1096
1259704.exe,   13.06, ,   0.50, ,  1091
1259704.exe,   12.95, ,   0.50, ,  1092
1259704.exe,   13.01, ,   0.50, ,  1093
1259704.exe,   13.20, ,   0.50, ,  1102
1420625.exe,   11.09, ,   0.64, ,  1001
1420625.exe,   11.09, ,   0.63, ,   999
1420625.exe,   11.02, ,   0.62, ,  1000
1420625.exe,   11.06, ,   0.63, ,   999
1420625.exe,   11.10, ,   0.63, ,   999
1420625.exe,   11.04, ,   0.63, ,  1002
1420625.exe,   11.05, ,   0.64, ,   999
1420625.exe,   11.18, ,   0.63, ,  1000
1420625.exe,   11.15, ,   0.63, ,  1000
1420625.exe,   11.14, ,   0.64, ,  1001
2183639.exe,    7.12, ,   0.42, ,   666
2183639.exe,    7.08, ,   0.42, ,   670
2183639.exe,    7.09, ,   0.43, ,   668
2183639.exe,    7.09, ,   0.42, ,   667
2183639.exe,    7.03, ,   0.42, ,   667
2183639.exe,    7.07, ,   0.42, ,   667
2183639.exe,    7.12, ,   0.42, ,   670
2183639.exe,    7.10, ,   0.42, ,   667
2183639.exe,    7.06, ,   0.42, ,   666
2183639.exe,    7.09, ,   0.43, ,   666
2359897.exe,    6.89, ,   0.40, ,   652
2359897.exe,    6.87, ,   0.40, ,   650
2359897.exe,    6.90, ,   0.40, ,   651
2359897.exe,    6.90, ,   0.40, ,   650
2359897.exe,    6.96, ,   0.40, ,   653
2359897.exe,    6.89, ,   0.40, ,   652
2359897.exe,    6.88, ,   0.39, ,   651
2359897.exe,    6.92, ,   0.40, ,   653
2359897.exe,    6.95, ,   0.40, ,   650
2359897.exe,    6.91, ,   0.40, ,   656
3539137.exe,    9.45, ,   0.55, ,   878
3539137.exe,    9.53, ,   0.55, ,   878
3539137.exe,    9.45, ,   0.55, ,   881
3539137.exe,    9.51, ,   0.55, ,   879
3539137.exe,    9.47, ,   0.55, ,   875
3539137.exe,    9.50, ,   0.55, ,   873
3539137.exe,    9.49, ,   0.55, ,   873
3539137.exe,    9.57, ,   0.55, ,   876
3539137.exe,    9.50, ,   0.55, ,   873
3539137.exe,    9.48, ,   0.55, ,   874
3837251.exe,    6.94, ,   0.42, ,   653
3837251.exe,    6.97, ,   0.42, ,   651
3837251.exe,    6.99, ,   0.41, ,   656
3837251.exe,    6.92, ,   0.42, ,   653
3837251.exe,    6.93, ,   0.41, ,   653
3837251.exe,    6.95, ,   0.42, ,   653
3837251.exe,    6.97, ,   0.42, ,   653
3837251.exe,    6.99, ,   0.42, ,   654
3837251.exe,    7.01, ,   0.42, ,   653
3837251.exe,    7.02, ,   0.42, ,   653
4189894.exe,    7.96, ,   0.52, ,   757
4189894.exe,    7.97, ,   0.54, ,   756
4189894.exe,    7.99, ,   0.53, ,   756
4189894.exe,    8.02, ,   0.53, ,   758
4189894.exe,    8.07, ,   0.53, ,   758
4189894.exe,    7.97, ,   0.54, ,   758
4189894.exe,    7.93, ,   0.53, ,   758
4189894.exe,    7.90, ,   0.52, ,   755
4189894.exe,    7.97, ,   0.54, ,   755
4189894.exe,    7.92, ,   0.53, ,   755
4889319.exe,   13.05, ,   0.52, ,  1104
4889319.exe,   12.99, ,   0.51, ,  1103
4889319.exe,   13.06, ,   0.51, ,  1101
4889319.exe,   13.14, ,   0.52, ,  1100
4889319.exe,   13.12, ,   0.51, ,  1101
4889319.exe,   13.18, ,   0.51, ,  1105
4889319.exe,   13.10, ,   0.51, ,  1103
4889319.exe,   13.17, ,   0.52, ,  1101
4889319.exe,   13.18, ,   0.51, ,  1103
4889319.exe,   13.16, ,   0.51, ,  1102
4993403.exe,   13.55, ,   0.81, ,  1301
4993403.exe,   13.60, ,   0.81, ,  1305
4993403.exe,   13.56, ,   0.81, ,  1300
4993403.exe,   13.59, ,   0.81, ,  1304
4993403.exe,   13.64, ,   0.81, ,  1300
4993403.exe,   13.58, ,   0.81, ,  1301
4993403.exe,   13.50, ,   0.81, ,  1308
4993403.exe,   13.60, ,   0.81, ,  1299
4993403.exe,   13.56, ,   0.81, ,  1306
4993403.exe,   13.47, ,   0.81, ,  1300
5007066.exe,    8.92, ,   0.47, ,   831
5007066.exe,    8.98, ,   0.47, ,   829
5007066.exe,    9.01, ,   0.47, ,   830
5007066.exe,    8.97, ,   0.48, ,   829
5007066.exe,    8.96, ,   0.48, ,   829
5007066.exe,    8.95, ,   0.47, ,   827
5007066.exe,    8.98, ,   0.47, ,   827
5007066.exe,    9.12, ,   0.48, ,   835
5007066.exe,    8.91, ,   0.47, ,   843
5007066.exe,    9.01, ,   0.47, ,   825
5488402.exe,   12.17, ,   0.51, ,  1030
5488402.exe,   12.30, ,   0.51, ,  1032
5488402.exe,   12.27, ,   0.51, ,  1034
5488402.exe,   12.26, ,   0.51, ,  1029
5488402.exe,   12.25, ,   0.51, ,  1028
5488402.exe,   12.30, ,   0.51, ,  1033
5488402.exe,   12.14, ,   0.51, ,  1026
5488402.exe,   12.10, ,   0.51, ,  1029
5488402.exe,   12.13, ,   0.51, ,  1033
5488402.exe,   12.22, ,   0.51, ,  1032
5630383.exe,    7.93, ,   0.41, ,   704
5630383.exe,    7.89, ,   0.40, ,   703
5630383.exe,    7.90, ,   0.40, ,   702
5630383.exe,    7.94, ,   0.40, ,   705
5630383.exe,    7.94, ,   0.40, ,   705
5630383.exe,    7.97, ,   0.40, ,   705
5630383.exe,    7.95, ,   0.40, ,   703
5630383.exe,    7.97, ,   0.40, ,   704
5630383.exe,    7.90, ,   0.40, ,   704
5630383.exe,    7.90, ,   0.40, ,   705
5951191.exe,    9.09, ,   0.45, ,   802
5951191.exe,    9.07, ,   0.45, ,   805
5951191.exe,    9.15, ,   0.44, ,   804
5951191.exe,    9.06, ,   0.45, ,   806
5951191.exe,    9.13, ,   0.44, ,   804
5951191.exe,    9.09, ,   0.45, ,   804
5951191.exe,    9.05, ,   0.45, ,   805
5951191.exe,    9.13, ,   0.45, ,   803
5951191.exe,    9.15, ,   0.45, ,   801
5951191.exe,    9.25, ,   0.45, ,   804
6029527.exe,    9.85, ,   0.61, ,   908
6029527.exe,    9.81, ,   0.61, ,   909
6029527.exe,    9.81, ,   0.61, ,   909
6029527.exe,    9.83, ,   0.60, ,   908
6029527.exe,    9.76, ,   0.61, ,   909
6029527.exe,    9.76, ,   0.61, ,   906
6029527.exe,    9.77, ,   0.60, ,   909
6029527.exe,    9.81, ,   0.61, ,   908
6029527.exe,    9.86, ,   0.61, ,   907
6029527.exe,    9.86, ,   0.61, ,   907
664533.exe,    8.77, ,   0.45, ,   783
664533.exe,    8.78, ,   0.45, ,   785
664533.exe,    8.76, ,   0.45, ,   785
664533.exe,    8.74, ,   0.45, ,   786
664533.exe,    8.74, ,   0.45, ,   785
664533.exe,    8.69, ,   0.46, ,   784
664533.exe,    8.71, ,   0.45, ,   784
664533.exe,    8.86, ,   0.46, ,   785
664533.exe,    8.71, ,   0.45, ,   787
664533.exe,    8.71, ,   0.45, ,   784
7134438.exe,   15.61, ,   0.62, ,  1277
7134438.exe,   14.97, ,   0.60, ,  1268
7134438.exe,   15.13, ,   0.60, ,  1273
7134438.exe,   15.49, ,   0.61, ,  1271
7134438.exe,   17.85, ,   0.96, ,  1419
7134438.exe,   17.52, ,   0.97, ,  1413
7134438.exe,   17.12, ,   0.90, ,  1395
7134438.exe,   16.82, ,   0.83, ,  1373
7134438.exe,   16.19, ,   0.77, ,  1338
7134438.exe,   15.88, ,   0.70, ,  1313
7157072.exe,    9.37, ,   0.53, ,   873
7157072.exe,    9.35, ,   0.52, ,   867
7157072.exe,    9.40, ,   0.52, ,   873
7157072.exe,    9.42, ,   0.52, ,   871
7157072.exe,    9.42, ,   0.52, ,   867
7157072.exe,    9.36, ,   0.52, ,   869
7157072.exe,    9.30, ,   0.52, ,   868
7157072.exe,    9.44, ,   0.53, ,   869
7157072.exe,    9.37, ,   0.52, ,   868
7157072.exe,    9.35, ,   0.52, ,   867
7554059.exe,   13.37, ,   0.73, ,  1248
7554059.exe,   13.32, ,   0.73, ,  1244
7554059.exe,   13.38, ,   0.72, ,  1244
7554059.exe,   13.38, ,   0.73, ,  1246
7554059.exe,   13.44, ,   0.74, ,  1248
7554059.exe,   13.61, ,   0.75, ,  1250
7554059.exe,   13.55, ,   0.72, ,  1248
7554059.exe,   13.49, ,   0.72, ,  1243
7554059.exe,   13.53, ,   0.73, ,  1245
7554059.exe,   13.45, ,   0.74, ,  1247
8377242.exe,    9.64, ,   0.52, ,   844
8377242.exe,    9.17, ,   0.52, ,   841
8377242.exe,    9.21, ,   0.52, ,   840
8377242.exe,    9.10, ,   0.51, ,   839
8377242.exe,    9.11, ,   0.52, ,   839
8377242.exe,    9.14, ,   0.51, ,   839
8377242.exe,    9.18, ,   0.51, ,   841
8377242.exe,    9.11, ,   0.51, ,   839
8377242.exe,    9.18, ,   0.51, ,   840
8377242.exe,    9.10, ,   0.52, ,   841
1151909.exe,    8.71, ,   0.49, ,   859
1151909.exe,    8.67, ,   0.45, ,   762
1151909.exe,    8.66, ,   0.45, ,   762
1151909.exe,    8.66, ,   0.45, ,   762
