file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1251351.exe,13982642250,28014378730,32714942,8211923,3040428275,4829552,99857,3043341223,5241829,9096462193,34137940,5897031258,17090817,11917844,<not supported>,7947459,<not supported>,9128886745,3199658,5906904342,1059220,24888,712493,3928186000,136006000
1678927.exe,2831380837,5919673934,4247232,421711,1339388475,860644,239,1339033387,886057,2006642713,7375387,825288422,2427155,1256654,<not supported>,314399,<not supported>,2012827277,105781,828686902,25178,208,38287,829294000,1000000
1712113.exe,4412120391,10103056801,13272099,5766432,616812597,1557942,97895,618355188,1542499,3145186640,18249266,943642899,5882552,1953085,<not supported>,6434770,<not supported>,3161222578,1947190,942022735,495288,563,376242,1151871000,141984000
1727347.exe,13891226682,28307912024,32804254,10004706,3105226882,5237627,113458,3101676732,5246137,9165012509,39451120,5935955300,15723943,15211672,<not supported>,8973496,<not supported>,9180950745,3541356,5945339050,1038864,33464,1143481,3804747000,150950000
1822881.exe,456698892,417491737,7518060,1012985,85173572,3991394,6231,85415590,3798061,109810053,7869333,62171614,7200932,3329563,<not supported>,765424,<not supported>,108803924,500958,63293672,66314,115516,174565,3273000,5455000
1850469.exe,2230254692,5499661853,3571524,341570,412481424,734910,324,413223690,744637,1995108315,7121481,705769090,1954781,988216,<not supported>,242603,<not supported>,2003148225,83317,705133285,20437,785,37347,655064000,1000000
2233911.exe,418798126,406139023,6423518,864155,89548595,3452409,6226,90950592,3394469,121059535,6386473,62699681,7083314,3221763,<not supported>,651389,<not supported>,103308024,555080,51280444,68002,70267,184742,7523000,0
2372143.exe,2408912229,5512943435,3752716,356251,512538598,757193,232,512220347,762565,2688189118,7173576,704801344,2099696,1106500,<not supported>,260493,<not supported>,2701071432,89624,705713151,21764,652,36961,708442000,1000000
2379673.exe,412061261,381076241,6773913,848811,82178121,3411744,6234,84373148,3294876,115039141,6803954,65785439,7421580,2638453,<not supported>,800865,<not supported>,115274280,536294,55977757,66526,78173,131781,900000,7879000
2467040.exe,420890290,403285456,6419273,859541,88047077,3459592,6228,87852064,3368119,117188308,6525368,63311235,7221339,3303964,<not supported>,714505,<not supported>,105479842,595109,51828306,72543,72335,174611,2082000,6935000
2526872.exe,4568076407,9383624355,28559625,679528,1124464911,1451316,530,1125878359,1448034,4041570996,49986744,1964577011,3920241,12585607,<not supported>,11871191,<not supported>,4069548632,191014,1966204928,55989,1311,76613,1338344000,2998000
2559658.exe,13057434914,27833747389,19193777,1747196,3119755464,3898829,723,3119287172,3898932,9502353647,30306999,6022462645,11581041,5057680,<not supported>,1975762,<not supported>,9508162945,565621,6018909545,138242,1826,183082,3828008000,1999000
2595156.exe,425751581,382558431,7033788,954297,80809894,3589317,6231,83542328,3347435,115118554,6916286,64312149,7197233,2556843,<not supported>,784765,<not supported>,116132395,492564,57861423,63852,109043,176457,2083000,6943000
2630421.exe,10321357642,21956338237,25429291,7173920,2524876508,3455746,99216,2523453584,3512305,7176938395,32268361,4481238122,11721745,10021306,<not supported>,7840448,<not supported>,7200667576,2544680,4489998927,799315,533,758886,2864875000,155993000
2795168.exe,2301322523,5506598006,3747015,348574,403037559,798109,328,402247715,810864,1985784007,7147948,703596377,2133298,1073631,<not supported>,252250,<not supported>,2008729907,78200,708671409,20099,254,35452,677953000,999000
2863666.exe,13428513309,27934533785,30111015,7745396,3036849912,4404406,98331,3037610815,4446768,9083328436,33475845,5882108840,14656376,11696742,<not supported>,7939720,<not supported>,9091541309,2644615,5884942249,950133,2458,739583,3783521000,158979000
