file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1017040.exe,462213714,821246662,853767,128898,137642111,871551,417,133590041,877705,281801559,402526,170217903,585621,165162,<not supported>,91267,<not supported>,298819731,29618,175182144,5887,766,9329,136317000,3007000
1140402.exe,241394066,457946880,573854,98808,85227249,696955,861,85629773,661696,172359124,322723,72798971,361873,111111,<not supported>,62454,<not supported>,179535954,31265,74333985,5689,95,13397,72474000,979000
1187270.exe,127620294,242610057,448866,88107,52556493,486809,610,52618726,480096,87588573,342039,39956655,271534,75799,<not supported>,45308,<not supported>,89094706,17901,35434380,3581,0,5687,37714000,2977000
1228057.exe,242361587,445467338,610798,106428,86513665,715026,865,85876876,678544,166177659,338225,69809720,335411,102028,<not supported>,60943,<not supported>,175132424,31032,72266297,5411,86,14474,71377000,2974000
1367032.exe,227045706,420329047,587719,130474,78012567,610376,2329,74654873,711776,143222561,573270,62288894,394335,128753,<not supported>,108286,<not supported>,160460188,53588,71261628,5808,123,9503,68864000,1996000
1370800.exe,301120639,454641234,697416,141026,70998173,690629,621,72224392,675256,160949281,312164,101001297,291275,130437,<not supported>,37464,<not supported>,174113395,19536,100130619,6083,446,9319,91531000,1005000
1671790.exe,90241935,153335956,336453,79573,33874288,327936,406,34070511,328508,51350231,287980,23823808,159049,51895,<not supported>,13848,<not supported>,55067839,8846,24515811,1605,28,1492,29033000,1001000
1845510.exe,564491829,950781753,1148704,221938,158934777,908510,1649,158927212,889516,337515646,827288,206811531,1046520,270108,<not supported>,191811,<not supported>,342312509,72870,209818867,20017,9769,27025,165727000,2995000
1992685.exe,455573115,734086993,865443,131129,130558789,737732,863,132872959,716904,272263473,423145,149024479,612496,187550,<not supported>,91210,<not supported>,282328374,47170,147865372,8332,1521,18317,132209000,2003000
2169893.exe,249235623,459169660,623116,125358,84964992,475050,618,84886596,545917,171315405,318246,71527692,339825,114841,<not supported>,47557,<not supported>,184134518,17768,72948095,4733,70,9574,75646000,995000
2312876.exe,621788295,1032958397,986828,135860,131897511,975970,179,131831630,982027,370483920,405850,256946514,609768,197611,<not supported>,68863,<not supported>,382194314,36863,259829211,5892,261,10234,183350000,2989000
2395064.exe,650015858,810215230,1987482,799370,136391271,1358197,8108,135967395,1336060,264446450,2448822,191073870,987108,633681,<not supported>,651328,<not supported>,262826282,238778,182256276,39880,1062,56029,179541000,11969000
2436754.exe,212748221,370547311,487878,118863,69203948,634045,859,69719264,628370,126505970,419138,69618816,376263,122807,<not supported>,56226,<not supported>,131716393,19345,70942809,4177,0,7126,60176000,4011000
2448903.exe,328653825,581178240,736528,131259,103801425,580912,1386,107213427,510226,206640199,502573,110768656,484293,135207,<not supported>,134924,<not supported>,199655589,47032,110922524,8254,2389,12370,92878000,4993000
2462469.exe,90486608,149466639,349544,91115,26837102,351938,408,26901979,353441,53103368,295265,24623733,175038,52209,<not supported>,13366,<not supported>,59108398,8306,26168232,1589,0,1498,28631000,1022000
2578170.exe,205618985,413597897,556852,109165,74228515,534073,1375,71559897,513578,134370602,679985,65286469,465959,117307,<not supported>,165717,<not supported>,147975602,16067,66432579,3318,2,6548,56660000,4970000
275342.exe,217643133,415256312,526078,91316,74676443,609215,376,73323762,565262,154645647,289564,68409847,269039,108707,<not supported>,29887,<not supported>,170585968,13297,74853968,2404,0,4730,64855000,1995000
2802363.exe,298130418,578319502,609366,106324,102611363,489678,381,101781070,515907,210447210,339118,112314310,331842,132500,<not supported>,38692,<not supported>,222409399,20905,110727017,3294,238,6470,87947000,999000
2823661.exe,89580007,136247380,538559,232504,25034739,671594,4294,25773575,611330,40190287,962119,20788782,215239,120334,<not supported>,106173,<not supported>,62169795,49224,27094469,4361,0,35596,23499000,6130000
293813.exe,455791231,433521260,7063927,774931,85430678,3919693,6234,83763990,3796834,114072177,7517594,62040529,7606427,3675031,<not supported>,825757,<not supported>,108911399,589222,55423848,75708,93355,179409,2096000,6290000
3040402.exe,92712801,177005223,497204,190222,26385906,369015,2088,24684968,441734,50510951,557336,18240982,170362,134790,<not supported>,139124,<not supported>,60579934,58343,25117054,16552,0,15454,23898000,5974000
3095970.exe,183232825,275685159,625604,203783,46234973,1109082,3120,45756188,1037249,91298058,650536,45514586,256639,101948,<not supported>,317219,<not supported>,88726634,73784,51232861,19632,177,18967,50516000,5051000
391684.exe,364558997,618974341,788754,230558,104282356,717086,1370,103021511,721714,218129746,655114,115254806,491632,179649,<not supported>,70927,<not supported>,235428852,26593,116749215,6236,17,12292,105201000,2003000
4011765.exe,461426890,797747038,818019,127481,104789250,741937,452,103771650,731550,274640486,510318,194001070,501616,127982,<not supported>,54300,<not supported>,287024820,29572,202080630,4394,300,9528,137457000,996000
4055920.exe,325880342,525493593,738137,225365,77520248,676739,1354,76777136,674270,163668568,756138,96171034,439546,147694,<not supported>,36725,<not supported>,181440357,18601,99808492,3368,2139,8068,93567000,4976000
4076325.exe,304297632,544816329,611628,116149,77270942,697576,429,75940758,701074,187091179,353822,118128293,320633,113086,<not supported>,37271,<not supported>,195281632,20337,119691081,4102,104,7514,91427000,1004000
4162451.exe,79522900,103893177,295507,59442,16441171,759093,874,17692628,781022,35911630,331971,10251942,218977,101397,<not supported>,52572,<not supported>,43205825,22531,10237284,3647,0,12379,21808000,1982000
4234660.exe,281642538,543426725,533562,89726,100009520,453148,380,98958203,466949,191298167,351297,98908709,350779,126384,<not supported>,35115,<not supported>,207438178,15949,101123942,2958,0,5497,83900000,1010000
4353494.exe,252856328,452733800,751325,240396,84529772,569492,1361,83398746,620670,164299984,377289,72818087,338215,130530,<not supported>,46489,<not supported>,177138067,18132,75005539,4548,84,17297,72607000,3978000
4401483.exe,233045449,428226156,508073,103510,76220659,711401,625,74097972,830383,164610809,377568,64751876,383497,128596,<not supported>,67679,<not supported>,175045898,33127,74977983,5982,0,7236,64402000,2972000
4445110.exe,247147345,457850492,619361,120230,86444591,638970,622,84963455,715570,165621592,339387,71963554,326476,105525,<not supported>,64606,<not supported>,175980436,25233,73653196,5991,35,9248,71948000,2997000
4547513.exe,516961169,908179944,928165,147027,124588930,885041,656,125013254,861334,320337952,468424,210898499,618665,167455,<not supported>,93909,<not supported>,328778671,43676,214550808,7341,131,14034,152107000,1000000
4661444.exe,184780199,360591934,578246,135639,67137143,482983,1598,65266373,480610,120160009,619567,64571731,442544,113148,<not supported>,174514,<not supported>,128957960,18033,66775700,4458,2269,9700,53834000,3047000
481317.exe,221272860,413448381,489799,111238,74172626,868104,621,71195882,967783,139068081,358440,61547193,330493,116482,<not supported>,46916,<not supported>,163656917,20054,74629052,4276,0,6950,65364000,2011000
4842228.exe,457575814,535409443,5699266,929423,100588469,3805612,6235,96458518,3888894,137063138,8455014,67841130,6247645,3926574,<not supported>,610788,<not supported>,159312211,538873,76736268,67046,69670,138147,17369000,5815000
4895496.exe,224455712,416167622,476355,73321,77255261,566835,374,78154383,492047,159962775,297469,71389826,348585,114361,<not supported>,48801,<not supported>,176298019,16538,72965897,3636,0,5311,63481000,1983000
5061073.exe,880232970,1427516015,1330148,166239,193763534,1097322,176,192758382,1105291,497846589,504866,346082756,915109,252838,<not supported>,96100,<not supported>,515984011,39866,350628475,8824,901,14540,260890000,999000
