file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1056877.exe,1239537722,1981010793,3887503,756199,355693389,2073298,2933,355277168,2025244,657293782,3451682,452133739,2013986,2034694,<not supported>,500017,<not supported>,669440099,592967,458120975,90158,55306,57223,357679000,10990000
1110958.exe,516326954,795923796,2534998,453915,135754246,814224,1968,133276226,792841,249053748,2566819,175213950,772480,1805710,<not supported>,276392,<not supported>,261645102,524555,177339894,83951,212,31728,145058000,6002000
1313602.exe,508946187,777126475,2645503,437351,133578037,831355,1958,131564245,808353,239601541,2501484,167536215,772858,1794933,<not supported>,284553,<not supported>,250764693,554844,170318463,76075,221,34631,148906000,3997000
1333327.exe,488744096,750201029,2696758,504880,130789939,736852,2015,129460264,739741,231403309,2633612,162442900,791565,1557398,<not supported>,284508,<not supported>,247728946,486589,166293123,84366,277,30742,143211000,3004000
1383313.exe,768307864,1327227239,3145672,578535,250463393,1203090,1961,246788780,1178612,429434394,3030367,272750509,1246245,1732086,<not supported>,335977,<not supported>,454620770,487804,281741440,82305,54,31508,223226000,4004000
1524420.exe,797572458,1321066755,3626056,808866,253424455,1340660,2746,253233107,1365574,445157854,3299561,275155091,1319511,2129411,<not supported>,386584,<not supported>,446487734,665050,271375033,94016,7011,38221,230181000,7971000
1576250.exe,898045027,1459187605,3229835,557136,268785486,1385849,1868,267681200,1366595,484819714,2955015,313569651,1361831,1710486,<not supported>,335909,<not supported>,505329657,481930,321256369,73335,5556,33810,264890000,1999000
1899156.exe,532881800,752361065,3155459,743150,134638481,870329,2504,133835469,882758,241738340,3077579,167686657,1013278,1824827,<not supported>,333651,<not supported>,251556352,613924,167021635,86102,349,34285,154057000,5001000
2080168.exe,803805635,1322121013,3471345,767843,253926586,1359458,2890,253044864,1349336,444378720,3341346,279241945,1350548,2078597,<not supported>,361870,<not supported>,449201252,716201,276386052,94830,4123,48094,231960000,4999000
2083684.exe,793296840,1345478490,3249107,570847,258056347,1269908,2110,256142862,1282808,449034026,2647674,285543425,1255567,1770622,<not supported>,379810,<not supported>,455521115,549501,285337702,72332,3870,33333,228887000,7996000
2098233.exe,592296525,845413172,3200459,755155,144489679,945887,2707,143497407,927655,267033855,3067387,187118352,989043,2040175,<not supported>,371015,<not supported>,273860190,655265,187975594,107152,4040,42279,165582000,9974000
2126664.exe,902431259,1242137599,4123319,1238591,211918961,1408089,8224,211777920,1402826,398953746,4158712,298856275,1426541,1892029,<not supported>,903594,<not supported>,401555535,742107,297377084,114789,5072,60837,252212000,12010000
2134751.exe,904456030,1251174220,3815669,988162,218735966,1596870,3867,217461954,1601333,393993854,3796061,295558040,1663341,2092202,<not supported>,454240,<not supported>,412686854,660473,305065361,101520,22424,53083,258527000,9981000
2162489.exe,827140619,1182760166,3631527,939023,197461715,1359873,3662,197479938,1358558,386201594,3307696,292464775,1180289,1832075,<not supported>,557876,<not supported>,398559593,611981,290687049,96679,4348,40308,235408000,7012000
2190864.exe,962433241,1588062469,3467888,628129,289136578,1772441,1986,286012559,1807489,521800368,3015820,347838080,1464228,1661220,<not supported>,310896,<not supported>,547522846,477049,354675102,79895,3839,36573,280119000,5002000
2237372.exe,767305823,1322814619,2940394,510241,251516476,1219738,1863,247523620,1191906,431370412,3008817,271967319,1264451,1892685,<not supported>,254294,<not supported>,450970277,518172,280715909,81681,464,36630,226762000,3010000
238280.exe,537109013,795342199,2887277,516806,138731253,998901,2066,135587523,1048183,245832643,2294219,171905287,797511,1490866,<not supported>,345353,<not supported>,255733045,516022,174964548,72798,529,31697,150205000,8010000
2406283.exe,798647692,1129793012,3864661,1088729,187184130,1028214,9025,185169317,1012068,364382637,3354205,267266094,1229278,1619396,<not supported>,755793,<not supported>,361498761,756227,265038786,121126,15183,111035,227957000,10997000
2434772.exe,548861079,762436073,3199984,767969,135798818,862115,2504,134874280,892917,245193435,2929592,172142181,915095,1813681,<not supported>,310234,<not supported>,255943513,625414,171016390,92316,80,32186,153853000,5994000
2551095.exe,795928350,1336329098,3214840,552938,253989907,1411401,2009,251909695,1425591,444410729,2574175,283003748,1195264,1759621,<not supported>,306006,<not supported>,456599437,604562,282517401,79378,552,38960,229455000,6983000
2596867.exe,498553082,760774122,2536996,440318,133285339,782055,1895,131491044,760842,235119370,2741936,161123693,752266,1661232,<not supported>,306470,<not supported>,245796645,482200,167377351,76934,718,31561,144376000,4010000
2629074.exe,768529694,1311317139,3192337,572104,247022368,1217078,1890,245337927,1218573,430436041,2829532,275008534,1162471,1642729,<not supported>,285796,<not supported>,456056781,473693,280940359,81255,218,40150,218053000,8001000
2685390.exe,562314612,787520105,3242643,846320,137598772,822638,2897,137377927,832993,246386453,3133081,174973396,935020,1686786,<not supported>,445937,<not supported>,262062359,585641,178311412,90667,511,35177,156325000,8016000
2947180.exe,519598994,779909479,2744921,514887,135095286,1109493,1966,132716411,1094749,245003823,2464889,171466616,901924,1642045,<not supported>,243066,<not supported>,255856861,543067,171563880,73747,137426,26366,148238000,7011000
2947894.exe,499870178,755070869,2663772,530883,130539146,774907,1968,130567955,758328,237787108,2818346,165755450,857461,1668867,<not supported>,257296,<not supported>,253588722,487246,170090121,84992,668,35329,139632000,7031000
2960949.exe,610789098,947811178,3160208,618364,153150470,829106,1971,150822410,830981,302938151,2468513,215707788,887680,1399720,<not supported>,312797,<not supported>,321122384,485065,217381045,75964,151,22765,172116000,10006000
3086125.exe,2083225539,2490604382,8183243,1751285,422834359,6409824,3445,422930436,6422275,826927877,7954301,636089595,3180499,4923464,<not supported>,661342,<not supported>,822908497,2136734,629620300,124964,8156,67938,606305000,6991000
3128348.exe,815552150,1383535260,3461538,616736,258638481,1279081,1863,257798153,1295081,462490970,2653666,299368680,1289569,1621597,<not supported>,348766,<not supported>,480993844,496418,298615709,75019,2026,30659,235835000,5995000
3569069.exe,2377346933,3197182910,9461842,4330949,547570457,1508140,60172,547516060,1547921,942605450,11589467,810342516,3631924,2360193,<not supported>,4336209,<not supported>,951305631,1874654,816114011,385031,7802,273878,609079000,87011000
378160.exe,850038875,1404722807,3552268,809469,260177143,1337378,2871,258269532,1299100,453119732,3458932,285615515,1473912,2166083,<not supported>,485211,<not supported>,468230354,637198,292638082,98618,1194,42552,244998000,6999000
3974425.exe,545541524,770135141,3324288,857619,134764035,855723,2699,134653856,853977,241670807,3253286,167085688,1124738,1776309,<not supported>,402023,<not supported>,257459834,605961,170997332,92820,335,30458,156193000,7008000
3982997.exe,504143772,776455496,2607712,460697,136192695,795537,2065,134097467,766380,239648533,2812586,163545772,778652,1735360,<not supported>,313599,<not supported>,248766595,485503,169736330,78367,382,28064,141416000,8023000
3993006.exe,841316706,1449923236,3013921,530065,264425905,1250113,1954,260622364,1222570,478090490,2893385,307019377,1190230,1859148,<not supported>,324630,<not supported>,497155785,492151,315371002,82825,3049,37051,245527000,3992000
4053780.exe,497421532,762430015,2675825,523359,131456979,766626,1967,130077306,754430,234483865,2674371,164558904,844969,1491062,<not supported>,317257,<not supported>,255398692,478844,171256965,80455,353,23576,139644000,4987000
4313052.exe,610623037,782875628,3362780,828737,137525969,1032510,2702,135779805,1052639,247447590,2996903,175617582,1060672,1781142,<not supported>,366252,<not supported>,259926488,610004,175794952,91934,664,1370777,175314000,6972000
4619197.exe,809886162,1286952205,3343384,593537,248221578,2149005,2093,249052019,2076205,439786519,2631020,279332671,1392858,1719098,<not supported>,289088,<not supported>,448922785,549216,275936599,75678,18906,1813971,231228000,9008000
470433.exe,1941606688,2545312795,7173394,2612009,459671106,1591666,8567,457607595,1563163,802021025,8300849,595485501,3573187,3881195,<not supported>,1226689,<not supported>,814194049,1540554,608380730,252569,24224,112711,546924000,22996000
4772895.exe,890674260,1481946154,3784246,772902,276719654,1361568,3319,273476738,1320703,481980870,3346173,316007704,1398841,1696800,<not supported>,475750,<not supported>,503087701,575766,321665982,97343,432,50134,254392000,9013000
5140609.exe,803729710,1339658543,3263856,540418,256812490,1282682,1962,255665975,1272120,446783525,2565598,281995431,1266973,1747760,<not supported>,339812,<not supported>,451352078,535472,283157406,73270,472,34398,233254000,4004000
5162419.exe,600129730,911348141,3052174,603496,152370473,848527,2433,149812610,859546,292558383,2492308,209395799,1085799,1484154,<not supported>,317082,<not supported>,304222759,539285,207802415,79049,269,36058,174806000,3995000
5381024.exe,583638755,892233939,2696889,466059,146822279,831024,1874,145302292,810281,284692084,2416439,202667979,806178,1716521,<not supported>,285061,<not supported>,293069322,542604,203594803,77272,310,33915,168874000,4996000
5745274.exe,775541660,1324230496,3017159,511858,250681630,1248391,2156,247458782,1223531,431224270,3021381,271698069,1230650,1827456,<not supported>,318296,<not supported>,448108948,532727,278542276,82416,463,38798,218663000,10030000
5989896.exe,528985142,791536709,2869948,560185,136113868,840711,1966,133367365,857370,250565003,2303707,175840857,842122,1478252,<not supported>,240170,<not supported>,264749027,533734,177272613,77819,9041,28318,155105000,3002000
602592.exe,849253122,1429650568,3298452,650948,262525571,1319782,2683,258214691,1327295,476113451,2911176,302039382,1351212,1764627,<not supported>,367559,<not supported>,491296532,557076,305229166,99575,299,36503,246386000,5007000
6059959.exe,492060715,763386427,2611840,461464,131471956,757325,1868,129563967,740272,234934809,2723094,163042577,829573,1593348,<not supported>,261192,<not supported>,252796646,473622,170718730,86752,226,31439,137871000,8991000
6196910.exe,584010721,861705226,3033772,706080,146883200,871890,3003,145768101,834973,260210803,3313153,183366127,960851,2059770,<not supported>,396630,<not supported>,273340488,636713,189725618,102165,5489,38314,166980000,4999000
6268068.exe,785738811,1344091004,3049494,495446,256146987,1289761,1864,252113227,1267853,440993324,2663897,279655309,1262267,1838841,<not supported>,302774,<not supported>,452024874,572230,283145886,76232,169,33068,225590000,8983000
630946.exe,490105642,748937045,2623331,465531,130118997,745673,1869,128767843,731949,230233898,2591738,162072333,774887,1550266,<not supported>,265084,<not supported>,247398404,481687,167365469,83044,181,28821,141607000,4986000
637097.exe,904902700,1482288587,3792710,776969,279630772,1222773,2903,277851689,1220915,494241157,3474734,324825759,1362500,1953636,<not supported>,498565,<not supported>,509643112,577037,329134012,145957,6623,46910,258373000,8011000
6379333.exe,616664720,939798246,2984164,573153,154391805,847389,1875,153796745,859876,303682731,2558998,219086946,925698,1454720,<not supported>,342612,<not supported>,321458384,480915,223468479,71004,2369,28975,180435000,2004000
6437364.exe,496005042,756483160,2597755,452622,130743310,755311,2014,128809335,738404,230441725,2685570,160508433,794827,1573391,<not supported>,303215,<not supported>,246042019,512245,167258639,82537,39,33392,143880000,2997000
6581060.exe,524801964,788843346,2790060,549560,136616998,846935,2066,134825279,824648,244835126,2480582,170113766,742097,1674903,<not supported>,328537,<not supported>,252365150,539373,172379367,72108,351,31392,149494000,5016000
6629192.exe,882492178,1511679424,3397256,585651,271811947,1280255,1865,271316418,1284909,504552249,2701238,330483937,1385369,1587056,<not supported>,356802,<not supported>,526788576,493675,335386671,78352,3117,34899,256512000,6986000
6669955.exe,540627968,754566490,3217341,756671,132877605,1070832,2551,132267340,1123278,238626308,2864548,168764736,900100,1920921,<not supported>,307450,<not supported>,250566961,641927,167603360,93563,854,30448,153997000,4999000
6788249.exe,2259550000,3438044640,5170992,867664,535723364,3714533,1953,533581054,3736277,1103906133,2943166,923819195,2335490,1760769,<not supported>,457162,<not supported>,1120852925,510484,925279416,91537,3762,54988,655209000,6991000
6808700.exe,572756493,819501360,3118210,731543,142112503,858126,2700,141315960,830227,253762578,3440190,171583695,978484,2012259,<not supported>,380298,<not supported>,263857375,587001,180063192,86724,766,37128,160201000,10012000
6846211.exe,549186498,762775622,3257285,832153,135350310,861497,2700,134094152,891344,244752526,3106715,171725411,957395,1793029,<not supported>,321464,<not supported>,257001375,621006,171381711,91521,282,32780,151537000,8972000
6850112.exe,501688547,760788479,2579267,455185,130935974,834527,1862,130339194,805394,237861262,2587779,165084338,776703,1829802,<not supported>,253661,<not supported>,248713186,522900,167284639,77877,1040,31876,147794000,3994000
6941529.exe,765276210,1318584544,3092592,510600,248820504,1179391,1889,245588102,1177173,428295390,2880464,272606407,1149667,1693530,<not supported>,311339,<not supported>,453147989,466360,280589450,81973,534,35758,219907000,5997000
6978096.exe,533153555,806582222,2877016,508143,140070894,821022,1990,139324480,829282,258387685,2436918,180843702,841800,1517006,<not supported>,300444,<not supported>,268391634,512313,181678019,64083,4814,27456,154714000,4018000
7110392.exe,539528102,809393057,2808913,493157,141205523,798059,2455,140054257,809632,251930835,2534366,177295347,788884,1636323,<not supported>,400658,<not supported>,255221641,566500,178255208,70673,87,29751,153343000,7015000
7147241.exe,642591666,972830675,2765611,479259,164110832,1086959,1968,161503236,1051407,310082443,2658883,216976017,893876,1802987,<not supported>,283531,<not supported>,319743405,523404,221019602,74757,9765,42455,187064000,5001000
7171152.exe,480569042,741613360,2488588,450238,127555740,777218,2333,125859670,767662,231267814,2255951,164081863,787179,1402026,<not supported>,275089,<not supported>,247206244,451831,166489317,77820,108,26782,139116000,5004000
7246995.exe,491738183,753252631,2636469,468798,130430243,751973,2014,129236452,738463,231710121,2629268,162152038,778552,1544452,<not supported>,287137,<not supported>,247306527,487973,167178746,85739,220,33825,142801000,3994000
7277441.exe,574433402,895574063,2657744,448544,147927343,814249,1874,145775254,791197,284632090,2538180,201102199,813365,1760759,<not supported>,289009,<not supported>,292980884,514598,203105556,76550,567,30435,169658000,2007000
7371342.exe,783987664,1336879833,2973197,573708,250548541,1240296,2060,251553532,1213744,446307060,2968980,280642859,1173926,1882796,<not supported>,289198,<not supported>,461565402,514252,284781043,85674,210,42257,227089000,3001000
7393459.exe,730763221,1058907569,3603994,953515,179351515,1079832,4228,179519542,1080633,337411397,4003179,238071930,1172641,2201019,<not supported>,570247,<not supported>,339607681,724008,241760758,108785,484,55960,209455000,8017000
