file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1168229.exe,1983499229,3905194625,3298415,559655,670193006,4540473,3254,667429440,4406511,1394050463,3633280,857333691,2023135,812297,<not supported>,617260,<not supported>,1393512282,502490,856727160,32314,119,238327,572699000,8995000
1239379.exe,1474176348,2835817248,2296270,343231,533609965,2753060,1557,533435258,2739201,990512266,1529405,621877595,1456370,600870,<not supported>,228938,<not supported>,994492699,121346,616532394,23760,375,37489,430847000,4998000
1253440.exe,492880152,967656329,1024436,203747,150295738,829911,1698,145785007,838134,330761658,2556046,163291799,831670,377542,<not supported>,86679,<not supported>,354853877,43103,174469068,7855,2,12155,142296000,3006000
1363825.exe,2164271445,3009662903,5128955,1388054,535523859,4762100,7387,534663618,4717592,974163716,6341316,733140907,3047040,1682849,<not supported>,798361,<not supported>,980483424,324710,730355084,58191,7395,98327,621621000,14990000
1373378.exe,2475457310,3451418342,4902363,1103926,618574968,5761837,7359,620267448,5784552,1124695094,6495903,839627365,2880893,1689258,<not supported>,865604,<not supported>,1118997282,375969,837872041,56909,1550,97434,718901000,8010000
1380046.exe,6323392978,9943933048,12293083,1236572,1771112134,4031639,3849,1772881199,4036270,3296015416,11754653,2778634989,6546613,5405236,<not supported>,942175,<not supported>,3293852786,2451678,2778697014,282995,1450,145874,1849524000,7997000
1405031.exe,2207299769,4000333731,3757423,583105,757707927,3725159,4279,759285823,3715364,1396855403,4794574,912242002,2548105,843958,<not supported>,444387,<not supported>,1378582726,186613,922215736,55838,19291,70728,636018000,11981000
1484788.exe,2142352958,3213545610,10526643,1475993,534098503,6368099,11045,539043115,6255464,1065408535,12553192,763698118,9950810,3733787,<not supported>,1372858,<not supported>,1067231684,738798,760004442,116002,169265,240014,494498000,19019000
1651759.exe,3441867833,5708423055,8077402,2978854,799704505,10957064,41965,802573862,11021425,1820396981,8123770,1267529693,4351323,1493393,<not supported>,2897002,<not supported>,1826256916,1643627,1272345598,2768343,88519,1063044,939958000,69996000
1757160.exe,5800538096,8907590939,8388222,1187627,1531019086,3342892,3843,1531878824,3283804,2911076991,11285215,2587289687,5921608,1892540,<not supported>,820899,<not supported>,2914874236,2280789,2586990685,329601,1706,137760,1691427000,7997000
1794636.exe,6321560327,9940353499,10479792,1208427,1764325995,4080605,3840,1765502348,4027148,3290064381,11573282,2775807089,6770351,2914963,<not supported>,926771,<not supported>,3298326326,2287486,2780074905,288154,5246,151569,1852633000,4001000
1841293.exe,1837564136,2844606617,4037132,1033730,454276642,4080569,6213,452305306,4064798,959156341,3810540,703503216,2144746,1493950,<not supported>,566107,<not supported>,976405914,225317,706929043,59172,1821,70148,524674000,13964000
208193.exe,1896232897,3045422496,7387239,586976,547497171,2204532,4430,544230992,2178458,1010804248,17244043,729757534,2425448,5163742,<not supported>,610368,<not supported>,1022515851,2315125,741727630,272894,3878,82589,539237000,14006000
