file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,user_time,system_time
1604797.exe,50607545,103731209,308389,77557,15707905,111275,524,14774359,115137,22618212,279061,16403054,110699,43702,<not supported>,23926,<not supported>,39209472,4253,19411328,971,0,1928,16202000,2859000
166404.exe,130691373,265376526,346565,51827,52933503,121645,129,52510144,120876,85994964,202111,49313975,140760,51604,<not supported>,14407,<not supported>,98880474,7629,51185944,1274,802,2544,38795000,994000
1923894.exe,53703888,99703530,330611,85731,16502886,109959,916,15830038,97306,27039674,238522,17600275,147791,38906,<not supported>,71901,<not supported>,37850025,24433,19165978,5525,76,7630,17508000,0
217838.exe,195496480,318499761,1929549,336456,72802718,817249,2696,71026166,790171,105572670,1514077,65102520,2521792,774671,<not supported>,300854,<not supported>,121282617,175072,66108424,23690,14906,50042,37636000,2971000
2767461.exe,134840102,280329709,358727,82408,53302210,119287,517,52434768,119700,84302520,348792,48206149,201267,52239,<not supported>,18835,<not supported>,101254570,7653,52276633,1493,2770,2655,39129000,2006000
3630111.exe,52512736,100236227,291108,68754,13726110,121851,329,13826236,94965,25562998,190436,16528535,68482,35163,<not supported>,7499,<not supported>,38441736,3798,18843283,837,36,3489,12549000,3861000
3868191.exe,221801421,207450335,1062120,441043,44665151,370456,3259,49151991,359325,77883680,6609562,39989863,409447,153928,<not supported>,169922,<not supported>,88663345,97594,35620172,27955,65,36928,56015000,9002000
3876123.exe,50591990,90136677,295950,84364,11838925,114287,328,15219061,95019,26986094,184436,17566922,80519,41342,<not supported>,10500,<not supported>,38788328,3718,18015600,1025,49,3514,13304000,2046000
4061439.exe,135341212,281904490,343551,67274,53049562,119626,518,52095685,121858,83858196,348290,47291887,260891,53601,<not supported>,19072,<not supported>,100719086,7704,52362585,1456,938,2761,38980000,1998000
4246029.exe,58329629,112746007,340385,78629,16100961,106793,915,13825271,106922,21821022,304591,16263112,313010,39770,<not supported>,11123,<not supported>,42310672,4032,20596765,1124,0,2780,14673000,3912000
4264435.exe,276965959,317807047,860131,351158,64055235,414485,2868,61789120,392809,82988776,9364808,38063214,445519,217411,<not supported>,162316,<not supported>,99352531,322336,41203268,74607,234,20090,77489000,5031000
4294775.exe,129870313,264012092,371091,80206,52038178,125114,322,52096644,117473,87352347,227664,50093096,137462,49430,<not supported>,15975,<not supported>,100262029,7537,51226967,1279,28,4331,34688000,2973000
4386985.exe,43701275,72533690,414967,82199,15883354,99665,523,18372633,78102,30372808,187204,18026822,100222,34123,<not supported>,37417,<not supported>,36055526,15934,16271027,3348,63,5225,13463000,961000
4806011.exe,45473176,75412830,454577,144427,12428007,101290,525,16347186,78315,28285062,210049,18243475,54167,35531,<not supported>,9307,<not supported>,38572645,7439,17311521,1233,71,4486,12147000,2024000
4823473.exe,131202470,262335257,387673,76723,52357271,119835,516,52057464,114819,89264254,229295,50689708,219852,54206,<not supported>,43077,<not supported>,99710994,16694,51346174,3795,578,5626,36802000,994000
5045851.exe,47343261,69091882,378713,68066,12280093,97069,131,16186068,74353,27862924,127284,17467169,62824,34845,<not supported>,5968,<not supported>,36681970,8125,17511558,1088,81,5182,12214000,1017000
5606913.exe,46655365,91411623,336745,105566,12909802,110142,521,14993723,87720,26527141,230462,17903206,63087,36616,<not supported>,10113,<not supported>,39673576,3975,19158042,1198,66,3243,14614000,1948000
7148062.exe,49429266,92321607,325735,52352,16856789,113082,132,18827077,81950,33566664,144059,19646667,59662,32779,<not supported>,6366,<not supported>,43909841,3515,19521058,973,29,3645,15931000,0
7611471.exe,130869352,274483419,395029,100484,52858055,119928,518,52223643,124744,84301242,364383,49411942,158934,57684,<not supported>,19130,<not supported>,101086522,7656,52257054,1721,674,2864,39480000,1974000
8340073.exe,132887822,277772318,374081,84399,52778639,120145,517,51924467,127399,83495378,369224,48345838,221228,58645,<not supported>,20032,<not supported>,101448646,7717,52676079,1464,1532,2807,40373000,1009000
